[Feature 001, Feature 002, Feature 003, Feature 004, Feature 005, Feature 006, Feature 007, Feature 008, Feature 009, Feature 010, Feature 011, Feature 012, Feature 013, Feature 014, Feature 015, Feature 016, Feature 017, Feature 018, Feature 019, Feature 020, Feature 021, Feature 022, Feature 023, Feature 024, Feature 025, Feature 026, Feature 027, Feature 028, Feature 029, Feature 030, Feature 031, Feature 032, Feature 033, Feature 034, Feature 035, Feature 036, Feature 037, Feature 038, Feature 039, Feature 040, Feature 041, Feature 042, Feature 043, Feature 044, Feature 045, Feature 046, Feature 047, Feature 048, Feature 049, Feature 050 | Target]
[0.12816306659178212, 0.12107158024006037, 0.0384745579025238, 0.10074039938745731, 0.054013176938670235, 0.04733230403764619, 0.1398520994868508, 0.18499056512480688, 0.04802536625381646, 0.02800703471888904, 0.1312591866042713, 0.1202910552623772, 0.15804798252531785, 0.1459464879731036, 0.12781679887620356, 0.07318541890740839, 0.20933827658143725, 0.21234518802588065, 0.11098753338081375, 0.11577067980813047, 0.03620283233876582, 0.06651892254373569, 0.11739078280132918, 0.05288293110491672, 0.12490615538156342, 0.1683344135466109, 0.08911841166986621, 0.22369752497671277, 0.24328676333096216, 0.12799843075894857, 0.12361467866597968, 0.27474280786283256, 0.20063685437430565, 0.06362226297552195, 0.08374607597011151, 0.19766598278712486, 0.16627590050761726, 0.23663458339958662, 0.060311543001445554, 0.12612984445911934, 0.23624962069859834, 0.20168104932590133, 0.07178396089350046, 0.1094095795411736, 0.17420268011157092, 0.022507872469879488, 0.137360553001159, 0.18003141536050288, 0.026603873943350433, 0.018767844410439185]
[0.17680651258247204, 0.687715479314311, 0.2824107649167841, -0.038327827847432785, 0.2022972518937443, 0.3048560545044495, -0.06623307335130733, 0.007423372589019171, 0.21866733482301762, -0.02591851494537168, -0.01395782102846031, 0.11328980372662563, -0.11312746644515118, -0.020630790958377505, 0.05054069361899546, -0.05493188284411813, -0.06848679839441907, 0.01654058399893026, -0.042268942895391966, -0.022737210464115493, 0.0789257406254716, -0.05892508364521804, -0.029932239617937777, 0.027337111021245107, -0.13671530581159846, -0.06845296397802571, -0.01519565946861038, -0.08638441540433671, -0.04152449845921376, 0.15776535399473046, -0.08165859407992491, -0.06486830594194587, -0.013814485554883668, -0.07599442370366213, -0.034738139046008615, 0.07876866504461212, -0.06191314683259059, -0.011311517785865676, 0.19504493291793354, -0.12753791499459716, -0.06425263747932011, 0.10587938402315884, -0.06908793584001556, -0.05542586652991875, -0.03662651066434588, -0.011726794371789123, -0.10399817559431777, -0.03915360190986884, 0.0044538719296437984, -0.009787177108380712]
[-0.013134679329117169, 0.204003496880088, 0.0906489044590138, 0.10269776866806987, 0.04772606904069587, 0.0914784621281455, 0.06690441356675379, -0.09390807902800123, 0.04972703104826194, 0.07153647672604153, -0.04389475873840887, 0.012759039623763804, 0.23795548136623343, -0.08387542488487103, -0.07783538019740412, 0.15417626596722267, -0.08032815480290936, -0.1633597541626141, -0.008633421843851784, -0.1065102481045667, 0.00016736878036452204, 0.15052163004401584, -0.08235636938334329, -0.03401633441702928, 0.428959006540854, 0.02447289856726169, -0.07934641796032285, 0.033321964520886774, -0.08198228921269761, 0.08074454432186196, 0.1918436273043887, -0.183841326279992, -0.027950687594985604, 0.2760447475482166, 0.024049589779664954, -0.08663149913181446, -0.026549418380494818, -0.1993094358294837, 0.027553020779751344, 0.3665441146462062, -0.15090239531542593, -0.12420451176958831, 0.18946628781360783, 0.05498928069081437, -0.1557689181902971, 0.06759883849705813, 0.2867758836807845, 0.08220957058881861, -0.004610975853700355, 0.0758245856549551]
[-0.09106730222577346, -0.30552876892375413, 0.8922182128367486, -0.006773991465234164, -0.11207229951956496, 0.22570012067031275, 0.019636285127574538, -0.00015006059213735524, -0.012741124873811443, -0.0004734610940589924, 0.0005668471792005206, -0.0627988595722726, 0.00522063908883229, 0.00867622652086405, -0.01823681401826376, 0.004320610699114414, 0.027578980109713425, -0.00034714495038229605, 0.011230701960240785, 0.024295680056678724, -0.029256954688096862, -0.005104819271079273, 0.017240094519708597, -0.008616393402894157, -0.011990821379594238, 0.010483684400841763, 0.00982721586974183, 0.034150052629252456, 0.024534649726045517, -0.09989251607338441, 0.010994772841297467, 0.03915365657319903, 0.005508058746208637, -0.0031774876005986096, 0.007199396661987483, -0.04134113969890286, 0.013790915527468283, 0.015980215734365, -0.10035568006364937, -0.01151391215715426, 0.03108147311106479, -0.05129424497953986, -0.009618820497948833, 0.00875052760003598, 0.026204678103919108, 0.004542145898342513, 0.008591940739865222, -0.01769836913774269, -0.00417956828500883, -0.001636832838502281]
[0.0085852243744853, 0.09705864603439224, -0.027498827947475157, -0.10417359999145215, 0.014778067625917775, -0.009420027571830553, 0.0526115630955879, 0.1127187085186156, -0.05413328898285107, -0.022488943080846126, 0.010725806987557797, -0.08603442222870793, -0.20448269643631062, -0.05651935969722305, -0.047251934598435706, 0.2011817830694398, -0.07223990730826224, -0.05337502505082792, 0.031166420614841484, -0.03872768322656919, -0.03604247420732109, -0.10130755502741984, -0.05529906341204015, -0.03362540909211358, -0.12301754935504894, -0.1490820102230091, -0.041590011792793875, 0.38120538166035894, 0.38999185825507976, -0.07846093806804501, 0.2916521912055767, 0.031707581199420624, 0.02448408665110921, 0.25011186316922007, 0.06361554693959116, -0.014213974201581592, -0.11797435115534738, -0.05868118202345063, -0.07900745423108398, -0.30479055443879527, -0.10169569785906007, -0.09926901534497638, -0.12137646681528139, -0.006287834142045214, -0.017860827627637788, 0.34408854977768377, 0.16708491875378678, -0.19803656085818047, 0.06426142729473865, 0.024142481386125892]
