-315.20221, -32.32185, -10.06010,  -2.64662,  -4.69288,   0.00000
-261.57956, -37.22020,   1.51315,  20.43248, -38.17899,   0.00000
-244.95017,  22.19086,  -5.97421,  17.24430, -50.99983,   0.00000
-166.91730, 134.71218,  -1.13627,  12.88477, -93.41393,   0.00000
-119.92833, 167.33261,  -5.31768,  21.77132,-104.67973,   0.00000
-224.48307,  64.95715,  14.60486,   3.14332, -59.24671,   0.00000
-318.48152,  -5.34651,  -0.28786, -14.66677, -11.50200,   0.00000
-323.31324,  -5.58688,  -0.66848, -20.55577, -17.53956,   0.00000
-319.06849,   0.18785,  -1.08378, -22.25703, -22.23428,   0.00000
-326.68528,  -7.31026,  -8.60552, -18.62539, -17.53071,   0.00000
-332.28634, -14.40191,  -6.85974,   0.57455,  11.71572,   0.00000
-243.71482,  34.78333,  14.29718,  90.73799,  26.47410,   0.00000
 -63.97458,  53.57612,  95.74182, 158.23600,  34.55790,   0.00000
 141.56172,  50.30798, 145.35518, 151.15635,  -6.16030,   0.00000
 184.63688,  22.74301, 103.34964,  97.57986,  -1.60105,   0.00000
 -66.03437,  -6.73151,  24.97615,   1.96729,  26.42484,   0.00000
-227.85498,  -5.97090,   7.52237, -22.35634,  10.26807,   0.00000
-246.14554, -26.27918,   1.05301, -26.68707,   4.66820,   0.00000
-161.11845, -12.91867,   6.35210, -58.74691, -39.55560,   0.00000
 -89.53415,  47.94361,  39.33791, -25.47065, -51.43286,   0.00000
-331.00351, -14.81095, -10.95864, -11.39584,   5.56408,   0.00000
   1.67962, -32.22313,  27.70469,  -0.19307, -31.87998,   0.00000
 510.52803,  12.12152,  -5.53830, -32.07597, -89.87608,   0.00000
 985.65042,-199.79351,  43.16716,  43.99522, -15.25515,   0.00000
 758.52082,-213.88341, 144.59274,   7.63137,   8.35961,   0.00000
 211.58924, -68.08702,  15.35544, -25.36447,  -9.62682,   0.00000
 -63.13228, -48.77881,  18.11193,  -8.21211,  16.97045,   0.00000
-151.32458, -31.62873,  17.98466, -25.80630,  -9.46750,   0.00000
  69.00288, -86.75763,  85.75575,  -5.34440, -27.73537,   0.00000
 468.80859,-179.31961, 153.85374, -28.34345, -70.54089,   0.00000
-320.52511,   3.87806, -17.06956, -18.66371,  11.71083,   0.00000
 -43.10268, 112.24683, -87.71545,-122.23785,  20.70241,   0.00000
 298.61324, 130.87739, -56.25610,-144.65921,  -1.35104,   0.00000
 694.99322,  75.98591, -30.59697, -78.48840, -78.79685,   0.00000
 627.61828, -43.01284,-112.91644,-130.55887, -58.92200,   0.00000
 299.43482, -15.26942, -18.90841, -51.47799,  78.11466,   0.00000
 -34.38716,  62.03850,  -2.88518, -12.76708,  21.33048,   0.00000
-166.18446, -24.90690,  24.01274,  23.72456,  -5.86307,   0.00000
 -48.17845, -17.32390,  13.38624,  15.74329,  -2.62418,   0.00000
 163.15254, -75.58384, -28.01948, -67.15497, -32.20305,   0.00000
-322.45684,  -3.53978, -14.86211,  -0.42194,  15.35314,   0.00000
 -87.90671, 143.53863,   8.62882,  54.44821,   5.98785,   0.00000
 247.99990, 254.54576, -83.84361,  95.88637,-104.23983,   0.00000
 639.81012,  74.23461, -67.63063,  70.55449, -58.41169,   0.00000
 612.30757, -45.51535,   6.33996, -51.42146,  53.60817,   0.00000
 254.53924,-118.72225,  22.13462,  23.61596,  43.91312,   0.00000
 -62.61492, -46.37725,  -9.78017, -11.79492, -34.60555,   0.00000
 -99.11318, -31.39359,   1.92313, -13.11539, -48.94947,   0.00000
  65.08973, -19.06573,  -0.72423,  57.18101, -15.51212,   0.00000
  86.58570,   3.16318,  29.02882, 100.78167,  16.39351,   0.00000
-279.45308,  14.78387, -13.53227,   5.53396,  11.33198,   0.00000
 -85.68278,  44.47894, -35.77043,  36.78060, -15.70846,   0.00000
  91.04737, -18.09845, -42.20537, 128.94612, -84.69504,   0.00000
 494.93036, -35.07727, -55.81693, 132.17156, -77.22047,   0.00000
 526.10443,-103.46813, -23.76326,   2.33478,  50.60488,   0.00000
 329.14294,-100.22121, -14.39845, -23.36384,   8.91167,   0.00000
  13.68596, -81.07611,  42.74218, -36.85939, -38.38224,   0.00000
 -92.97183,  13.97891,  39.03629, -11.10816, -38.96233,   0.00000
-104.61832,  74.85143,  15.47166, -18.50714,  -7.69837,   0.00000
 -69.09444, -54.36756, 117.90449, -69.70469, -54.21880,   0.00000
-340.70151, -19.97349, -13.52065, -14.28439,   8.94514,   0.00000
-273.81480, -15.79379,   7.84013,  -4.03610,  11.52392,   0.00000
-194.20152,  62.67046,  29.53505,   9.08367,  -1.57809,   0.00000
 -51.02280,  66.00417,  37.80646,  14.75768,  29.32100,   0.00000
 239.18756, -25.67037,  71.92899,   9.24303,  67.82753,   0.00000
 181.50667, -14.93385,  79.98249, -23.22173,  55.73755,   0.00000
 -57.29528,  55.49466,  11.56178, -59.87975,   1.39828,   0.00000
-222.32141,   0.13222,  33.90946, -41.89283,  14.85411,   0.00000
-205.73460, -48.37685,   7.10241,  -0.49155,  43.09649,   0.00000
 -32.71694,-143.83746, -20.11003,  36.29404,  45.02276,   0.00000
-226.72560, -74.09499, -82.51287, -22.18081,   7.68824,   0.00000
  24.93265,-114.63459,-160.72839,  42.96357,   1.41409,   0.00000
 199.72574,-133.58611,-118.33403,  81.92018, -41.44965,   0.00000
 474.80162, -29.49125, -27.08945,  54.41462, -49.61263,   0.00000
 581.13049, 107.58487, -14.00651, -42.35944, -19.32508,   0.00000
 311.91779, 109.10802,  56.94585,-121.95409, -16.74387,   0.00000
 -68.94570,  52.82768,  60.80399, -47.23969, -27.83535,   0.00000
-203.63566, -39.75731,   0.46718, -16.80566,   0.10605,   0.00000
 -34.44887, -91.51248, -71.66752,   9.31716,  46.28848,   0.00000
  85.31630,  -8.82929,-111.01734,   1.89402, -47.50516,   0.00000
-303.02545, -17.98106, -20.11605,  12.81298,   9.23823,   0.00000
 -37.04033, -16.55223, -76.60110, 107.82725,  14.97430,   0.00000
 353.49928,   9.82015,-109.88158,  70.52119, -19.17856,   0.00000
 631.68701, 207.29630, -55.87073, -53.22021,  46.53823,   0.00000
 444.07778, 134.89875,  77.76393, -78.62049,  52.95722,   0.00000
 134.64422,  30.66003,  93.65710, -96.49137,  34.13198,   0.00000
-132.32969,   4.31102,  11.90527, -56.14642,  -2.52237,   0.00000
-205.70358, -46.12464, -18.01535, -33.44932,  21.73866,   0.00000
-104.57106, -87.94722, -49.13513, -40.67508,   1.55447,   0.00000
 -47.23501, -43.01415, -21.38246,  -3.14980,  28.36325,   0.00000
-327.89131, -20.34017, -17.77244,  -5.95846,   2.62030,   0.00000
-215.22427, -23.63618, -78.68118,  -1.60794,   7.25941,   0.00000
 -62.90209,   2.69551,-146.95264, -11.09716,  50.83235,   0.00000
  43.05685,  50.22372,-133.29290,  48.08902,  46.71072,   0.00000
 109.72053,  98.06719,-124.25544,  77.48490,  66.69532,   0.00000
  54.46750,  81.34005, -82.28501,  58.05587,  68.58955,   0.00000
-172.76360,  38.59605,  -4.36802,  36.63335,  22.31936,   0.00000
-274.01144,   7.50218,  -0.51613,   9.31114,  10.98906,   0.00000
-299.96941,  -8.11597,   0.68345,  -5.30204,   5.00575,   0.00000
-316.50217, -18.02148,  -9.05549, -16.04599,  -1.97398,   0.00000
-333.34225,  -6.53029, -11.37975, -15.28889,  -8.54330,   0.00000
-324.93750,  -9.84997, -12.73189,  -2.06558,   9.52353,   0.00000
-315.09153,   4.91528, -16.12511,  10.84452,   9.98207,   0.00000
-231.18224,  29.66226,  -5.83552,  46.54550,  35.00068,   0.00000
-120.82315,  15.36384, -42.62351,  22.78188,  35.08857,   0.00000
-112.04710,  14.67055, -64.16184,   6.48457,  34.35301,   0.00000
-247.03795,   1.88742, -31.00933,  -7.82138,  -2.26750,   0.00000
-285.43223,  -6.71584,  10.26631, -22.09311,  -5.22512,   0.00000
-264.82542,  -2.68457,  44.05731, -48.91689,  -0.74396,   0.00000
-256.98970, -16.43646,  49.01850, -22.50382,   0.83701,   0.00000
-302.70176, -21.11514,  -4.36253,  -5.39100,   5.41331,   0.00000
   6.14979, -20.51042,  37.67681,  34.48042, -12.83122,   0.00000
 257.78240,  -6.12407, -17.97421,  79.76439,  -2.91546,   0.00000
 413.96629, -50.36360, -22.66786,  89.69718,  53.92065,   0.00000
 501.29645, -14.97710, -86.08844,  22.26542,  27.66114,   0.00000
 154.56614,  -3.05796, -28.35003, -59.07224,  22.80653,   0.00000
-118.05130, -12.44688,  19.27426, -11.01096,  -3.17607,   0.00000
-175.71636,  -9.28511,   0.61922, -11.88398,  18.95256,   0.00000
 -17.14705, -80.69944, -56.56742, -37.53882,  63.33599,   0.00000
 256.45773, -38.63988,-100.54765, -36.79431,  72.44709,   0.00000
-326.52310, -14.92318, -11.58474, -17.09322,   9.66176,   0.00000
 -43.18070,  20.86964,  19.30572, -53.18654,  -1.44866,   0.00000
 228.45548,  10.48450,  44.38753, -48.03579,  -2.24845,   0.00000
 469.37854,  48.36220,  13.92460, -80.21523,  70.98332,   0.00000
 491.74080, 115.34726, -36.06368, -39.12715,  20.85013,   0.00000
 112.52528,  -9.83660,   4.65648, -16.08718,  33.52663,   0.00000
 -87.84496, -40.54043,   2.28222, -26.41380,   9.57921,   0.00000
 -79.69369, -17.34021,  37.39555, -19.60825, -57.89398,   0.00000
  81.66589,  30.76041,  76.24725, -11.84273, -94.22686,   0.00000
 176.35120,  52.79738,  41.22345,  -6.64083, -51.81984,   0.00000
-330.39877, -31.63532, -11.88304, -12.82468,   4.24204,   0.00000
-177.07653, -55.17862,  63.65516,  45.25263, -16.18186,   0.00000
  41.33638,  34.33802, 113.17869,  76.52613,   8.66727,   0.00000
 190.76383, 125.61097, 115.31303,  77.06498, 100.37745,   0.00000
 214.28639, 171.00674, 183.34048,  46.40592, 111.04480,   0.00000
-141.47110,  61.90955,  92.90699,  10.97748,  39.41473,   0.00000
-305.41943,  -1.00209,  10.26175,  -7.26798,   2.35096,   0.00000
-313.86814, -26.67775,  -2.99349,  -4.87158, -17.00099,   0.00000
-271.27351, -46.09649,  17.17012,   1.26687, -34.21033,   0.00000
-237.59593, -29.39469,  44.01071,   4.72049, -36.75482,   0.00000
