   0.00000,   0.00000,   0.00000,   0.00080,   0.00010,   0.00000,   0.00000,   0.00000,   0.04110,   0.59120,   0.01910,   0.00370,   0.24790,   0.00360,   0.04930,   0.00000,   0.00000,   0.00000,   0.02630,   0.00000,   0.00000,   0.00000,   0.00200,   0.00480,   0.00000
   0.00000,   0.00150,   0.00100,   0.00040,   0.00000,   0.00420,   0.00000,   0.00000,   0.00000,   0.44830,   0.00340,   0.00000,   0.00060,   0.12420,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.09830,   0.11650,   0.07190,  42.42640,   6.75520,   0.03180,   0.00000,   0.00000,   0.00000,  12.64730,   0.15240,   0.00000,   0.11000,  25.13740,   0.00010,   0.00000,   0.00000,   0.02790,   0.00000,   0.00000,   0.00000,   0.00000,   5.79020,   0.00020,   0.00000
 717.86511,   0.13680,   0.04310, 902.38373,  31.45120,   0.03260,   6.85230,   0.01490,   0.00000, 156.74290,   2.83330,   0.59140,   0.22940, 577.33142,   9.35290,   0.00000,   0.00000,  57.51850,   0.15960,   0.06360,   0.00000,   0.00000, 653.41028,  20.65060,   0.00000
1133.96375,   0.12420,   0.05890, 877.83557,   2.11490,   0.03830,  62.39930,  13.68490,   0.00210, 689.91321,  22.40310, 130.12770,   0.26140,1047.14282, 101.97140,   0.00000,   0.00000, 480.49539,   1.89520,  31.91540,   0.00000,   0.00000,1284.38586,  81.09540,   0.00000
  15.74500,   0.00000,   0.00000, 704.85498,   9.29100,   0.00000, 111.47940,  60.15570,   0.13230, 875.71509,  12.38300, 100.14930,   0.40150,1044.11694,  97.55880,   0.00000,   0.00070, 429.68530,   5.04060, 118.15590,   0.00000,   0.00000, 755.20099, 134.48180,   0.00000
  44.75060,   0.00000,   0.01410, 329.10950,  40.48460,   0.01740,   0.09590,  13.22810,   1.10990,  39.39660,   0.36920,  26.72680,   0.80560, 308.28281,  90.13440,   0.00000,   1.26740, 122.45710,   4.00130, 143.42059,   0.00000,   0.00000, 165.43860,  74.29960,   0.00000
  27.80240,   5.25760,   0.05280,   0.04140,  62.55280, 134.92230,   0.01750,  93.03470,   1.38760,   2.72520,   0.67380,   8.53880,  13.36350,  44.61970,  49.74000,   0.51040,   2.51790,   0.11950,   1.47240,  64.68390,  42.10470,   0.02560,  61.06700,  61.11560,   4.08110
   1.28490, 154.84270, 200.84061,   2.49220,   2.18360, 259.27991,   0.02900,  51.90950,   1.56070, 138.65460,  73.93470, 102.51010, 585.85730,  99.96780,   0.10370, 309.66861,  10.17290, 353.89780,  66.45640, 565.23792, 320.42719, 286.25671, 221.76920,   6.45440, 386.39359
   0.00000, 195.16541, 773.15369,   0.00000,   3.66630, 715.46161,   1.35990,   6.88200,   0.00000, 101.26580, 226.12990,   4.25780, 288.05170,   4.35590,   9.15880,  30.87670,   0.00000, 103.06590, 240.50980, 187.53461,  32.53060, 131.41350,   0.00000,   0.95600,   1.51920
   1.28490,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.63930,   9.60070,  24.00970,   4.85490,  13.93790,  21.97170,   2.60360,   3.66290,   0.30100,   2.54460,   8.30840,   0.44570,   2.83020,   0.16690,   4.56410,   0.18930,   2.51440,   0.31160
   0.00000,  10.38240,   0.00050,   0.00000,   0.00790,   0.00000,   0.15200,   1.70010,   0.00270,  15.42600,  31.95290,   1.25140,  27.64770,   0.29990,   0.11430,   0.30000,   0.20320,   4.09240,   9.61620,   1.01970,  14.85370,   7.38350,   0.02870,   2.70180,   0.43050
   0.70700,   0.00000,   0.01610,   0.00000,   0.00990,   0.00000,   0.01130,   0.00000,   0.00000,   0.61480,   0.04680,   0.00000,   3.46160,   0.00490,   0.00750,   0.00000,   0.00000,   0.01360,   0.00000,   0.00000,   0.00050,   0.19960,   0.00000,   0.00130,   0.00000
  39.15430,   0.04520,   0.41690,   0.08470,   0.51120,   0.25450,   0.19560,   0.00000,   0.00000,   0.72320,   0.01890,   0.34900,   8.29520,   0.00000,   7.16510,   0.00000,   0.00000,   0.13750,   0.00000,   0.00030,   0.00000,   3.16120,   0.00000,   0.09390,   0.00000
  59.98850,   0.36470, 123.50390,   0.14700,   0.36410,   3.22800,   0.27720,   0.03210,   0.00000,   0.03420,   0.00010,   7.62450,  22.02320,   0.00000,  19.70970,   0.01400,   0.00000,   0.00000,   0.00000,   1.46760,   3.55960,   0.85510,   0.00000,   3.61070,   0.00060
 114.98430,   1.25630,  14.48750,   0.37590,   0.00180,   6.12190,   0.00550,   5.83830,   3.17150,   0.00000,   0.00000,  55.44980,   3.00740,   0.04260,  10.99290,   0.00570,  11.14080,   0.00000,   0.00000,  24.02590,   8.57550,   5.70540,   0.89610,   1.73650,   0.00010
 405.70490,  63.20920,1016.69458, 217.64149, 437.67740, 178.09641, 211.79710, 258.40869, 345.05301,   7.63220,  62.00340, 812.82422,1686.94458, 313.53079, 269.89001,  16.14640, 357.99640,  22.05460,  33.53850, 183.32860, 293.29031, 884.06482, 278.36221, 210.11740,  16.19830
   1.59540, 151.85870,  53.49190,  93.25100, 468.34000, 122.07840,1190.48584,1112.36865,  46.26780,  50.38200, 476.08380, 492.16599, 255.49780, 350.07779, 634.77722, 168.65221,  77.59540,  10.34350, 203.42329, 159.87560, 603.18042, 824.68903, 351.72729, 233.27020, 265.88760
   0.01810, 246.44321,   6.67450, 135.90680,   9.15540,  69.29420, 339.00620, 163.10980,  19.37280,  35.48620, 180.87050,  27.50060,  24.81210, 137.37910,  87.69120,  70.69200,  12.43590,   6.66130, 221.92360, 107.72990, 364.09119,  53.77730,  79.99280,  40.87490, 179.22189
   0.00000,  25.63340,   4.28530,   7.76470,   0.25070,  26.03240,   0.28460,   4.17680,   0.00000,   0.03720,   0.00380,   0.00000,   5.34670,   0.03590,  14.09210,   0.37180,   0.00000,   0.08530,   0.00010,   6.28920,  40.73600,   1.76400,   3.18770,   3.53690,   4.11020
