   0.00740,   0.00040,   0.00270,   0.00320,   0.00020,   0.00150,   0.00650,   0.00260,   0.00210,   0.01360,   0.00070,   0.00490,   0.00930,   0.00030,   0.00250,   0.01110,   0.01310,   0.00210,   0.88590,   0.00000,   0.00000,   0.00000,   0.11610,   0.00000,   0.00000
   0.00000,   0.00170,   0.00010,   0.00030,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00100,   0.00420,   0.00000,   0.07580,   0.00000,   0.00090
   0.00000,   0.00000,   0.41240,   0.00320,   0.00000,   0.00570,   0.00000,   0.00060,   0.00000,   0.00000,   0.66300,   0.09450,   0.00000,   0.00120,   0.00330,   0.00000,   0.01750,   0.00000,   0.00000,   0.00200,   0.24820,   0.00770,   0.59570,   0.06530,   0.16140
   0.06230,   0.02190,   0.08370,   7.32770,   0.01100,   0.02300,   0.10340,   0.05250,   0.00070,   0.00310,   1.74080,   6.79580,   0.00350,   0.90730,   2.31600,   0.01310,   0.05500,   0.27780,   0.00000,   0.12400,   0.25760,   1.68880,   0.26830,   0.22350,   0.11900
   0.20520,   0.11220,   0.00330,   0.32110,   0.29050,   0.02260,   1.66870,   0.00120,   2.01820,   0.00020,   0.02880,   2.51110,   0.00000,   0.00120,  11.17350,   1.18860,   0.00000,   9.39140,   0.07500,   0.14700,   0.46480,   0.45140,   0.48250,   0.66600,   0.04550
   0.28070,   0.01910,   0.03090,   0.00490,   0.94180,   0.05990,   0.01290,   0.05350,   0.68850,   1.72130,   0.34180,   4.34590,   1.20300,   0.15940,   1.48720,   0.08390,   0.01170,   0.52700,   0.00000,   0.02780,   0.16990,   0.21410,   0.03050,   0.04580,   0.08130
   0.00160,   0.01000,   0.00100,   0.02230,   0.00000,   0.01770,   0.00060,   0.00230,   0.50990,   0.00220,   0.00250,   0.00350,   0.00130,   0.02890,   0.05500,   0.03180,   0.12770,   0.01770,   0.00000,   0.09600,   1.32370,   0.07400,   0.12460,   0.36400,   0.00980
   0.42810,   0.00140,  10.62880,   0.00000,   0.27800,   0.00050,   0.00000,   0.00000,   0.00000,   0.00020,   0.00300,   0.00160,   0.00000,   0.00010,   0.00000,   0.00190,   0.00000,   0.00000,   0.00000,   7.22290,   0.01220,   0.00000,   0.00000,   0.21560,   0.00250
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00160,   0.00000,   0.00000,   0.00000,   0.21630,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.30220,  57.90080,   4.81160,  10.43740,   0.02240,   0.15710,  10.88510
   0.00050,   1.29800,   0.00000,   0.00000,   0.00000,  20.08430,   0.00000,   4.67080,   0.00000,   0.00010,   0.02540,   0.00000,   0.00000,   0.11000,   0.41810,   0.00000,   4.16350,   0.00000,  11.53690,   3.22030,   0.10250,   0.00010,  15.11780,   0.08270,   0.01220
   2.53940,  10.48340,   5.56100,   7.17140,   1.24580,  14.54100,   2.87340,   3.18210,   8.70660,   4.38980,   7.41250,   2.09370,   9.75260,   8.91260,   2.28820,   0.15710,   1.36590,   8.22700,   1.30220,   0.02600,  74.13410,   0.00060,   0.10210,   4.86250,   7.17080
  11.54130,  19.79480,   4.71840,   7.62930,   9.21040,   8.32420,  19.08920,  17.23480,   3.00440,   0.55430,  19.17560,   0.86880,   3.43540,   3.91930,  14.87670,  36.73620,  10.65230,   0.59980,  11.53690,   0.05260, 100.53830,   4.48290,  15.36940,  13.29190,   0.12710
   3.10250,   3.58880,   5.67010,   0.58620,  13.45640,   1.03930,  11.06490,   0.00850,   1.00320,   0.31320,   2.75900,   1.23190,   8.53320,   0.00090,   0.38670,   9.84700,   0.26340,   0.16480,   0.87070,   0.17010,  14.91260,   7.30650,   8.85540,  22.04540,   7.88120
   0.00000,   0.00290,   0.00380,   0.00130,   0.00000,   0.01040,   0.00010,   0.00700,   0.00000,   0.00300,   0.00060,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00040,   0.00000,   2.04530,   0.27120,  20.93410,   0.17350,  15.97060,   7.08850
   0.02120,   0.03560,   0.00160,   0.00090,   0.00000,   0.09990,   0.02110,   0.00150,   0.00020,   0.11640,   0.00160,   0.00000,   0.10960,   0.00000,   0.00000,   0.00000,   0.00000,   0.06370,   0.00000,   0.37930,   0.23970,   0.29730,   0.14540,   0.19550,   0.02470
   0.00100,   0.00000,   0.00720,   0.00000,   0.00770,   0.00040,   0.00000,   0.00000,   0.00000,   0.00120,   0.00000,   0.00600,   0.00000,   0.00610,   0.00000,   0.00000,   0.00930,   0.00000,   0.00000,   0.16990,   0.08020,   0.03500,   0.02470,   0.05780,   0.00490
   0.00000,   0.00000,   0.00180,   0.00000,   0.00000,   0.00060,   0.00000,   0.00000,   0.00020,   0.00000,   0.00000,   0.03590,   0.00000,   0.00930,   0.00000,   0.03250,   0.00000,   1.74760,   0.00000,   0.00010,   0.00000,   0.00630,   0.00000,   0.00000,   0.15210
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.45620,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.15580,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00010,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.08290,   0.55570,  10.66070,  21.26650,   0.00040,   5.34340,   0.72840,   0.38010,  12.48720,   0.03090,   1.90720,   8.77300,   0.00340,   0.55410,   0.45200,   0.25010,   0.02900,   0.51870,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
  10.46130,   7.25310,   2.16730,   2.96700,   2.54570,   1.63260,   4.12350,   3.37070,   2.68470,  12.76650,   8.47540,   5.52620,   7.50380,   5.97030,   5.61090,  17.74250,   5.69200,   5.93890,   0.00000,   0.00000,   0.00070,   0.00000,   0.00960,   0.00040,   0.00000
