0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,17.24244,0.20196
0,17.24244,0,1.26141
17.24244,0,0,5.60349
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0.11773,0.20196
0,0.11773,0.39746,0.20919
0.11773,0.39746,0,0.26326
0.39746,0,0.08816,0.32647
0,0.08816,0,0.20737
0.08816,0,0.08816,0.22957
0,0.08816,0,0.20737
0.08816,0,1.17041,0.22957
0,1.17041,0.92335,0.27387
1.17041,0.92335,0.70065,0.62534
0.92335,0.70065,0,0.53426
0.70065,0,0.6308,0.42145
0,0.6308,0.29815,0.24072
0.6308,0.29815,1.13976,0.41789
0.29815,1.13976,0.29815,0.36539
1.13976,0.29815,1.13976,0.57733
0.29815,1.13976,0.5899,0.36539
1.13976,0.5899,0,0.59525
0.5899,0,0,0.38675
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
0,0,0,0.20196
