Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw,OLD BEST,, New Model Best RMSE Value,WA,,NEW BEST,,DIFF,,,,,,,,
5,51,589.210517,330.0647411,414.3420889,359.3095694,336.7589148,396.7531558,324.5822828,354.163338,323.6914168,329.7743799,358.2665767,324.9532146,324.0600767,325.4813871,423.0250978,324.8580331,322.2074254,333.170677,324.6548552,466.3965587,324.8834663,323.0252441,325.571216,327.7174342,322.2074254,,324.1342812,345.5396075,,324.1342812,,-1.926855802,,,,,,,,
5,52,1153.76751,127.4370515,181.9296968,243.6156724,148.0613893,342.8885387,70.13430568,215.1836541,372.950276,156.6339616,92.0274076,232.216754,97.2604054,544.9729045,134.3574523,41.41645708,239.8986071,592.3798894,61.96073395,223.830963,53.65306424,298.3793307,714.0885333,132.776198,41.41645708,,28.41774755,245.906251,,28.41774755,,12.99870952,,,,,,,,
5,53,1222.711522,188.8054003,416.3885205,113.9726484,85.51530382,257.5192549,722.1075174,44.05164937,237.4669977,1904.759792,103.5190321,503.2292056,174.2233959,280.0376463,748.0097593,56.46543467,741.3991727,1050.633333,117.477121,79.63732898,1435.317201,864.1610189,242.1933026,1088.36097,44.05164937,,28.27687711,368.3222273,,28.27687711,,15.77477226,,,,,,,,
5,54,1002.253361,107.5051549,185.4215692,131.230566,101.7900106,365.7768673,125.4953435,25.89008618,342.1997224,1068.737885,31.62046904,88.14212009,173.3415102,633.24545,359.497427,30.20746946,494.3362553,637.9809036,31.77438368,40.11380458,483.2138071,148.0998818,642.864164,273.3006129,25.89008618,,22.67861907,179.7712026,,22.67861907,,3.211467109,,,,,,,,
5,55,182.1964427,170.7401779,354.2903706,247.6658283,215.5721554,1018.850791,403.2941648,123.8253861,283.0643478,493.7443333,91.59016391,156.9587061,132.1857516,487.024948,215.5014501,115.3894763,238.3722754,574.8125492,94.66436323,70.94365796,195.1327433,294.5558379,280.8925655,101.201053,70.94365796,,87.36849331,162.6371835,,87.36849331,,-16.42483535,,,,,,,,
5,56,268.1164237,178.6056293,723.409612,229.8137289,277.5128826,2369.530136,566.0982247,117.3307611,602.3080607,1618.067242,43.44080203,75.76744161,489.336183,231.9206761,21.42717727,76.22260437,285.8746812,724.4120835,29.69188674,32.44995345,86.35837997,209.0578867,134.3704767,42.48210714,21.42717727,,8.932183832,200.4057845,,8.932183832,,12.49499344,,,,,,,,
5,57,108.2503609,82.52741337,185.4733584,154.3123321,236.2031964,208.2858112,146.1163563,11.23055698,194.7284006,252.9135063,27.15799548,22.43014184,59.79349663,40.31406974,51.23372455,13.07278801,51.97227576,249.9564545,12.91694409,6.623788399,19.32561751,30.69369315,19.56047647,19.74282735,6.623788399,,3.871276879,75.0864265,,3.871276879,,2.75251152,,,,,,,,
5,58,396.7673122,532.2488453,620.858089,313.8989885,364.3202575,540.6839188,131.078054,166.1276542,280.1252547,167.8308735,254.356315,140.2830546,133.7689083,133.1143619,181.2613617,102.666922,281.711954,97.11940675,169.0684588,88.36647177,329.8656545,96.62353923,84.6354591,165.4076404,84.6354591,,12.8563518,211.254497,,12.8563518,,71.7791073,,,,,,,,
5,59,318.4118795,499.901607,487.0637364,508.9428095,380.2882021,671.5220274,568.2419086,371.5703567,734.7498214,696.4479162,300.7391561,684.2293962,362.4806547,1197.5073,197.2880297,174.7200439,621.9260942,550.3835329,193.4172627,172.6589364,614.1492761,250.9200404,527.6176488,239.6277582,172.6589364,,71.48670775,357.2415149,,71.48670775,,101.1722287,,,,,,,,
5,60,115.4458251,108.5283613,103.6665829,90.14024663,141.3795792,82.45936499,109.637542,12.6884948,172.2371548,180.1193817,22.79405676,598.2549067,27.20800831,207.7080985,15.7942428,4.505374214,164.8355051,105.7598794,12.53352471,53.86463792,54.4080144,21.41672341,94.92589215,7.047063525,4.505374214,,1.31783512,63.00308331,,1.31783512,,3.187539094,,,,,,,,
5,61,109.7815255,143.8916983,116.1545307,176.1514086,153.6959661,95.00067434,43.16883943,26.4311399,47.68665082,28.08344731,26.30987814,81.4615675,49.20154395,33.56137102,46.27367215,9.155603824,100.3670867,11.04682049,16.37287826,25.22898517,38.07084268,15.11919655,28.43657508,46.15759632,9.155603824,,0,56.69704185,,0,,9.155603824,,,,,,,,
5,62,151.2818561,226.5095197,219.0762329,343.6913708,156.5606645,202.8009184,115.8296702,35.29454079,79.32011882,22.37664827,122.7485336,66.99004124,126.9531122,63.815477,106.5478521,44.20967442,40.73993197,20.57706946,37.0505022,8.81700535,17.7128591,77.05457346,41.72851555,142.7192392,8.81700535,,0,78.37123062,,0,,8.81700535,,,,,,,,
6,24,1029.320164,639.2969055,577.0517597,260.3554941,340.48813,714.9319548,242.3130379,902.8156844,826.8020319,1532.174664,851.0868816,1270.983818,641.5194203,1760.818522,475.1277197,776.3919972,862.9728849,1399.087417,493.2384312,528.6200431,918.5853254,285.3080791,333.2538697,451.3604435,242.3130379,,11.62993084,716.4695579,,11.62993084,,230.6831071,,,,,,,,
6,25,502.8327754,470.4691807,942.2188705,345.8798684,238.1810323,900.8133732,529.888007,1585.99662,305.6211162,575.329268,585.7674624,494.0770352,796.1704591,417.9849678,315.2667125,929.5986948,305.6827195,380.3953207,682.4258201,404.0840259,361.9688407,479.4239773,513.8882985,376.0676579,238.1810323,,214.9618641,434.2110173,,214.9618641,,23.21916827,,,,,,,,
6,26,994.5627515,908.4066637,1438.042976,904.6292795,867.1504675,1345.640269,926.6820382,1128.722393,718.7740257,1332.301868,942.5038568,850.1830783,1046.369724,713.4944522,763.3047011,964.7937603,902.5177376,880.6635377,1160.274106,845.9441668,810.4770612,962.1078595,1061.166591,776.8280376,713.4944522,,656.7348182,901.6205922,,656.7348182,,56.75963398,,,,,,,,
6,27,1994.234356,1212.86218,2127.618261,1799.299123,2027.580233,1601.062064,1614.007104,1119.803376,1677.591051,1372.53493,1316.491094,1307.794683,1442.4341,1614.668263,1408.816241,1430.532814,1506.761914,1458.59494,1440.400268,1506.492261,1402.374225,1871.420566,1751.022939,1656.756993,1119.803376,,1041.157782,1410.479428,,1041.157782,,78.64559405,,,,,,,,
6,28,1844.038033,2978.195785,4413.530952,2854.239887,4054.312601,3504.606492,2528.885393,1899.661022,1767.373117,1368.157593,2004.285568,2126.976696,2014.488918,3046.116128,2298.370785,2953.275966,2269.10226,1420.923596,1642.797208,2239.596273,2258.474647,2898.763599,2805.293948,1926.399682,1368.157593,,1218.324205,1982.773382,,1218.324205,,149.8333882,,,,,,,,
6,29,1097.032482,3580.716651,1890.725787,1891.826137,2379.2141,1732.840135,2274.625713,2574.150765,3365.777889,1781.465614,2792.515139,3161.186781,2184.455874,2307.607361,1920.283035,1982.22138,1599.293844,1771.133799,1514.210113,2069.570068,1193.037747,2628.221503,1929.363626,1560.487274,1097.032482,,877.9670108,1584.612322,,877.9670108,,219.0654713,,,,,,,,
6,30,1185.513222,1074.235666,1553.046984,1283.076667,1386.439613,1210.584927,1369.665993,1708.712357,1338.836709,1536.094008,1754.942734,1340.52348,2248.539081,1505.784048,2067.427903,1629.980613,1317.428607,1412.159623,1478.17013,1279.399651,1245.427049,2040.284294,1269.774206,1523.208631,1074.235666,,1151.565389,1232.993052,,1151.565389,,-77.32972285,,,,,,,,
6,31,873.2396387,1270.753425,1093.06206,932.7394063,1043.410913,1057.11841,835.4422781,1627.664732,846.9760721,832.844043,1918.924532,1160.677216,1189.599821,1425.205342,800.9837701,1020.990793,854.8857623,788.3185481,895.6485174,999.0186518,859.4384989,1674.743682,986.5375141,834.4009428,788.3185481,,810.4352767,840.4187448,,810.4352767,,-22.11672859,,,,,,,,
6,32,704.0761322,1846.240432,1997.33636,532.9678227,1284.685175,1137.937725,1362.871185,1532.409658,1438.068798,1136.144768,3295.847569,510.5525601,1667.885847,1771.319358,1446.933585,1398.367953,2361.690581,963.6594834,1196.419436,931.5203701,473.7432673,1513.307195,1495.877802,886.8645894,473.7432673,,500.9128589,932.0825786,,500.9128589,,-27.1695916,,,,,,,,
6,33,1286.684473,2494.980668,1173.797484,1161.501672,1148.987902,2106.296465,848.6186423,1640.669229,1226.632083,1366.223749,2048.050312,2499.866876,909.6745938,1305.452821,5848.771495,1134.520809,1838.968769,2644.001109,1203.857301,1263.544011,2859.049352,762.0706879,1968.098439,3489.702184,762.0706879,,831.1845514,873.1956253,,831.1845514,,-69.11386348,,,,,,,,
6,34,1327.424926,1241.578672,1457.875166,1317.692225,1297.340151,1393.395995,763.556634,1553.895749,891.4803419,968.9543505,1696.884486,1437.73674,1076.859508,1103.305518,3047.19902,1147.505178,881.7268284,688.0484479,1236.459138,1239.269946,848.1316329,1024.084795,801.8235882,2516.265169,688.0484479,,1048.779005,848.5302547,,848.5302547,,-160.4818068,,,,,,,,
6,35,999.8383869,972.0639554,1011.540245,952.0256649,996.6874803,966.5861576,835.6334922,1146.811266,1499.916887,705.6434416,1090.235864,1861.006466,816.1860082,740.4623781,2067.222807,856.3650312,808.4790247,683.357398,972.5849406,970.3751165,461.1918256,1013.155993,577.443244,1524.776268,461.1918256,,798.8698105,486.6741505,,486.6741505,,-25.48232495,,,,,,,,
6,36,818.4486952,809.091713,819.8573453,820.6049395,816.6499862,784.6833756,1540.337366,856.6762282,819.3432736,485.9198322,886.9425235,994.0775288,780.5859338,3023.546174,899.223035,798.5455946,696.0138648,1068.381081,810.504781,815.1636237,769.0767625,940.4498923,1046.47064,525.5979769,485.9198322,,740.7610347,507.0721185,,507.0721185,,-21.15228627,,,,,,,,
6,37,415.34275,469.8624621,413.368016,297.4146236,413.1725427,752.2060002,808.1616587,428.0672377,405.0754456,565.6749361,454.7607943,1052.611958,345.6649751,2665.969142,1402.717173,487.8615241,324.1601585,358.0464821,401.4716055,414.018498,753.2603357,384.0925887,1125.177023,227.3498039,227.3498039,,325.8458075,230.6999856,,230.6999856,,-3.350181651,,,,,,,,
6,38,1428.267622,1109.685841,1425.610559,1116.43522,1422.409458,2071.68273,1039.508602,1521.148198,1383.978564,2074.966795,1566.111669,1126.404782,1309.05844,1090.916801,998.7540238,1384.161599,1890.589044,1102.232704,1388.036887,1430.221288,973.5587638,1410.746847,1148.971076,1321.275142,973.5587638,,1359.298036,1004.832689,,1004.832689,,-31.27392538,,,,,,,,
6,39,1291.940453,1059.069214,1062.161444,1544.697683,1143.167646,3267.425164,1240.245352,1101.024541,2014.305968,5894.249763,1156.794122,4305.553623,1045.482568,1599.837658,1044.186095,1195.322718,1415.085015,1240.663425,1050.80033,1057.11409,624.6795178,1053.497572,897.5293496,1047.907725,624.6795178,,1043.037852,1099.901996,,1043.037852,,-418.3583343,,,,,,,,
6,40,363.5820059,402.3983101,396.0590234,800.3976095,1696.724531,576.2752236,968.0239666,473.7950401,1673.777285,5518.159307,368.6653632,4115.841656,440.9152602,3295.893849,336.7905135,1199.914441,2230.98866,1438.357211,339.2932114,339.1220282,1642.388342,340.7614635,457.5049362,336.6223774,336.6223774,,335.6705366,803.0725995,,335.6705366,,0.951840806,,,,,,,,
6,41,149.891843,547.8479108,202.7948984,84.29295394,834.9601587,549.934087,1359.882446,228.8259819,2575.221932,2332.507778,31.72072716,4122.121007,415.7988496,1306.124139,211.3275597,992.3372411,1879.54796,998.3306733,44.10998033,94.17417374,410.8859939,55.27226409,387.7059668,85.53563768,31.72072716,,33.21236875,667.2110111,,33.21236875,,-1.491641595,,,,,,,,
6,42,211.3517605,957.0907306,212.8923241,202.3990592,595.8277436,361.0964322,1406.072307,128.9389584,2490.969182,675.7899822,166.1109117,2162.045081,195.5469573,895.8399783,516.0572158,182.1256377,1748.030511,104.2661209,196.730071,195.8048135,700.9173037,190.7070834,140.5892214,534.5506524,104.2661209,,179.57397,319.6920784,,179.57397,,-75.30784919,,,,,,,,
6,43,244.165603,1443.427818,335.0929722,222.3658772,250.4025426,210.2608895,175.9820007,198.1253833,1755.845475,855.3343206,197.6231388,2998.144493,255.6535986,241.4505298,875.0287614,221.4209133,1305.22417,649.0258084,226.6544176,215.6062383,958.6080534,230.5432895,218.3405978,377.4778581,175.9820007,,120.8057718,276.832636,,120.8057718,,55.17622895,,,,,,,,
6,44,153.4062281,1038.697967,232.3147021,276.0635645,179.9236991,179.0629894,260.9649721,27.08169498,686.3778114,348.7922734,16.76188885,965.1917599,163.1658857,451.0536738,524.3813498,149.9474769,462.3043009,231.5090531,157.6977925,157.7642162,1407.491433,158.0745012,242.4056432,170.1219661,16.76188885,,155.1540333,151.4224017,,151.4224017,,-134.6605129,,,,,,,,
6,45,102.3673074,583.7857769,196.686415,616.4901189,500.0639292,121.145148,81.37026036,72.68680245,346.9299881,149.2552693,583.0755697,444.7387997,107.1510033,442.6767632,100.2494025,91.59497575,145.0766033,151.0532536,302.0425605,99.8362983,427.5745744,167.0599194,273.5184485,117.0062854,72.68680245,,95.49271651,125.8740122,,95.49271651,,-22.80591406,,,,,,,,
6,46,94.0823664,310.2392759,92.78542955,223.0668995,130.6326034,197.2861184,200.7297416,113.5311686,215.3326013,221.0531045,20.1664819,203.9806568,53.61425203,139.8713546,746.1177968,42.91503081,108.3335176,288.5310209,27.02738412,21.55218956,65.85736837,104.3002477,64.4073705,1152.954177,20.1664819,,21.04589866,177.5811313,,21.04589866,,-0.879416759,,,,,,,,
6,47,69.0104989,628.2663183,100.1772128,234.1594364,163.6736972,122.1144613,157.0916797,200.3193887,80.1450248,95.89525536,33.53246095,556.5314007,176.5089705,129.5482134,444.8619636,26.50236207,26.13474699,79.62568027,25.02801035,23.10782231,120.9695985,23.70902167,129.8858513,382.0346843,23.10782231,,21.86279072,129.9505418,,21.86279072,,1.245031593,,,,,,,,
6,48,322.0726238,881.5265547,106.9554522,166.6728082,519.9460068,521.8264079,98.74965717,86.91386181,109.4073619,432.0083333,76.37765953,218.3967433,69.53003697,202.3418003,71.57100204,71.15081913,182.8191616,208.2660558,69.91091429,77.26464263,189.3897327,61.42025657,92.36195217,42.76980231,42.76980231,,40.9484245,167.0603661,,40.9484245,,1.821377814,,,,,,,,
6,49,265.3641366,138.7479054,1100.939659,74.59052805,195.0985008,188.7261022,134.4240802,35.890134,251.1751215,347.4215019,12.03700512,311.9459488,162.0512907,54.98749621,137.9437989,25.1808989,130.1932858,304.5693544,22.72948723,25.06104916,314.5303377,44.58826832,31.96208488,187.5839034,12.03700512,,19.29911852,165.6631257,,19.29911852,,-7.262113402,,,,,,,,
6,50,81.36317438,164.6533163,511.5513497,170.287086,165.0424882,121.5008745,66.11231762,186.4269629,265.0627441,174.8110528,239.5488468,216.4840737,243.3270519,168.2957404,437.4077617,153.4911575,214.8104009,212.5437504,157.3801793,170.8393556,144.8591054,144.1023146,171.954415,700.2872982,66.11231762,,121.7912366,109.6254935,,109.6254935,,-43.51317586,,,,,,,,
6,51,173.5084712,195.6899865,116.7595954,391.6677163,114.3833649,85.34193174,144.3802127,317.4579657,197.144469,42.91746257,200.8249362,45.85245955,64.73317228,63.65877051,364.9122497,117.7921413,83.33794154,40.31339469,82.81909565,66.93834617,39.09728451,54.56371944,38.04799087,61.0113847,38.04799087,,36.46431402,98.28985723,,36.46431402,,1.583676847,,,,,,,,
6,52,790.7238034,580.2089853,174.687775,520.9709205,159.6725034,495.8905457,273.8235289,443.6639269,2311.199054,832.0971498,199.6096816,890.2504142,188.424775,1252.59794,215.6896304,170.1668789,643.523711,994.9727634,125.4853743,432.4252729,392.6607314,132.5477273,1244.099299,256.8855533,125.4853743,,64.80174791,511.6796228,,64.80174791,,60.6836264,,,,,,,,
6,53,871.4502472,410.8583089,893.5471635,157.269706,310.942827,577.3954162,1106.148935,109.5325751,1408.645401,624.9841865,133.9785617,724.9425494,663.2041918,286.1779312,1059.564816,99.17393181,480.6455035,283.0952873,97.45604779,150.5041666,954.4340033,539.0111935,719.5749208,156.0555724,97.45604779,,51.68957247,404.1070403,,51.68957247,,45.76647532,,,,,,,,
6,54,625.2753527,461.2742315,711.7986607,353.4954267,1111.623977,1077.52754,726.7440632,1036.219282,598.3018748,774.8814963,661.8604687,505.0898105,987.7574601,606.1880346,931.2431834,737.2851778,541.5616001,812.9532992,543.11245,626.2302026,452.1377371,861.833588,433.2466195,974.3799054,353.4954267,,201.3145018,612.0083132,,201.3145018,,152.1809248,,,,,,,,
6,55,1406.719683,1879.267588,1398.745772,2013.040023,807.0940466,2423.194696,1420.671297,1059.907845,1575.182698,2372.016751,1712.423966,1476.826417,1019.446255,1561.699758,787.6770489,788.6004481,1746.249696,1845.522437,1245.346485,789.4409414,1360.472614,1412.908867,1146.245,795.4094543,787.6770489,,413.6963839,1064.744101,,413.6963839,,373.9806649,,,,,,,,
6,56,948.3639948,256.8697871,185.5096415,342.4670909,143.3984542,510.1841988,422.2016303,227.7755694,909.949559,456.2447808,64.13883623,173.114768,1795.808156,1714.700751,54.43104391,148.1468092,213.5005952,1251.869376,36.16808993,32.89472832,233.7826002,1841.1613,1423.471297,130.7120762,32.89472832,,26.39531287,443.7048951,,26.39531287,,6.499415451,,,,,,,,
6,57,143.0953354,65.21291052,99.04010131,134.1548235,76.85833491,96.60188922,423.674836,20.58538715,47.65760039,217.9001587,23.82843463,18.58021741,678.7525813,91.73413237,43.39534525,17.67426349,51.90691538,76.76851704,19.76919146,20.54576954,19.10566152,20.19553665,50.32148729,21.45538233,17.67426349,,17.705654,57.69158075,,17.705654,,-0.031390514,,,,,,,,
6,58,183.1248379,79.69029243,100.9841417,125.3130081,127.0486455,129.2840784,34.93920129,6.638166824,43.13851389,59.19235065,17.28792367,7.790528218,11.5585769,13.0543529,15.01087442,5.869422289,46.82318803,8.282612408,11.6153788,8.352331047,13.23197907,27.66312415,11.16168023,17.46667866,5.869422289,,4.679562784,46.1224988,,4.679562784,,1.189859504,,,,,,,,
6,59,105.9110328,103.5953416,151.8892414,101.5941476,113.3038411,104.127666,148.0560845,14.91573205,142.9757847,418.8872561,15.00911182,107.4152961,147.8432236,196.6809282,24.48151008,16.74794569,172.2904645,123.0270888,7.327061879,6.40513011,60.7810406,153.1272619,115.9110785,18.36647779,6.40513011,,1.989521518,62.7821527,,1.989521518,,4.415608592,,,,,,,,
6,60,101.1541161,83.73191658,129.6613176,105.6839973,109.8427759,81.04062767,9.415236139,132.9142064,25.27776938,22.00192789,29.26011043,16.84094558,136.6793998,33.25469892,27.99228642,53.93446061,25.20036246,8.596157807,11.38760998,7.73523459,15.79408976,9.289877006,12.02813271,72.77866345,7.73523459,,0.162795037,32.37046996,,0.162795037,,7.572439553,,,,,,,,
6,61,137.1967262,96.63895436,183.1425788,119.5626579,132.8384043,123.9559944,6.877238035,226.5072405,44.11730782,49.63785518,42.0042018,117.4299614,56.5324644,149.4100552,80.74128242,120.4101195,44.50278549,23.2814821,20.99544221,26.6334897,60.26335865,29.09855067,34.098704,97.11242411,6.877238035,,0,57.47729624,,0,,6.877238035,,,,,,,,
6,62,181.008172,198.1485028,213.5479357,160.3127217,213.9118491,213.3703646,80.63903948,303.1277453,80.82398249,204.261087,52.66423419,160.6620029,107.3439225,145.0677787,116.4591622,178.4870619,29.94808007,179.2594488,34.99006742,25.93019601,108.2154439,89.41012422,58.26166505,122.7109111,25.93019601,,0,94.76676413,,0,,25.93019601,,,,,,,,
7,23,631.255627,1413.7666,1038.905514,1319.173327,370.8314869,1558.653094,459.0450232,1206.890749,1268.270318,939.3742598,588.7495902,344.233339,927.2934451,990.5733357,1023.919268,1198.583497,454.9839741,606.5781346,862.0211134,309.9811957,978.7717473,183.214543,308.4607349,1259.106403,183.214543,,0,871.3228876,,0,,183.214543,,,,,,,,
7,24,844.2222061,363.7465349,882.2178491,1187.174348,842.5002077,635.6591068,567.3753608,719.8833517,1517.499698,965.4967979,2695.545837,294.1334023,1214.716208,1259.262959,364.8047766,600.1304858,657.7439978,1767.632541,1011.822712,764.0051047,905.8989274,780.4924087,685.6033353,319.857846,294.1334023,,143.3991198,818.0628961,,143.3991198,,150.7342825,,,,,,,,
7,25,1321.737795,853.7352439,1232.297042,1293.484648,1613.622261,1110.963486,485.7083315,1230.578401,321.9721779,663.8176708,918.8117979,406.6318359,747.2240182,1003.411614,340.7613534,848.5718198,261.5324948,420.4023866,1258.905927,506.1226301,306.676594,638.2722251,665.6008814,347.1279663,261.5324948,,258.1449282,761.8916627,,258.1449282,,3.387566618,,,,,,,,
7,26,1954.546699,1554.426711,1917.182794,1945.661704,1622.393047,1637.589855,1110.083661,896.0276335,993.9195474,992.3730481,1168.337965,957.6648683,1300.000205,1588.084297,1005.41842,1089.323705,908.7746695,831.4687006,1047.50459,1257.988394,1012.290275,1055.565978,1169.555129,1011.688556,831.4687006,,886.2813944,1277.415788,,886.2813944,,-54.8126938,,,,,,,,
7,27,1967.781018,1523.492829,2178.119434,4072.675517,3120.253323,2525.568134,2723.61407,698.2399015,1379.461344,1169.577303,1472.491277,2201.398707,1207.910427,2049.689277,1876.903123,1438.794171,1670.352139,1559.931622,1588.868193,1035.921715,2040.611869,2994.515342,2107.1572,2152.162819,698.2399015,,860.6139097,1822.066633,,860.6139097,,-162.3740082,,,,,,,,
7,28,1995.109287,2726.176517,2791.813556,3676.055567,4925.837837,2108.61313,1976.930011,2871.708063,2713.84028,2140.189151,2046.120153,3276.707128,2799.826376,4135.097387,2656.462309,2697.427614,1913.306109,1389.64192,1374.490403,3113.829282,2117.815478,2491.622657,3243.041864,1816.103007,1374.490403,,881.471899,2102.685383,,881.471899,,493.0185035,,,,,,,,
7,29,835.7908829,2456.496258,1046.272272,1587.138725,2179.956574,1208.997712,1358.129645,1400.866932,1789.003447,3015.127902,1450.59039,2105.536131,1817.099594,1666.613412,1463.543964,1852.406219,756.3811209,726.7046626,1645.926608,922.9562648,839.3629727,1508.678539,1003.439452,1734.081582,726.7046626,,627.611745,1028.215132,,627.611745,,99.09291759,,,,,,,,
7,30,653.8584199,878.8090805,629.8648532,623.6285754,895.5740803,721.2142077,716.1142367,923.533432,1101.145646,809.9572005,719.2622331,1260.302821,772.574786,1198.96283,945.9559186,934.7437082,937.8843212,879.6186295,660.7948244,757.4711876,791.5356383,691.135322,740.0480615,1058.274256,623.6285754,,595.6095992,669.6328845,,595.6095992,,28.0189762,,,,,,,,
7,31,885.4988801,1868.091575,966.6950226,671.7731016,522.0820976,561.0144383,612.9787109,720.3968628,597.8954758,566.8771472,1783.898652,585.576525,609.8049688,592.1567642,543.7246852,629.0440101,497.800981,634.5042684,1105.551808,651.9632403,705.0384387,1249.674891,624.5229112,593.3976463,497.800981,,611.1692397,536.5098011,,536.5098011,,-38.70882011,,,,,,,,
7,32,625.6676967,6250.982472,1355.0507,679.2006576,814.3716596,562.3218533,1010.515578,654.9808852,577.4469961,401.8998839,3866.801634,375.8463117,544.1251694,645.1217715,638.8842618,451.288064,509.4425385,617.9611908,956.534474,1688.130327,553.1708597,1020.673177,723.3821028,1087.341774,375.8463117,,404.2071959,672.9684985,,404.2071959,,-28.3608842,,,,,,,,
7,33,2373.815045,2434.798171,2258.290917,2211.256777,2251.77453,1742.152844,1223.638563,2240.936876,2022.768927,832.1728186,2752.3723,399.6359802,1909.633822,1580.898057,1316.209051,1735.666558,1422.665011,1028.091533,2067.862729,2404.984491,2902.300421,1801.392054,1865.485245,3849.004581,399.6359802,,1507.401129,1272.170219,,1272.170219,,-872.534239,,,,,,,,
7,34,1650.409888,1353.56906,1619.441468,1488.725361,1481.942329,1638.831128,1695.601604,1988.852775,3861.153541,2518.319651,1609.908569,6164.167248,1277.64403,1490.701446,1522.22714,1945.037857,1222.396008,2624.374364,1396.168185,1445.260346,2310.753759,1221.225396,1705.492773,2049.707101,1221.225396,,1280.520521,1089.409381,,1089.409381,,131.8160143,,,,,,,,
7,35,1797.995773,1725.708743,1803.159228,1701.426382,1794.236402,1832.951063,1756.087545,1923.805978,2457.110064,2109.478103,1956.04368,1987.406283,1532.275519,1686.3892,1483.613247,1642.199257,1487.749934,2334.143669,1775.690664,1794.623377,2045.94793,2209.179757,1753.032192,1520.608475,1483.613247,,1507.951798,1508.788653,,1507.951798,,-24.33855059,,,,,,,,
7,36,2046.231593,1912.331422,2042.943889,1938.332204,2046.248535,1942.039752,1753.863393,2141.285745,1985.185869,1945.639021,2305.203019,1417.469059,1987.19635,1866.584189,1931.046418,1989.863111,1953.109452,1719.032829,2047.010438,2033.529477,1348.388075,2238.661743,2288.692902,1823.814684,1348.388075,,2021.954036,1848.232958,,1848.232958,,-499.8448832,,,,,,,,
7,37,1552.780216,1166.667905,1554.446954,1536.973563,1552.079637,1365.162457,1002.918275,1696.965668,1556.263045,1488.411323,1705.272576,1182.751932,1479.867877,2769.215244,1213.096644,1518.147555,1526.546604,1351.159749,1560.901278,1550.015312,701.6653286,1489.180983,1821.959385,1444.830325,701.6653286,,1563.280108,1265.232785,,1265.232785,,-563.5674563,,,,,,,,
7,38,1414.236142,1075.481845,1355.608793,1120.277109,1331.666024,1096.978882,1040.511637,1530.672323,1092.617103,1142.410026,1431.909159,1648.058251,1195.789056,1709.934736,1061.430795,1265.400964,1176.593388,1187.595498,1294.888618,1282.340724,1231.849774,1283.568567,950.7440595,1227.399365,950.7440595,,1267.192188,967.6310936,,967.6310936,,-16.88703412,,,,,,,,
7,39,2779.534062,1742.791018,2500.86513,2180.37746,2459.542722,2172.954364,2144.420108,2646.733232,2172.231664,2034.033759,2670.145344,1575.244912,2366.999901,2119.430615,2350.769519,2420.857589,2230.176196,2122.800415,2395.902947,2455.882516,1617.719877,2446.354676,2203.596696,2415.45888,1575.244912,,2373.365182,2143.95796,,2143.95796,,-568.7130476,,,,,,,,
7,40,2877.619664,995.7137808,1295.708352,1051.766197,1273.082035,1153.820148,1199.635834,1273.799921,945.5920544,2046.445048,1331.274577,3271.928606,1189.927673,1087.399528,1216.346168,1207.333039,1319.941968,1445.873346,1214.234903,1219.588237,852.6229726,1212.931545,1126.733391,1211.89455,852.6229726,,1127.839979,929.6136473,,929.6136473,,-76.99067479,,,,,,,,
7,41,3057.353104,868.6862495,634.8000473,1101.943919,745.3393187,279.8378251,447.8094275,351.0228625,638.5996398,3256.991168,299.473705,1643.125964,566.9942974,552.8431363,656.4027219,427.1950374,490.5865197,1865.412412,278.4312602,276.888681,630.2866808,394.3067757,231.2575224,624.9633589,231.2575224,,273.2953715,426.371962,,273.2953715,,-42.03784909,,,,,,,,
7,42,1207.516404,1220.467561,541.9205354,423.5215067,480.4434583,446.2915153,499.6220238,425.9353472,657.3229039,1936.538906,471.5511425,2735.681658,453.4631922,560.8252847,960.4772772,501.0473032,428.64628,1409.961512,441.2687956,441.9289347,607.8430719,441.7033129,420.9964568,889.9710108,420.9964568,,444.1307162,385.5275174,,385.5275174,,35.46893944,,,,,,,,
7,43,565.068167,1633.664266,466.2399418,480.2151948,468.4835821,462.6396186,482.976604,479.536276,665.2738784,469.0955482,491.3183082,1556.384014,489.1282211,476.9284013,773.0912408,458.202939,511.3825378,474.0097397,456.0024488,452.8063972,1047.735781,459.7857472,435.1392114,642.7534001,435.1392114,,187.7067636,418.6732218,,187.7067636,,247.4324478,,,,,,,,
7,44,215.8700226,664.8294518,198.2610442,542.3399303,216.5044649,256.2264542,185.3733395,198.2169518,780.4546538,906.0676207,190.0052499,886.8085851,206.0629354,528.6898744,232.4441868,184.6150161,659.3251095,707.4053765,192.814505,181.881406,637.4607962,191.049012,424.2564672,296.3905503,181.881406,,140.745561,193.5848651,,140.745561,,41.13584499,,,,,,,,
