Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
10, 54, KNN, RF, 418.80525813807174, 141.19179679979257, 1208.9956823744244, 466.8298828125, 100.0, 99.6845425867508
10, 55, NN, KNN, 174.127439037846, 52.14781431601482, 840.7192228052139, 271.23734714673907, 100.0, 99.68503937007874
10, 56, LR, LR, 415.3516649761224, 138.29887889840103, 1058.1749207777336, 293.7299768518518, 100.0, 99.68553459119497
10, 57, RF, KNN, 478.34836034609714, 90.5742561372263, 760.5354080318871, 187.93046278625957, 100.0, 99.68602825745683
10, 58, RF, RF, 320.5930800244456, 76.9147396059831, 504.00644074028685, 152.053515625, 100.0, 99.68652037617555
10, 59, NN, SVR, 107.271097464617, 24.849436994238772, 715.1148589831297, 154.34396033653846, 100.0, 99.68701095461658
10, 60, SVR, NN, 88.22837998461596, 25.980562713591492, 1108.6000547090068, 205.4401200457317, 100.0, 99.6875
10, 62, LR, LR, 0.0, 0.0, 1946.6481979576001, 238.951607696281, 100.0, 99.68798751950078
10, 63, LR, LR, 0.0, 0.0, 2020.80009705514, 318.4585748487903, 100.0, 99.68847352024922
10, 64, LR, LR, 0.0, 0.0, 1061.2933995837345, 140.417140625, 100.0, 99.68895800933126
10, 65, LR, LR, 0.0, 0.0, 400.9489914565193, 70.30595397949219, 100.0, 99.68944099378882
11, 1, LR, LR, 0.0, 0.0, 22.681351793074068, 6.7272190294767675, 100.0, 99.68992248062015
11, 2, LR, LR, 0.0, 0.0, 19.8361957583142, 6.241414662953969, 100.0, 99.69040247678018
11, 3, LR, LR, 0.0, 0.0, 22.850425515329412, 6.139584709616268, 100.0, 99.69088098918083
11, 4, LR, LR, 0.0, 0.0, 20.869198983727824, 6.425253026625691, 100.0, 99.69135802469135
11, 5, LR, LR, 0.0, 0.0, 25.214062555639487, 7.773904828882929, 100.0, 99.69183359013869
11, 6, LR, LR, 0.0, 0.0, 16.072798474406135, 5.850164198337642, 100.0, 99.6923076923077
11, 7, LR, LR, 0.0, 0.0, 10.952739530743246, 3.8820775560111054, 100.0, 99.69278033794163
11, 8, LR, LR, 0.0, 0.0, 8.36709244392309, 3.0590831115182517, 100.0, 99.69325153374233
11, 9, LR, LR, 0.0, 0.0, 8.443566019146969, 2.93145751953125, 100.0, 99.69372128637059
11, 10, LR, LR, 0.0, 0.0, 7.978748879525436, 2.403453306718306, 100.0, 99.69418960244649
11, 12, NN, SVR, 15.664969387841836, 5.1291894442029955, 29.952896195750302, 14.313111441476007, 100.0, 99.69465648854961
11, 13, NN, SVR, 15.42204287784901, 3.025108860285088, 113.98545587830807, 60.28419712611607, 100.0, 99.6951219512195
11, 15, LR, LR, 0.0, 0.0, 4.025442982813908, nan, 100.0, 99.69558599695586
11, 16, LR, LR, 0.0, 0.0, 5.089635392416079, nan, 100.0, 99.69604863221885
11, 17, LR, LR, 0.04772840231533957, 0.006503333399693171, 0.4413078671082408, 0.2617000142733256, 100.0, 99.69650986342944
11, 18, RF, RF, 0.18813655107170277, 0.03222283045450846, 6.541536796324732, 2.909245577725497, 100.0, 99.69696969696969
11, 19, KNN, KNN, 57.921088933150656, 9.049419770921979, 641.8452633659167, 318.2577097039473, 100.0, 99.69742813918305
11, 20, LR, LR, 222.5781526719555, 34.237028738203584, 1114.2480377614188, 436.81047952586215, 100.0, 99.69788519637463
11, 21, RF, RF, 209.06419718957338, 51.61745802310607, 370.8358705103146, 114.67069614955359, 100.0, 99.69834087481146
11, 22, KNN, KNN, 52.75835507180451, 19.074541337007567, 781.0654810669113, 305.88187081473217, 100.0, 99.69879518072288
11, 23, RF, RF, 185.6055756042539, 50.28323451067011, 798.9411743050923, 316.6857766544117, 100.0, 99.69924812030075
11, 24, KNN, SVR, 65.6436220820332, 13.59807928690593, 633.4789758967742, 202.54315776209683, 100.0, 99.69969969969969
11, 25, KNN, SVR, 421.9326692968855, 63.87561052371159, 916.2164435484508, 286.3228515625, 100.0, 99.70014992503748
11, 26, RF, SVR, 327.8057619708243, 61.145539620641266, 1065.6665479826988, 395.13863031914894, 100.0, 99.7005988023952
11, 27, NN, SVR, 81.97149146487898, 11.340992560292484, 1459.4308014260025, 338.12205188679246, 100.0, 99.70104633781763
11, 28, NN, SVR, 188.66980056371108, 42.77345573605348, 1086.1529432893954, 328.8142947635135, 100.0, 99.70149253731343
11, 29, NN, SVR, 475.8213890604011, 103.10834218899481, 1382.4771482453375, 535.3997517523363, 100.0, 99.70193740685544
11, 30, KNN, SVR, 903.871459738685, 314.97840569741226, 2003.780968442291, 763.5480667372881, 100.0, 99.70238095238095
11, 31, LR, RF, 1477.3769879023566, 336.2715762258569, 2276.3483916131995, 876.1072998046875, 100.0, 99.70282317979198
11, 32, KNN, SVR, 702.3659441492407, 218.37543132346167, 1585.4822239157845, 596.7950367647059, 100.0, 99.70326409495549
11, 33, KNN, SVR, 510.9045822645243, 185.89720538348678, 1481.003532300503, 496.64762126865685, 100.0, 99.70370370370371
11, 34, RF, SVR, 521.4097034485712, 199.4639477086848, 1048.8793583615545, 363.8635197996183, 100.0, 99.70414201183432
11, 35, RF, RF, 214.27122824940722, 49.3352834519744, 1149.597576648148, 353.2086684283088, 100.0, 99.70457902511079
11, 36, KNN, KNN, 441.87597458640715, 118.33613873191533, 1794.819463846272, 448.06130873226954, 100.0, 99.70501474926253
11, 37, LR, LR, 1079.7197854379594, 383.0478165212296, 1815.4406286233484, 573.6465118838029, 100.0, 99.70544918998527
11, 38, LR, RF, 1412.708817549345, 409.72992981734376, 2120.1912217772738, 656.1258252640845, 100.0, 99.70588235294117
11, 39, KNN, KNN, 1215.2458327339157, 453.3182774622692, 1817.8726219307052, 615.8777173913044, 100.0, 99.70631424375918
11, 40, KNN, RF, 1355.3342748481498, 508.37479938467345, 2120.266837614211, 735.7464435634329, 100.0, 99.70674486803519
11, 41, KNN, KNN, 877.5007508681429, 267.52161908753743, 1577.1754517473335, 493.0079763986014, 100.0, 99.70717423133236
11, 42, RF, KNN, 348.4970342919218, 114.13724724452588, 1243.5109345898188, 271.2942165798611, 100.0, 99.70760233918129
11, 43, RF, SVR, 290.1668852436597, 69.44604553690648, 913.9589994258928, 293.9292763157895, 100.0, 99.7080291970803
11, 44, RF, RF, 366.72242819704366, 120.06738467616962, 959.2038740914636, 292.5219594594595, 100.0, 99.70845481049562
11, 45, LR, LR, 738.1410195124465, 245.5037843809996, 1391.8209806240395, 391.1399259868421, 100.0, 99.70887918486171
11, 46, NN, SVR, 277.00200075808687, 72.61982746246035, 1111.2812328545026, 341.73046875, 100.0, 99.70930232558139
11, 47, LR, SVR, 264.0564246365545, 75.95288801578793, 960.7991146829344, 264.70766900510205, 100.0, 99.70972423802613
11, 48, KNN, SVR, 52.15003852233735, 19.365143660845845, 536.3764357716173, 150.3005007480053, 100.0, 99.71014492753623
11, 49, NN, SVR, 54.021371078832864, 12.066540991166656, 1195.1913549720814, 295.6412658691406, 100.0, 99.71056439942113
11, 50, LR, KNN, 581.5897436467169, 95.80585527989481, 849.5662822431975, 197.14779260023587, 100.0, 99.71098265895954
11, 51, NN, SVR, 62.73138091394236, 10.09915962130638, 657.8125604652761, 198.81330422794116, 100.0, 99.71139971139971
11, 52, LR, LR, 607.2892369529268, 200.10771719453723, 1052.9329503723386, 328.0965119949495, 100.0, 99.71181556195965
11, 53, KNN, KNN, 170.78598387625624, 57.20267577597074, 961.830557124568, 411.0714803479382, 100.0, 99.71223021582733
11, 54, RF, RF, 356.95905764141617, 97.42059844051796, 1238.6269477891533, 425.62171052631584, 100.0, 99.71264367816092
11, 55, KNN, KNN, 589.8814638119471, 194.69972605804605, 848.9036479535071, 261.23021175986844, 100.0, 99.71305595408894
11, 56, RF, RF, 571.5922997886485, 153.0210113918781, 1307.4389642202384, 468.2223412298387, 100.0, 99.7134670487106
11, 57, RF, RF, 98.1007480973743, 33.61245858748753, 1254.1501988643447, 333.60409195696724, 100.0, 99.71387696709584
11, 58, RF, KNN, 191.0387830923223, 59.98466836308084, 1920.5192046077482, 343.61032919847327, 100.0, 99.71428571428571
11, 59, RF, KNN, 142.5968529639435, 28.086354470678735, 1182.989779709714, 241.68926857775588, 100.0, 99.71469329529245
11, 60, SVR, SVR, 1.5768653811287334, 0.32205763443855395, 1064.6657179176434, 217.24406960227276, 100.0, 99.71509971509973
11, 61, LR, LR, 0.0, 0.0, 927.5081619458616, 206.7403831845238, 100.0, 99.71550497866288
11, 62, LR, LR, 0.0, 0.0, 1373.3884963493622, 222.7930059523809, 100.0, 99.7159090909091
11, 63, LR, LR, 0.0, 0.0, 2130.014223565794, 292.5155164930556, 100.0, 99.71631205673759
11, 64, LR, LR, 0.0, 0.0, 720.6209034481908, 131.1270674971847, 100.0, 99.71671388101983
11, 65, LR, LR, 0.0, 0.0, 854.8246540602285, 129.7287179757883, 100.0, 99.71711456859971
12, 1, LR, LR, 0.0, 0.0, 32.62674461673604, 6.335566306600765, 100.0, 99.71751412429379
12, 2, LR, LR, 0.0, 0.0, 31.996363841960896, 6.987106759207588, 100.0, 99.71791255289139
12, 3, LR, LR, 0.0, 0.0, 38.27115573910909, 9.141666085379464, 100.0, 99.71830985915493
12, 4, LR, LR, 0.0, 0.0, 34.90434017372285, 9.070711263020833, 100.0, 99.71870604781998
12, 5, LR, LR, 0.0, 0.0, 19.94301574369145, 6.50938606262207, 100.0, 99.71910112359551
12, 6, LR, LR, 0.0, 0.0, 14.876059543073554, 5.045474030250726, 100.0, 99.71949509116409
12, 7, LR, LR, 0.0, 0.0, 16.888443519610867, 5.630380564722523, 100.0, 99.71988795518207
12, 8, LR, LR, 0.0, 0.0, 7.647903941310508, 3.0830991044003735, 100.0, 99.72027972027972
12, 9, LR, LR, 0.0, 0.0, 9.614761910690492, 3.8420332366344976, 100.0, 99.72067039106145
12, 10, LR, LR, 0.0, 0.0, 13.12230019180874, 3.749209981569102, 100.0, 99.72105997210599
12, 11, NN, NN, 27.64913123894794, 13.587129411981616, 49.226772551829605, 22.8273731176404, 100.0, 99.72144846796658
12, 12, KNN, SVR, 19.958806183986386, 5.838574814616191, 101.07725122046855, 43.74695870535713, 100.0, 99.72183588317107
12, 13, SVR, SVR, 25.869662560768344, 4.160605567261955, 77.52555022378107, 38.156811053936295, 100.0, 99.72222222222223
12, 14, SVR, SVR, 1.7117086469840568, 1.7049033736189207, 9.86974069117498, 4.482312202453613, 100.0, 99.72260748959778
12, 15, LR, KNN, 4.281682138967943, 0.8902762146223159, 29.61787786059028, 18.59220123291016, 100.0, 99.7229916897507
12, 18, LR, SVR, 69.27735837354626, 11.551492050300016, 170.40785429538028, 55.253343370225686, 100.0, 99.72337482710927
12, 19, SVR, KNN, 2.2551781187976294, 0.3163633346557617, 557.3412737762613, 196.069091796875, 100.0, 99.72375690607734
12, 20, KNN, KNN, 52.43282803510878, 9.11525370279948, 408.4399965346572, 151.9159968449519, 100.0, 99.72413793103449
12, 21, LR, LR, 381.88510595576935, 53.88079120390144, 881.3498170420187, 328.75295003255206, 100.0, 99.72451790633609
12, 22, RF, RF, 312.26383910915297, 54.56185943908989, 557.934611984236, 207.0488586425781, 100.0, 99.72489683631362
12, 23, RF, RF, 144.70496024021472, 35.52656652982036, 804.6107334807512, 395.7923616976352, 100.0, 99.72527472527473
12, 24, KNN, SVR, 189.84076352006045, 59.13537171217781, 454.0434100191503, 211.0707741477273, 100.0, 99.72565157750343
12, 25, NN, SVR, 58.48354323234139, 8.669890965828879, 956.3975511585487, 297.6042564655172, 100.0, 99.72602739726028
12, 26, KNN, SVR, 116.75134345327619, 24.527203756704967, 1273.0738817656008, 274.59229103915663, 100.0, 99.72640218878249
12, 27, KNN, SVR, 190.05477215675617, 33.546292072565784, 1179.6360355934316, 287.7411917892157, 100.0, 99.72677595628416
12, 28, NN, SVR, 68.91929545190644, 14.806561258273168, 1979.6971774202523, 472.9168154761905, 100.0, 99.72714870395635
12, 29, RF, SVR, 747.940489362086, 226.4661312607051, 1856.431951024612, 744.1607038551402, 100.0, 99.72752043596729
12, 30, RF, LR, 1618.963191096179, 499.10212138944104, 2633.623333369631, 1042.9855872844828, 100.0, 99.72789115646259
12, 31, KNN, KNN, 936.566116531875, 237.360595934093, 2637.798774145093, 970.508871822034, 100.0, 99.72826086956522
12, 32, KNN, KNN, 814.6190058005512, 293.16553597056446, 2503.6527980799037, 945.5447048611113, 100.0, 99.72862957937585
12, 33, RF, KNN, 1371.8065502410918, 400.29342063889794, 1830.898345075444, 675.3331298828125, 100.0, 99.7289972899729
12, 34, LR, LR, 996.4735636252826, 355.63970866562084, 1430.0979963169545, 550.3230377906976, 100.0, 99.72936400541272
12, 35, RF, RF, 703.5582109833007, 257.2363730848829, 1629.5029547991767, 559.4325070488721, 100.0, 99.72972972972973
12, 36, RF, KNN, 823.8424786924701, 254.78978751710662, 1849.7214312253425, 537.1725163246268, 100.0, 99.73009446693656
12, 37, LR, KNN, 545.7613421013248, 194.63348839864847, 1724.5111441018255, 627.3940465328468, 100.0, 99.73045822102425
12, 38, KNN, KNN, 262.04258587993314, 93.99501779313348, 2219.4374893721993, 792.7226835664336, 100.0, 99.7308209959623
12, 39, LR, SVR, 1607.6391902430214, 492.4677375455228, 2332.0035807712493, 747.6385720802921, 100.0, 99.73118279569893
12, 40, RF, KNN, 610.6014554773884, 247.90224520281575, 1895.4679576890646, 660.6158158396946, 100.0, 99.73154362416108
12, 41, KNN, KNN, 1183.553612093059, 345.9205708525897, 1353.769982439532, 473.0063361220472, 100.0, 99.73190348525469
12, 42, RF, SVR, 731.1281624740876, 170.38146606914992, 893.8670588183568, 287.7133718297101, 100.0, 99.73226238286479
12, 43, RF, SVR, 578.3709412225242, 119.62352695660161, 1019.6104233405107, 291.49900841346147, 100.0, 99.73262032085562
12, 44, RF, RF, 615.2971148947304, 152.90727311273224, 1044.772635148399, 292.00946302816897, 100.0, 99.73297730307075
12, 45, LR, LR, 397.6329051543957, 154.0577891172734, 1113.9640774333639, 331.5420673076923, 100.0, 99.73333333333333
12, 46, KNN, KNN, 469.7092696244988, 172.2199805929192, 794.2541874524264, 310.60707310267856, 100.0, 99.73368841544608
12, 47, RF, RF, 184.68716746559846, 63.986548531589406, 665.2534755013811, 175.4967838541667, 100.0, 99.7340425531915
12, 48, LR, SVR, 310.52459391411423, 93.77981021610711, 1107.0256938266848, 371.23518573113205, 100.0, 99.734395750332
12, 49, LR, LR, 444.2939367451732, 146.1036702596173, 1209.8307710682745, 417.38407258064524, 100.0, 99.73474801061008
12, 50, KNN, KNN, 833.2959499946498, 182.41128741602103, 1376.092550328904, 391.61545138888886, 100.0, 99.73509933774835
12, 51, LR, SVR, 739.150244132695, 155.57541754218468, 1344.5297188788552, 408.4892074742268, 100.0, 99.73544973544973
12, 52, NN, SVR, 257.15154538605685, 73.79412821997545, 1256.1517633332573, 366.11513573232315, 100.0, 99.73579920739762
12, 53, LR, LR, 527.8663573586874, 157.28591593778714, 1693.6668013639971, 609.7966672207448, 100.0, 99.73614775725594
12, 54, KNN, KNN, 187.4616705622394, 68.80812902258975, 1515.3679140372535, 559.3123337765959, 100.0, 99.7364953886693
12, 55, LR, LR, 363.5720293864063, 143.24506094428767, 1424.425722879224, 553.7520703125, 100.0, 99.73684210526315
12, 56, KNN, KNN, 992.7255917220858, 309.3302519761026, 1037.3810247330491, 380.3219866071428, 100.0, 99.73718791064388
12, 57, NN, SVR, 130.87802114624688, 23.027448100890645, 881.2685111129555, 300.6498378537736, 100.0, 99.73753280839895
12, 58, KNN, KNN, 135.3309078778314, 27.996164448488326, 1047.3600978666195, 203.23790922619045, 100.0, 99.73787680209698
12, 59, RF, SVR, 63.038627946016085, 11.79425501787678, 895.7726585120273, 182.98094902663934, 100.0, 99.73821989528795
12, 61, LR, LR, 0.0, 0.0, 1419.3077271129134, 350.1304056186869, 100.0, 99.73856209150327
12, 62, LR, LR, 0.0, 0.0, 1847.6860221270374, 407.2125355113636, 100.0, 99.73890339425587
12, 63, LR, LR, 0.0, 0.0, 1748.747056228163, 300.97356770833335, 100.0, 99.73924380704041
12, 64, LR, LR, 0.0, 0.0, 816.0747171216823, 157.91663624415887, 100.0, 99.73958333333334
12, 65, LR, LR, 0.0, 0.0, 571.7751373506089, 69.8115234375, 100.0, 99.73992197659298
13, 1, LR, LR, 0.0, 0.0, 47.23181792103575, 6.851716154938811, 100.0, 99.74025974025975
13, 2, LR, LR, 0.0, 0.0, 37.55228052091415, 10.849260602678573, 100.0, 99.74059662775616
13, 3, LR, LR, 0.0, 0.0, 20.096274357590648, 8.071491608796297, 100.0, 99.74093264248705
13, 4, LR, LR, 0.0, 0.0, 39.02368071120407, 10.798523902893066, 100.0, 99.74126778783958
13, 5, LR, LR, 0.0, 0.0, 30.733941168287746, 10.374441255398883, 100.0, 99.74160206718346
13, 6, LR, LR, 0.0, 0.0, 25.759623749694143, 8.19905533329133, 100.0, 99.74193548387098
13, 7, LR, LR, 0.0, 0.0, 26.152531259982233, 7.205471934442935, 100.0, 99.74226804123711
13, 8, SVR, SVR, 0.45100368822784376, 0.19637782508599677, 47.306881933226954, 9.64659805880248, 100.0, 99.74259974259975
13, 9, LR, LR, 0.0, 0.0, 49.62907096228418, 11.553218092873832, 100.0, 99.74293059125964
13, 10, LR, LR, 0.0, 0.0, 44.14089894743943, 9.680553834829755, 100.0, 99.74326059050064
13, 12, RF, RF, 0.0, 0.0, 158.6244139075067, 69.81895141601562, 100.0, 99.74358974358975
13, 13, SVR, SVR, 0.258333477173141, 0.1559331695948969, 123.82700150647005, 45.5438232421875, 100.0, 99.74391805377721
13, 14, LR, SVR, 2.8173068385479927, 0.5818486154720659, 48.97722032532527, 21.52570967240767, 100.0, 99.74424552429667
13, 15, KNN, KNN, 0.0, 0.0, 22.99082874496281, 11.258450826009117, 100.0, 99.74457215836526
13, 16, KNN, KNN, 0.0, 0.0, 27.796298608062795, 21.543025970458984, 100.0, 99.74489795918367
13, 18, KNN, SVR, 19.961557918398963, 3.3797259976613625, 187.7573789051534, 72.97432454427083, 100.0, 99.7452229299363
13, 19, NN, SVR, 106.3759605349988, 18.045252531579415, 200.96285056619868, 64.71744009164664, 100.0, 99.74554707379136
13, 20, LR, LR, 37.67404534260457, 10.400834550562543, 511.3497894229127, 130.03271484375, 100.0, 99.74587039390089
13, 21, LR, LR, 16.985897906034165, 7.124173551794949, 530.8932723878376, 205.64697265625, 100.0, 99.74619289340102
13, 22, LR, KNN, 84.42903269300021, 15.327625630866915, 481.3836154099817, 150.9667064525463, 100.0, 99.74651457541192
13, 23, SVR, SVR, 29.209541952326962, 3.8185808967805532, 443.2109323511273, 166.8241238064236, 100.0, 99.74683544303798
13, 24, KNN, SVR, 75.20966495175847, 11.173712175824255, 388.5357698390773, 95.67635633680555, 100.0, 99.74715549936789
13, 25, SVR, SVR, 24.96467270403007, 3.6275678880396476, 1844.3522767504903, 420.4794000589623, 100.0, 99.74747474747475
13, 26, RF, SVR, 154.37391126406916, 30.64009567968298, 1655.155063948477, 351.18095576298697, 100.0, 99.74779319041615
13, 27, NN, SVR, 136.2932984798983, 41.20600549162884, 1725.0809613558208, 463.82133838383834, 100.0, 99.74811083123426
13, 28, KNN, SVR, 1092.1365805855926, 250.49269409170773, 2794.0745904868572, 883.2377352150537, 100.0, 99.74842767295597
13, 29, KNN, KNN, 1563.8783011520254, 555.6718698234984, 2350.457406591751, 836.1384154040404, 100.0, 99.74874371859298
13, 30, RF, RF, 1375.390745313158, 433.44123404326547, 2614.811260096209, 991.4428530092592, 100.0, 99.74905897114178
13, 31, KNN, KNN, 1015.3562887732668, 361.2984310232901, 1797.4899014864995, 842.278856981982, 100.0, 99.74937343358395
13, 32, LR, LR, 880.7055271121048, 332.4252980199991, 2270.9676388114663, 994.0804493801653, 100.0, 99.7496871088861
13, 33, LR, KNN, 827.7362774880775, 233.15318041018082, 2017.3743111061747, 729.9164663461537, 100.0, 99.75
13, 34, LR, LR, 579.7710604676289, 246.7916079990643, 2138.4890852112308, 877.4484797297298, 100.0, 99.75031210986268
13, 35, KNN, KNN, 823.807669949614, 294.5245114010005, 1838.1586403223932, 640.2478404471544, 100.0, 99.75062344139651
13, 36, RF, KNN, 598.1353723361226, 226.22820569294547, 2133.4888609974037, 673.5790625, 100.0, 99.75093399750934
13, 37, RF, RF, 802.2565644915776, 282.3911144958436, 1435.9669189253846, 426.1246669089147, 100.0, 99.75124378109453
13, 38, RF, SVR, 872.9993306499387, 288.67872706334185, 1438.735348486675, 491.2519822761194, 100.0, 99.75155279503105
13, 39, KNN, KNN, 1004.3643362117975, 292.6204232491109, 2345.304819778107, 720.7814316860464, 100.0, 99.75186104218362
13, 40, LR, SVR, 1348.4118956449734, 367.29555358957157, 1952.7928556321258, 627.2233636811022, 100.0, 99.75216852540272
13, 41, LR, SVR, 837.9348382862877, 233.65827398733717, 1635.9336963408787, 579.1275850183823, 100.0, 99.75247524752476
13, 42, RF, LR, 265.36389660935623, 86.91727494333469, 1059.9283858856254, 328.9874165076336, 100.0, 99.75278121137207
13, 43, RF, RF, 386.1599756668537, 134.7612684597075, 590.1118039630038, 229.62184053308826, 100.0, 99.75308641975309
13, 44, RF, SVR, 774.4487315613752, 125.95904912194707, 857.9704613213675, 320.0767822265625, 100.0, 99.75339087546239
13, 45, KNN, KNN, 661.5474994188116, 203.54179094476362, 939.9824250216562, 376.72726117886185, 100.0, 99.75369458128078
13, 46, LR, SVR, 349.6486431956418, 142.0276344986592, 823.8005388023805, 297.687631302521, 100.0, 99.7539975399754
13, 47, KNN, SVR, 245.74257001500825, 74.05764358818122, 724.8987215616669, 275.9002887228261, 100.0, 99.75429975429975
13, 48, LR, SVR, 559.151499706889, 134.88400516061105, 994.8001372795004, 401.471314709596, 100.0, 99.75460122699387
13, 49, KNN, KNN, 239.24813966411773, 64.89791641803015, 734.144062943125, 262.6462628865979, 100.0, 99.75490196078431
13, 50, RF, RF, 129.10798921165062, 50.12131911654646, 945.1088120775653, 353.5787353515625, 100.0, 99.75520195838433
13, 51, LR, LR, 610.438898536245, 169.57745908598514, 780.6857791162113, 268.32373046875, 100.0, 99.75550122249389
13, 52, LR, KNN, 564.7876362999306, 172.57483351995026, 911.4245038743616, 322.44456281565664, 100.0, 99.75579975579976
13, 53, KNN, KNN, 420.7987708036856, 94.4256800715856, 987.4824203168291, 278.84594089673914, 100.0, 99.7560975609756
13, 54, LR, KNN, 338.551957065652, 120.44959681140524, 1245.7770900684982, 354.6387627180232, 100.0, 99.7563946406821
13, 55, RF, RF, 823.9927853023318, 272.4830414748192, 1566.9691043262603, 673.5804602581521, 100.0, 99.7566909975669
13, 56, KNN, RF, 271.2639772914252, 71.97931132624548, 952.7883108106392, 349.9811905570652, 100.0, 99.75698663426489
13, 57, KNN, KNN, 200.7123120575778, 33.82960714822014, 967.3278124680348, 276.0963541666667, 100.0, 99.75728155339806
13, 58, KNN, KNN, 76.23651789163593, 10.539547693729402, 1305.8619304671145, 324.44319829252584, 100.0, 99.75757575757575
13, 59, KNN, KNN, 15.286853645053164, 2.941446883337838, 1605.179822995213, 281.6044921875, 100.0, 99.75786924939467
13, 60, SVR, SVR, 0.3626210059562503, 0.26608071345936374, 2992.3929513386506, 557.6442892699115, 100.0, 99.75816203143893
13, 61, LR, LR, 0.0, 0.0, 2880.0447527387105, 573.3153935185185, 100.0, 99.7584541062802
13, 62, LR, LR, 0.0, 0.0, 1733.723978882295, 337.06196905339806, 100.0, 99.75874547647769
13, 63, LR, LR, 0.0, 0.0, 1306.6081406961052, 271.6258138020833, 100.0, 99.75903614457832
13, 64, LR, LR, 0.0, 0.0, 1588.6826973537814, 315.62585086633663, 100.0, 99.75932611311673
13, 65, LR, LR, 0.0, 0.0, 752.275837821615, 69.56484790558511, 100.0, 99.75961538461539
14, 1, LR, LR, 0.0, 0.0, 44.618185848253205, 9.486800840236997, 100.0, 99.75990396158463
14, 2, LR, LR, 0.0, 0.0, 26.819783393047754, 7.178419139287242, 100.0, 99.76019184652279
14, 3, LR, LR, 0.0, 0.0, 32.427827123017195, 8.286011626754982, 100.0, 99.76047904191617
14, 4, LR, LR, 0.0, 0.0, 28.617943572799522, 9.419181823730467, 100.0, 99.76076555023924
14, 5, LR, LR, 0.0, 0.0, 44.01269498582488, 11.051652294094279, 100.0, 99.7610513739546
14, 6, LR, LR, 0.0, 0.0, 22.130301492311958, 7.429820469447543, 100.0, 99.76133651551312
14, 7, LR, LR, 0.0, 0.0, 21.3211788793632, 6.438779558454241, 100.0, 99.761620977354
14, 8, SVR, KNN, 0.16213151105351117, 0.11937381103634832, 25.88459589577361, 7.090373738606771, 100.0, 99.76190476190476
14, 9, RF, RF, 0.23972863904159075, 0.03094883422056834, 45.2487430119211, 9.266437280957943, 100.0, 99.76218787158146
14, 10, KNN, KNN, 3.044180895405566, 0.7317402076508317, 43.86644734535386, 11.217302477037585, 100.0, 99.7624703087886
14, 11, RF, KNN, 37.282453870649114, 5.272804110284364, 92.748927952638, 40.96600896661932, 100.0, 99.76275207591934
14, 13, LR, LR, 0.33522937145654086, 0.043606667593121526, 20.07347039919076, 12.047716776529946, 100.0, 99.76303317535546
14, 14, LR, LR, 9.71020860740519, 1.3757867886996464, 25.508476929081386, 11.682345303622158, 100.0, 99.76331360946745
14, 17, SVR, SVR, 0.1558535078245942, 0.10054601937956892, 20.937945683482045, 14.223978678385414, 100.0, 99.76359338061465
14, 18, KNN, KNN, 8.886032581256687, 2.3185085439078867, 70.79941909765373, 16.831418244735055, 100.0, 99.76387249114522
14, 19, RF, KNN, 26.69407039430801, 9.712359656606402, 133.7053923536536, 78.69328703703705, 100.0, 99.76415094339622
14, 20, KNN, SVR, 40.1401447277576, 9.538875089793152, 602.7969963014083, 156.8737335205078, 100.0, 99.76442873969376
14, 21, NN, NN, 201.67590625813318, 34.554582002996796, 226.42848534219138, 86.36643003806091, 100.0, 99.76470588235294
14, 22, KNN, KNN, 19.325868835033518, 2.658995642140508, 211.06866689032063, 81.43633161272321, 100.0, 99.76498237367802
14, 23, KNN, SVR, 14.426028759338868, 2.789939802452013, 210.39913788374284, 74.59552951388889, 100.0, 99.76525821596243
14, 24, SVR, SVR, 0.29268502246152595, 0.1356160356313793, 563.4856467329706, 157.05707465277774, 100.0, 99.76553341148886
14, 25, KNN, SVR, 32.89738664901421, 7.623972356668927, 1215.8305043815176, 194.29669471153846, 100.0, 99.76580796252928
14, 26, RF, SVR, 420.54086352501884, 72.91158284892212, 985.8811911568872, 261.9624699519231, 100.0, 99.76608187134502
14, 27, KNN, SVR, 478.42962808020866, 136.62357602187168, 1682.5770586934668, 501.38616071428567, 100.0, 99.76635514018692
14, 28, KNN, SVR, 770.0082860044962, 169.82553257053834, 2579.285785404692, 1059.6333575581396, 100.0, 99.76662777129522
14, 29, LR, LR, 1948.9633443484763, 638.2503267740249, 2824.7210317510107, 1107.6907216494844, 100.0, 99.76689976689977
14, 30, RF, RF, 1012.035821839441, 391.53460957351183, 2543.2690898460464, 1260.665068069307, 100.0, 99.76717112922002
14, 31, KNN, KNN, 1372.3348813975122, 507.9001434712449, 2450.279286637397, 1099.642900485437, 100.0, 99.76744186046511
14, 32, RF, RF, 1878.210704270457, 795.0346993905306, 2986.274614879164, 1345.6522700471698, 100.0, 99.76771196283391
14, 33, LR, KNN, 1414.1064597903019, 416.9327093997615, 2326.015673266348, 917.8204495614036, 100.0, 99.76798143851508
14, 34, KNN, SVR, 710.676256605469, 276.5512047338183, 2628.523569485312, 1064.3214502427184, 100.0, 99.76825028968713
14, 35, KNN, KNN, 1043.1961368651648, 293.50342998305956, 2295.081246040307, 893.5532407407408, 100.0, 99.76851851851852
