  10.00000,   0.00000, 350.68592
  11.00000,   0.00000,3585.16224
  12.00000,   0.00000,3807.41317
  13.00000,   0.00000,4792.15122
  14.00000,   0.00000,17377.33444
  15.00000,  16.17064,9882.60734
  16.00000,  40.51278,5461.59289
  17.00000,  47.49564,4941.72015
  18.00000,  18.84370,3979.93999
  19.00000,  58.98307,5997.59732
  20.00000,  37.21796,1380.63797
  21.00000,  36.42787,1493.56422
  22.00000,  36.77823,1497.39993
  23.00000,  36.93419,1877.40517
  24.00000,  35.50656,3415.25266
  25.00000,  16.88267,3342.33981
  26.00000,  16.40646,2733.81231
  27.00000,  15.82286,2811.55300
  28.00000,  15.36942,3459.52882
  29.00000,  16.88003,3435.01200
  30.00000,  16.45930,2867.33791
  31.00000,  16.19943,2866.23107
  32.00000,  16.35262,2745.54803
  33.00000,  17.49157,2863.26511
  34.00000,  20.82176,2836.61293
  35.00000,  20.26597,2771.61934
  36.00000,  19.91447,2770.76234
  37.00000,  19.45587,2771.84757
  38.00000,  18.96464,2735.07035
  39.00000,  18.53910,2643.67436
  40.00000,  19.83186,2651.77754
  41.00000,  20.45595,2650.69595
  42.00000,  22.14785,1821.10337
  43.00000,  29.07706,1659.28276
  44.00000,  29.64445,1674.89064
  45.00000,  30.06884,1666.69836
  46.00000,  29.81306,1667.40435
  47.00000,  29.34764,1627.67491
  48.00000,  29.25077,1626.68687
  49.00000,  29.94342,1620.58293
  50.00000,  29.44174,1262.81002
  51.00000,  28.96957,1262.56189
  52.00000,  28.88178,1260.43693
  53.00000,  35.97536,1292.27952
  54.00000,  40.99958,1325.31448
  55.00000,  41.25634,1056.62935
  56.00000,  40.78758,1056.96804
  57.00000,  40.18707,1056.29651
  58.00000,  39.81765,1054.09645
  59.00000,  39.09199,1052.97286
  60.00000,  39.49425,1050.46787
  61.00000,  38.92533,1050.20634
  62.00000,  38.48252,1049.37649
  63.00000,  38.09517,1046.92995
  64.00000,  49.59923, 953.39712
  65.00000,  51.94549,1056.59506
  66.00000,  65.20900, 742.24111
  67.00000,  63.98871, 739.80714
  68.00000,  63.20473, 738.53135
  69.00000,  62.36447, 737.91407
  70.00000,  61.53792, 738.03337
  71.00000,  60.79127, 702.16292
  72.00000,  60.52977, 703.36904
  73.00000,  60.06935, 830.35349
  74.00000,  59.46583,1252.63879
  75.00000,  58.97332,1248.34349
  76.00000,  58.34588,1240.12292
  77.00000,  57.73212,1239.63802
  78.00000,  57.15927,1266.61667
  79.00000,  55.53898,1301.97871
  80.00000,  56.30380,1698.82826
  81.00000,  57.68005,1686.13952
  82.00000,  61.48146, 449.20017
  83.00000,  69.98466, 387.85522
  84.00000,  74.86139, 451.06774
  85.00000,  74.49684, 367.83266
  86.00000,  74.10150, 379.32471
  87.00000,  73.42492, 382.65327
  88.00000,  72.68375, 380.78111
  89.00000,  71.93206, 379.59251
  90.00000,  71.16260, 378.72303
  91.00000,  70.41271, 378.73317
  92.00000,  69.67712, 377.96879
  93.00000,  68.95698, 371.51717
  94.00000,  68.25443, 370.78889
  95.00000,  67.57536, 374.48272
  96.00000,  66.89618, 373.83175
  97.00000,  66.23013, 373.20024
  98.00000,  65.57701, 372.58929
  99.00000,  64.94122, 371.98483
 100.00000,  64.31663, 371.40162
 101.00000,  63.70353, 370.83506
 102.00000,  63.10160, 370.29004
 103.00000,  62.51073, 369.76012
 104.00000,  61.93083, 369.25199
 105.00000,  61.36146, 368.75986
 106.00000,  60.80206, 368.27155
 107.00000,  60.25262, 367.80406
 108.00000,  59.71287, 367.34904
 109.00000,  59.18259, 366.90482
 110.00000,  58.66183, 366.47147
 111.00000,  58.29051, 366.70445
 112.00000,  57.57691, 338.62652
 113.00000,  76.02142, 393.98434
 114.00000,  89.46318, 772.44729
 115.00000,  94.71890, 807.95547
 116.00000,  94.06517, 768.50810
 117.00000,  93.36052, 768.55541
 118.00000,  93.52601, 768.00332
 119.00000,  94.95295, 792.03979
 120.00000, 101.82040, 658.25584
 121.00000, 116.89506, 649.27218
 122.00000, 129.11675, 748.01553
 123.00000, 136.56720, 676.34093
 124.00000, 166.47753, 534.73519
 125.00000, 187.65405, 794.96439
 126.00000, 187.95816, 797.03358
 127.00000, 186.60021, 796.32900
 128.00000, 185.93025, 751.83681
 129.00000, 190.52744, 458.05189
 130.00000, 189.11008, 542.29804
 131.00000, 187.84010, 541.83964
 132.00000, 186.60010, 540.53889
 133.00000, 185.38393, 539.54821
 134.00000, 184.16053, 539.05196
 135.00000, 182.82323, 570.42310
 136.00000, 181.54629, 570.18258
 137.00000, 181.96979, 543.21680
 138.00000, 182.58959, 504.33857
 139.00000, 181.95298, 516.05241
