Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
1, 37, LR, LR, 484.8597642435643, 481.0059070887413, 226.11010564371915, 49.16187427662037, 17, 24, 17, 78.37837837837837, 72.97297297297297
1, 38, LR, LR, 14.8471910507337, 14.847191050733702, 74.16251527104964, 19.723555777836765, 0, 0, 0, 78.94736842105263, 73.68421052631578
1, 39, LR, LR, 0.0, 0.0, 8.299551433551201, 1.0815587885239546, 0, 0, 0, 79.48717948717949, 74.35897435897436
1, 40, LR, LR, 0.0, 0.0, 6.866337928453536, 0.8146709095348011, 0, 0, 0, 80.0, 75.0
1, 41, LR, LR, 0.0, 0.0, 16.038780186769756, 2.096321356101114, 0, 0, 0, 80.48780487804879, 75.60975609756098
1, 42, LR, LR, 0.0, 0.0, 18.798611948115944, 1.8900578816731768, 0, 0, 0, 80.95238095238095, 76.19047619047619
1, 43, LR, LR, 0.0, 0.0, 12.450311690637704, 1.8240447542560636, 0, 0, 0, 81.3953488372093, 76.74418604651163
1, 44, LR, LR, 0.0, 0.0, 6.417214440418554, 0.6253280639648438, 0, 0, 0, 81.81818181818183, 77.27272727272727
1, 45, LR, LR, 0.0, 0.0, 8.245954953047377, 0.6919432975150444, 0, 0, 0, 82.22222222222221, 77.77777777777779
1, 46, LR, LR, 0.0, 0.0, 7.551088714241732, 0.6986907249273255, 0, 0, 0, 82.6086956521739, 78.26086956521739
1, 47, LR, LR, 0.0, 0.0, 18.92589372064104, 1.5032595120943508, 0, 0, 0, 82.97872340425532, 78.72340425531915
1, 48, LR, LR, 0.008087611463843928, 0.0012799615848002907, 21.173210125272185, 4.9676568167550235, 0, 0, 0, 83.33333333333334, 79.16666666666666
1, 49, LR, LR, 27.21188140606764, 5.343926190492564, 94.03088438544997, 15.745642903645836, 0, 0, 0, 83.6734693877551, 79.59183673469387
1, 50, LR, LR, 5531.289364697111, 1016.7192226101099, 351.763013901004, 58.64998470444278, 24, 24, 24, 82.0, 78.0
1, 51, LR, LR, 11687.239953125132, 5495.006210502786, 914.8550914674074, 255.4287703804348, 24, 24, 24, 80.3921568627451, 76.47058823529412
1, 52, LR, LR, 3932.511711145417, 1199.6462479588479, 674.1720000966263, 201.75321180555562, 24, 24, 24, 78.84615384615384, 75.0
1, 53, LR, LR, 2308.6238646231354, 761.5918663655199, 712.0638548145337, 190.8013362363388, 22, 24, 22, 77.35849056603774, 73.58490566037736
1, 54, LR, LR, 1703.7539344546826, 520.3860321670073, 971.1467088292737, 270.3977764423077, 20, 23, 20, 75.92592592592592, 72.22222222222221
1, 55, LR, LR, 19480.536926440865, 3376.229386786261, 2081.4721370764832, 517.2305871212121, 24, 24, 24, 74.54545454545455, 70.9090909090909
1, 56, LR, LR, 5375.089923831993, 1925.5683477646226, 1939.3804869770468, 433.4410511363636, 24, 24, 24, 73.21428571428571, 69.64285714285714
1, 57, LR, LR, 2394.797927348063, 1027.215380796621, 897.7889649806492, 265.34542410714283, 23, 24, 23, 71.9298245614035, 68.42105263157895
1, 58, LR, LR, 1116.3164124236048, 291.7182894764217, 529.1756275827395, 141.76054113051467, 7, 3, 3, 70.6896551724138, 67.24137931034483
1, 59, LR, LR, 273.3791233867796, 81.83145312550784, 462.455191258103, 99.04402108028015, 0, 0, 0, 71.1864406779661, 67.79661016949152
1, 60, LR, LR, 180.65492523320856, 44.14008294524702, 706.9295820393032, 166.92310175619838, 0, 0, 0, 71.66666666666667, 68.33333333333333
1, 61, LR, LR, 0.0, 0.0, 1025.0832656387174, 193.83268229166663, 0, 0, 0, 72.1311475409836, 68.85245901639344
1, 62, LR, LR, 0.0, 0.0, 706.7171924346009, 142.73112444196428, 0, 0, 0, 72.58064516129032, 69.35483870967742
1, 63, LR, LR, 0.0, 0.0, 1015.318851017142, 179.97032596982757, 0, 0, 0, 73.01587301587301, 69.84126984126983
1, 64, LR, LR, 0.0, 0.0, 648.8955850635452, 145.19911317567568, 0, 0, 0, 73.4375, 70.3125
1, 65, LR, LR, 0.0, 0.0, 550.2543623160685, 88.8289794921875, 0, 0, 0, 73.84615384615385, 70.76923076923077
2, 1, LR, LR, 0.0, 0.0, 6.357860469869548, 1.7699478812839673, 0, 0, 0, 74.24242424242425, 71.21212121212122
2, 2, LR, LR, 0.0, 0.0, 3.592119389384112, 1.8078187779017856, 0, 0, 0, 74.6268656716418, 71.64179104477611
2, 3, LR, LR, 0.0, 0.0, 3.283850267027257, 1.612303713534741, 0, 0, 0, 75.0, 72.05882352941177
2, 4, LR, LR, 0.0, 0.0, 2.7683144656986896, 1.4871210871516047, 0, 0, 0, 75.36231884057972, 72.46376811594203
2, 5, LR, LR, 0.0, 0.0, 2.63006320320957, 1.0653365697616186, 0, 0, 0, 75.71428571428571, 72.85714285714285
2, 6, LR, LR, 0.0, 0.0, 2.1946663590048994, 1.1821651458740234, 0, 0, 0, 76.05633802816901, 73.23943661971832
2, 7, LR, LR, 0.0, 0.0, 1.9759244055775311, 0.8158669864430147, 0, 0, 0, 76.38888888888889, 73.61111111111111
2, 8, LR, LR, 0.0, 0.0, 1.9720898453112907, 0.6030125651326212, 0, 0, 0, 76.71232876712328, 73.97260273972603
