Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
23, 42, LR, LR, 3939.6394956462123, 1030.8837586999316, 1316.0609601018584, 582.8607662671233, 24, 21, 21, 40.58463630183549, 41.87627464309993
23, 43, LR, LR, 4102.368874103218, 1315.9744123602832, 1315.0850126908251, 518.0035130033557, 24, 24, 24, 40.557065217391305, 41.84782608695652
23, 44, LR, LR, 4024.4077980658667, 1283.9909009122725, 1241.0453149197294, 518.9970189144736, 24, 24, 24, 40.52953156822811, 41.8194161575017
23, 45, LR, LR, 18944.37797549967, 4250.876550444618, 1508.4039556784824, 603.0734070616883, 24, 24, 24, 40.50203527815468, 41.7910447761194
23, 46, LR, LR, 3075.931948430477, 850.2792141150985, 1459.1803948918039, 639.0291235207102, 24, 19, 19, 40.47457627118644, 41.76271186440678
23, 47, LR, LR, 3779.509296591653, 799.8122327498979, 1441.9446328914034, 625.8505923202614, 24, 16, 16, 40.447154471544714, 41.734417344173444
23, 48, LR, LR, 7172.205139029164, 1891.6038535456123, 1451.8194873672726, 574.3927338957055, 24, 24, 24, 40.41976980365606, 41.70616113744076
23, 49, LR, LR, 2053.3520339284846, 759.8895219605014, 1335.5932072266141, 499.48140712290495, 24, 24, 24, 40.39242219215156, 41.67794316644114
23, 50, LR, LR, 2070.771423551165, 562.0790426605544, 1339.8829671248895, 530.8255208333334, 24, 1, 1, 40.36511156186612, 41.64976335361731
23, 51, LR, LR, 834.8764250156092, 437.99207714253805, 1089.7394300830392, 511.9840266719745, 0, 0, 0, 40.4054054054054, 41.68918918918919
23, 52, LR, LR, 1958.6762559682998, 758.5294637643657, 844.3701631249713, 401.4153573895028, 24, 24, 24, 40.37812288993923, 41.661039837947335
23, 53, LR, LR, 1893.8975966332296, 641.2618082279065, 968.9244813722121, 465.17163968373495, 24, 12, 12, 40.35087719298245, 41.63292847503374
23, 54, LR, LR, 2810.6098311812566, 1163.2005379403056, 1500.785693771811, 719.2242080479452, 24, 23, 23, 40.32366824005395, 41.60485502360081
23, 55, LR, LR, 1857.5477639143621, 833.159968597662, 1477.2031728212282, 694.1188577586207, 9, 7, 5, 40.296495956873315, 41.57681940700809
23, 56, LR, LR, 1539.850276853329, 640.1782151061159, 1019.2287955843595, 515.4672495860926, 20, 15, 15, 40.26936026936027, 41.54882154882154
23, 57, LR, LR, 1651.0262458619188, 635.3402898188259, 1176.6352112622526, 514.253525152439, 19, 7, 7, 40.242261103633915, 41.520861372812924
23, 58, LR, LR, 553.6936411927443, 240.9720299778105, 851.1262118930591, 355.34649697580653, 0, 0, 0, 40.282447881640884, 41.56018829858776
23, 59, LR, LR, 1046.31634499407, 288.5488907373577, 662.3836536140997, 249.9845026552288, 10, 3, 3, 40.25537634408602, 41.53225806451613
23, 60, LR, LR, 1173.9859225798818, 397.62803157814153, 1242.3193927827942, 581.0185032894736, 0, 0, 0, 40.295500335795836, 41.57152451309604
23, 61, LR, LR, 467.5918907952544, 171.63626877213304, 1111.7628563001413, 527.796558277027, 0, 0, 0, 40.33557046979866, 41.61073825503356
23, 62, LR, LR, 30.84063403036408, 25.36503586848831, 974.5599308526538, 244.25889246323533, 0, 0, 0, 40.375586854460096, 41.649899396378274
23, 63, LR, LR, 0.0, 0.0, 1206.5737555749656, 311.0948615345528, 0, 0, 0, 40.415549597855225, 41.689008042895445
23, 64, LR, LR, 0.0, 0.0, 907.7895298517574, 223.7536644345238, 0, 0, 0, 40.45545880776959, 41.72806430006698
23, 65, LR, LR, 0.0, 0.0, 359.1952630453521, 107.16828835227273, 0, 0, 0, 40.49531459170013, 41.76706827309237
24, 1, LR, LR, 30.623214003974763, 5.4685131795491495, 107.21237950060534, 21.118425641741073, 0, 0, 0, 40.53511705685619, 41.80602006688963
24, 2, LR, LR, 20.140225169652922, 7.911552213661249, 48.72432493555485, 16.159758006427303, 0, 0, 0, 40.57486631016043, 41.844919786096256
24, 3, LR, LR, 15.701230555153082, 6.977855937675382, 55.075804273908794, 16.606234213463345, 0, 0, 0, 40.61456245824983, 41.883767535070135
24, 4, LR, LR, 73.02592998092591, 17.209174234998034, 85.82505152054344, 25.549658587598422, 0, 0, 0, 40.654205607476634, 41.922563417890515
24, 5, LR, LR, 2436.5790386903736, 417.82199720567337, 197.67826600411513, 49.66992761948529, 24, 24, 24, 40.62708472314876, 41.8945963975984
24, 6, LR, LR, 4607.147513848205, 1030.6194989952014, 484.0355141385479, 156.9875, 24, 24, 24, 40.6, 41.86666666666667
24, 7, LR, LR, 1452.9620760751932, 449.90208996645816, 472.4456623212386, 171.8381535456731, 24, 24, 24, 40.57295136575616, 41.83877415056629
24, 8, LR, LR, 497.4918410073628, 135.69164112006985, 538.967051268388, 225.1955898668639, 0, 0, 0, 40.612516644474034, 41.87749667110519
24, 9, LR, LR, 341.27601397375025, 81.95595817655058, 253.7779107802726, 123.83895745798321, 10, 0, 0, 40.58549567531603, 41.91616766467065
24, 10, LR, LR, 15.320968204354893, 5.358449131871336, 211.15527006665752, 78.78615159254808, 0, 0, 0, 40.625, 41.95478723404255
24, 11, LR, LR, 1021.5335716970742, 168.71956242775065, 422.62434833528613, 176.52779447115384, 24, 0, 0, 40.59800664451827, 41.993355481727576
24, 12, LR, LR, 219.03194166473503, 56.653036041901856, 290.4316350769409, 125.09077671595982, 0, 0, 0, 40.63745019920319, 42.03187250996016
24, 13, LR, LR, 4667.963306118894, 908.708951713093, 353.92554400279505, 156.96636682912845, 24, 24, 24, 40.610484406104845, 42.003981420039814
24, 14, LR, LR, 996.978969041552, 230.75775382454083, 312.51866610918887, 160.62073863636363, 24, 11, 11, 40.58355437665783, 41.97612732095491
24, 15, LR, LR, 283.1020787944425, 136.99495597011756, 281.59135369572425, 180.12877604166667, 1, 0, 0, 40.55666003976143, 42.01457919151756
