 120.00000,   3.95662, 295.16271
 121.00000,   4.00703, 291.37303
 122.00000,   3.99140, 290.86028
 123.00000,   3.97601, 294.25693
 124.00000,   3.96006, 295.90564
 125.00000,   3.99344, 292.76371
 126.00000,   3.97757, 294.11017
 127.00000,   3.99171, 293.10483
 128.00000,   4.05642, 291.56331
 129.00000, 179.90983, 190.72074
 130.00000, 163.42220, 257.45999
 131.00000, 183.43978, 275.51904
 132.00000, 123.71082, 257.56792
 133.00000, 228.32195, 294.87731
 134.00000, 208.74546, 293.89656
 135.00000, 148.65438, 290.78412
 136.00000, 181.40520, 267.70957
 137.00000, 152.15591, 294.17849
 138.00000, 156.29849, 293.93242
 139.00000, 204.13250, 293.69257
