Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
2, 10, LR, LR, 0.0, 0.0, 0.3199514695958202, 0.1029800017674764, 0, 0, 0, 84.0, 84.0
2, 11, LR, LR, 0.0, 0.0, 0.03394725240908289, 0.010610000292460123, 0, 0, 0, 84.21052631578947, 84.21052631578947
2, 12, LR, LR, 0.0, 0.0, 0.1176956012332758, 0.018938336769739786, 0, 0, 0, 84.4155844155844, 84.4155844155844
2, 13, LR, LR, 0.0, 0.0, 1.0061868967682035, 0.2244283517201741, 0, 0, 0, 84.61538461538461, 84.61538461538461
2, 14, LR, LR, 0.0, 0.0, 0.5509932883165984, 0.1092466672261556, 0, 0, 0, 84.81012658227847, 84.81012658227847
2, 15, LR, LR, 0.0, 0.0, 7.4895277365229, 1.17884152730306, 0, 0, 0, 85.0, 85.0
2, 16, LR, LR, 0.0, 0.0, 0.034986990983187534, 0.009415000677108765, 0, 0, 0, 85.18518518518519, 85.18518518518519
2, 17, LR, LR, 0.0, 0.0, 0.15674693241190202, 0.022908333937327063, 0, 0, 0, 85.36585365853658, 85.36585365853658
2, 18, LR, LR, 0.0, 0.0, 3.6394375634148175, 0.7456832885742187, 0, 0, 0, 85.54216867469879, 85.54216867469879
2, 19, LR, LR, 0.0, 0.0, 13.080078134721393, 3.52426020304362, 0, 0, 0, 85.71428571428571, 85.71428571428571
2, 20, LR, LR, 0.0, 0.0, 59.30956262484154, 21.457950846354166, 0, 0, 0, 85.88235294117646, 85.88235294117646
2, 21, LR, LR, 0.0, 0.0, 354.55158298899187, 88.69351399739584, 0, 0, 0, 86.04651162790698, 86.04651162790698
2, 22, LR, LR, 0.0, 0.0, 85.79935108049091, 31.85398356119792, 0, 0, 0, 86.20689655172413, 86.20689655172413
2, 23, LR, LR, 0.0, 0.0, 91.73757579367356, 30.48969930013021, 0, 0, 0, 86.36363636363636, 86.36363636363636
2, 24, LR, LR, 0.0, 0.0, 66.76820132618022, 27.24296061197917, 0, 0, 0, 86.51685393258427, 86.51685393258427
2, 25, LR, LR, 0.0, 0.0, 116.52811713630892, 40.79624430338541, 0, 0, 0, 86.66666666666667, 86.66666666666667
2, 26, LR, LR, 0.0, 0.0, 172.40856876423905, 70.13427734375, 0, 0, 0, 86.81318681318682, 86.81318681318682
2, 27, KNN, RF, 10.349856302628755, 1.6374766687552134, 311.684549397838, 128.02081705729168, 0, 0, 0, 86.95652173913044, 86.95652173913044
2, 28, LR, SVR, 254.58094427633586, 84.69504667310774, 655.4022174715817, 276.7841796875, 0, 0, 0, 87.09677419354838, 87.09677419354838
2, 29, LR, LR, 521.0823658287084, 251.66578517856843, 622.3659427271599, 340.84208984375, 0, 0, 0, 87.2340425531915, 87.2340425531915
2, 30, KNN, KNN, 1040.9474151022941, 415.5348370403051, 1465.033696995852, 685.8565104166668, 0, 0, 0, 87.36842105263159, 87.36842105263159
2, 31, LR, LR, 421.6773365669866, 207.0463285419938, 549.4738695637249, 251.47537434895835, 0, 0, 0, 87.5, 87.5
2, 32, KNN, KNN, 1027.2259181731665, 253.3089971025607, 648.8368053678828, 199.72019856770837, 5, 6, 4, 86.5979381443299, 86.5979381443299
2, 33, LR, KNN, 859.2164603065694, 169.0912547750132, 884.7404515826472, 175.62884114583332, 0, 0, 0, 86.73469387755102, 86.73469387755102
2, 34, LR, SVR, 587.1545441753275, 151.14460626541216, 693.8538991267062, 146.378515625, 0, 1, 0, 86.86868686868688, 85.85858585858585
2, 35, LR, RF, 695.1284406310596, 160.2002173324426, 585.2982715391073, 121.52724609375, 4, 5, 2, 86.0, 85.0
2, 36, LR, KNN, 312.63320436742737, 67.65781445134255, 228.3149232237496, 46.446875, 13, 8, 7, 85.14851485148515, 84.15841584158416
2, 37, NN, SVR, 23.599910993955483, 5.106574404545425, 21.42094842087997, 6.573719787597656, 1, 0, 0, 84.31372549019608, 84.31372549019608
2, 38, SVR, KNN, 1.5327039775370799, 0.19912333488464357, 14.583526040393432, 3.640156555175781, 0, 0, 0, 84.46601941747572, 84.46601941747572
2, 39, KNN, KNN, 0.12148903981297822, 0.0347123798869905, 5.4999839088898135, 1.1922748565673829, 0, 0, 0, 84.61538461538461, 84.61538461538461
2, 40, LR, LR, 0.0, 0.0, 3.6869810612075455, 1.0593449910481771, 0, 0, 0, 84.76190476190476, 84.76190476190476
2, 41, LR, LR, 0.0, 0.0, 11.381666573238515, 2.313563283284505, 0, 0, 0, 84.90566037735849, 84.90566037735849
2, 42, LR, LR, 0.0, 0.0, 12.871647647097928, 3.217638397216797, 0, 0, 0, 85.04672897196261, 85.04672897196261
2, 43, LR, LR, 0.0, 0.0, 6.676274712964465, 2.058131535847982, 0, 0, 0, 85.18518518518519, 85.18518518518519
2, 44, LR, LR, 0.0, 0.0, 9.118050828519127, 2.440113067626953, 0, 0, 0, 85.3211009174312, 85.3211009174312
2, 45, LR, LR, 0.0, 0.0, 11.02183335688192, 3.2075833638509117, 0, 0, 0, 85.45454545454545, 85.45454545454545
2, 46, LR, LR, 0.0, 0.0, 15.345942965317954, 3.47840321858724, 0, 0, 0, 85.58558558558559, 85.58558558558559
2, 47, LR, LR, 0.0, 0.0, 49.48145959599413, 9.464402262369793, 0, 0, 0, 85.71428571428571, 85.71428571428571
2, 48, RF, RF, 0.0, 0.0, 35.7850425573777, 9.324131266276042, 0, 0, 0, 85.84070796460178, 85.84070796460178
2, 49, RF, RF, 0.0, 0.0, 224.15105397923068, 75.576416015625, 0, 0, 0, 85.96491228070175, 85.96491228070175
2, 50, NN, RF, 14.294842916921443, 2.7009999910990397, 116.27390435232375, 36.4697998046875, 0, 0, 0, 86.08695652173914, 86.08695652173914
2, 51, NN, SVR, 176.10971654323896, 29.18986098933015, 185.48462986637642, 46.16116536458333, 0, 0, 0, 86.20689655172413, 86.20689655172413
2, 52, LR, SVR, 288.3210560259731, 77.80821007753751, 177.94870047291718, 80.439697265625, 4, 0, 0, 85.47008547008546, 86.32478632478633
2, 53, NN, SVR, 61.947972620163696, 17.254903229739345, 28.705483197901412, 12.049136352539062, 4, 2, 2, 84.7457627118644, 85.59322033898306
2, 54, NN, SVR, 265.2267184037325, 60.44452158364395, 189.8972309785831, 61.89961344401042, 2, 0, 0, 84.03361344537815, 85.71428571428571
2, 55, LR, KNN, 327.9372708721216, 138.91232607556242, 503.486742625861, 183.31183268229168, 0, 0, 0, 84.16666666666667, 85.83333333333333
2, 56, LR, KNN, 576.5257274331342, 230.32495300940107, 682.9077536534493, 224.44951171875, 0, 1, 0, 84.29752066115702, 85.12396694214877
2, 57, LR, KNN, 544.7653123774327, 153.06939802923725, 631.8196208834712, 169.06494140625, 0, 0, 0, 84.42622950819673, 85.24590163934425
2, 58, LR, KNN, 366.41890467190484, 115.21529522708487, 435.41721371576483, 118.51974283854166, 0, 0, 0, 84.5528455284553, 85.36585365853658
2, 59, NN, SVR, 45.51213484642852, 10.944003718991986, 41.17112408391752, 11.827061971028645, 2, 0, 0, 83.87096774193549, 85.48387096774194
2, 60, RF, RF, 0.6969820695881586, 0.08997999827067057, 8.887787882116674, 2.1116883595784506, 0, 0, 0, 84.0, 85.6
2, 61, LR, LR, 0.0, 0.0, 11.289595395438594, 3.56600850423177, 0, 0, 0, 84.12698412698413, 85.71428571428571
2, 62, LR, LR, 0.0, 0.0, 27.304000870598923, 9.97420145670573, 0, 0, 0, 84.25196850393701, 85.8267716535433
2, 63, LR, LR, 0.0, 0.0, 68.18451146827017, 19.832401529947923, 0, 0, 0, 84.375, 85.9375
2, 64, LR, LR, 0.0, 0.0, 27.55810858818749, 11.194168090820312, 0, 0, 0, 84.49612403100775, 86.04651162790698
2, 65, LR, LR, 0.0, 0.0, 33.936444888447966, 11.410354614257812, 0, 0, 0, 84.61538461538461, 86.15384615384616
3, 1, LR, LR, 0.0, 0.0, 3.398693716395254, 1.3545182545979817, 0, 0, 0, 84.7328244274809, 86.25954198473282
3, 2, LR, LR, 0.0, 0.0, 11.259860045408535, 4.425858561197916, 0, 0, 0, 84.84848484848484, 86.36363636363636
3, 3, LR, LR, 0.0, 0.0, 3.972766995957184, 1.9368665059407555, 0, 0, 0, 84.9624060150376, 86.46616541353383
3, 4, LR, LR, 0.0, 0.0, 4.099673548161779, 2.047824986775716, 0, 0, 0, 85.07462686567165, 86.56716417910447
3, 5, LR, LR, 0.0, 0.0, 2.4373380688733284, 1.4591934204101562, 0, 0, 0, 85.18518518518519, 86.66666666666667
3, 6, LR, LR, 0.0, 0.0, 2.4326660216687723, 0.9258383433024088, 0, 0, 0, 85.29411764705883, 86.76470588235294
3, 7, LR, LR, 0.0, 0.0, 2.4671738111822066, 1.3348335266113278, 0, 0, 0, 85.40145985401459, 86.86131386861314
3, 8, LR, LR, 0.0, 0.0, 2.031230280853804, 0.9961500803629556, 0, 0, 0, 85.5072463768116, 86.95652173913044
3, 9, LR, LR, 0.0, 0.0, 0.8875446791886887, 0.32298332850138345, 0, 0, 0, 85.61151079136691, 87.05035971223022
3, 10, LR, LR, 0.0, 0.0, 0.16967288076653786, 0.054515000184377035, 0, 0, 0, 85.71428571428571, 87.14285714285714
3, 11, LR, LR, 0.0, 0.0, 0.06201716922225594, 0.018575000762939445, 0, 0, 0, 85.81560283687944, 87.2340425531915
3, 12, LR, LR, 0.0, 0.0, 0.014362752671103903, 0.005626667042573293, 0, 0, 0, 85.91549295774648, 87.32394366197182
3, 13, LR, LR, 0.0, 0.0, 0.3383686308151547, 0.0694416602452596, 0, 0, 0, 86.01398601398601, 87.41258741258741
3, 14, LR, LR, 0.0, 0.0, 0.2913752644200968, 0.07507500648498536, 0, 0, 0, 86.11111111111111, 87.5
3, 15, LR, LR, 0.0, 0.0, 0.003403503029040128, 0.0008650000517566997, 0, 0, 0, 86.20689655172413, 87.58620689655172
3, 16, LR, LR, 0.0, 0.0, 0.0002949576318610673, 5.333333586653073e-05, 0, 0, 0, 86.3013698630137, 87.67123287671232
3, 17, LR, LR, 0.0, 0.0, 0.002412295031899495, 0.00042166666438182203, 0, 0, 0, 86.39455782312925, 87.75510204081633
3, 18, LR, LR, 0.0, 0.0, 1.185856535187077, 0.16296167373657228, 0, 0, 0, 86.48648648648648, 87.83783783783784
3, 19, LR, LR, 0.0, 0.0, 8.816107233058801, 1.7390449523925782, 0, 0, 0, 86.57718120805369, 87.91946308724832
3, 20, LR, LR, 0.0, 0.0, 177.35580997907383, 54.80393880208333, 0, 0, 0, 86.66666666666667, 88.0
3, 21, LR, LR, 0.0, 0.0, 251.88419131285977, 78.2165283203125, 0, 0, 0, 86.75496688741721, 88.0794701986755
3, 22, LR, LR, 0.0, 0.0, 109.01302483342684, 28.321539306640624, 0, 0, 0, 86.8421052631579, 88.1578947368421
3, 23, LR, LR, 0.0, 0.0, 19.789828313744923, 7.671493530273437, 0, 0, 0, 86.9281045751634, 88.23529411764706
3, 24, LR, LR, 0.0, 0.0, 89.33728225102888, 34.42703450520833, 0, 0, 0, 87.01298701298701, 88.31168831168831
3, 25, LR, LR, 0.0, 0.0, 141.66473037892436, 47.84710693359375, 0, 0, 0, 87.09677419354838, 88.38709677419355
3, 26, LR, LR, 0.0, 0.0, 109.42519800454252, 44.08697102864584, 0, 0, 0, 87.17948717948718, 88.46153846153845
3, 27, LR, SVR, 24.63636752753799, 5.771193278034529, 255.00263070538443, 95.63138834635416, 0, 0, 0, 87.26114649681529, 88.53503184713377
3, 28, LR, SVR, 431.8189865749214, 126.14120235910019, 310.0406693752719, 146.88271484375, 6, 0, 0, 86.70886075949366, 88.60759493670885
3, 29, LR, LR, 864.1367433202843, 437.6392627494239, 737.3646045207214, 513.59873046875, 1, 0, 0, 86.16352201257862, 88.67924528301887
3, 30, KNN, KNN, 980.7441618089788, 373.9532939822901, 773.3924402699232, 349.34248046875, 4, 3, 3, 85.625, 88.125
3, 31, KNN, KNN, 444.6979980738429, 149.66556667868224, 473.21274285462766, 154.98111979166666, 0, 0, 0, 85.71428571428571, 88.19875776397515
3, 32, KNN, KNN, 341.1275229879012, 102.21063660656411, 292.1481787267094, 101.28179524739583, 1, 1, 0, 85.18518518518519, 87.65432098765432
3, 33, KNN, KNN, 391.35432609927847, 103.18252323383378, 273.97910504270214, 75.04710286458334, 3, 3, 3, 84.66257668711657, 87.11656441717791
3, 34, NN, SVR, 616.5275470353948, 121.79485738584883, 568.0094482782247, 112.50821126302084, 5, 3, 3, 84.14634146341463, 86.58536585365853
3, 35, KNN, SVR, 413.9212717678522, 106.87521030440455, 322.22704210954527, 74.99632161458334, 6, 7, 5, 83.63636363636363, 86.06060606060606
3, 36, LR, SVR, 150.75041161767155, 38.85542755236832, 113.15670366060215, 27.21572469075521, 11, 8, 8, 83.13253012048193, 85.54216867469879
3, 37, NN, SVR, 58.884981420869345, 11.23160235264363, 60.34158193498632, 12.604550170898438, 0, 0, 0, 83.23353293413174, 85.62874251497006
3, 38, NN, SVR, 27.02765381652134, 5.1125650934378335, 12.709835763305847, 2.631769816080729, 4, 1, 1, 82.73809523809523, 85.11904761904762
3, 39, NN, SVR, 3.4552599600779685, 0.546196664174398, 14.870851355994494, 3.889246877034505, 0, 0, 0, 82.84023668639054, 85.20710059171599
3, 40, LR, LR, 0.0, 0.0, 6.209020930707897, 1.5158401489257811, 0, 0, 0, 82.94117647058825, 85.29411764705883
3, 41, LR, LR, 0.0, 0.0, 10.913337894998794, 2.920923360188802, 0, 0, 0, 83.04093567251462, 85.38011695906432
3, 42, LR, LR, 0.0, 0.0, 7.0329587044160045, 1.5953516642252603, 0, 0, 0, 83.13953488372093, 85.46511627906976
3, 43, LR, LR, 0.0, 0.0, 15.052199754451726, 3.3422429402669267, 0, 0, 0, 83.23699421965318, 85.54913294797689
3, 44, LR, LR, 0.0, 0.0, 1.857262291054615, 1.2591183980305989, 0, 0, 0, 83.33333333333334, 85.63218390804597
3, 45, LR, LR, 0.0, 0.0, 15.847844741248204, 5.448230489095051, 0, 0, 0, 83.42857142857143, 85.71428571428571
3, 46, LR, LR, 0.0, 0.0, 13.113956167158964, 3.750931803385417, 0, 0, 0, 83.52272727272727, 85.79545454545455
3, 47, LR, LR, 0.0, 0.0, 11.716483114079072, 3.478743489583333, 0, 0, 0, 83.61581920903954, 85.87570621468926
3, 48, SVR, RF, 0.33522638176604747, 0.043610000610351564, 81.26954572593598, 21.70847778320313, 0, 0, 0, 83.70786516853933, 85.95505617977528
3, 49, SVR, RF, 4.305801486970767, 0.5572999954223633, 117.554641550217, 27.02521769205729, 0, 0, 0, 83.79888268156425, 86.03351955307262
3, 50, RF, KNN, 2.17532442027027, 0.36825833320617674, 28.665598484216808, 11.360152180989585, 0, 0, 0, 83.88888888888889, 86.11111111111111
3, 51, KNN, SVR, 263.5567158310896, 64.09335039531426, 169.4367507360785, 60.5824951171875, 3, 1, 1, 83.42541436464089, 85.6353591160221
3, 52, KNN, SVR, 156.64974331257798, 58.605564425989584, 178.62185966448789, 51.753369140625, 0, 2, 0, 83.51648351648352, 85.16483516483517
3, 53, KNN, SVR, 180.89504001760494, 98.89720634188555, 249.9799741979345, 69.586328125, 0, 6, 0, 83.60655737704919, 84.69945355191257
3, 54, KNN, SVR, 302.99480154277467, 110.08909307756055, 220.46835562804318, 75.58681640625, 4, 3, 3, 83.15217391304348, 84.23913043478261
3, 55, NN, SVR, 211.99383240955476, 58.352523858343936, 211.6346202774962, 55.54295654296875, 1, 1, 1, 82.70270270270271, 83.78378378378379
3, 56, KNN, SVR, 710.7891764293462, 106.92257598374898, 608.8340770138718, 108.66631673177083, 5, 0, 0, 82.25806451612904, 83.87096774193549
3, 57, NN, SVR, 123.61377540566136, 23.104004974598908, 120.69301622988243, 23.81871337890625, 2, 0, 0, 81.81818181818183, 83.9572192513369
3, 58, KNN, SVR, 34.37045699392382, 9.63693867108581, 38.04718664314529, 10.437892659505208, 0, 0, 0, 81.91489361702128, 84.04255319148936
3, 59, KNN, SVR, 24.63489506310593, 4.545152396592459, 27.366815271876263, 5.055919901529948, 0, 0, 0, 82.01058201058201, 84.12698412698413
3, 60, RF, RF, 0.04315794589250794, 0.005571666856606801, 3.9890902195390874, 1.0967150370279948, 0, 0, 0, 82.10526315789474, 84.21052631578947
3, 61, RF, RF, 0.002220510527235866, 0.000286666676402092, 7.396711728940209, 2.205456797281901, 0, 0, 0, 82.19895287958116, 84.29319371727748
3, 62, LR, LR, 0.0, 0.0, 5.300491943560521, 2.000773239135742, 0, 0, 0, 82.29166666666666, 84.375
3, 63, LR, LR, 0.0, 0.0, 20.186725991353825, 6.730516560872396, 0, 0, 0, 82.38341968911918, 84.4559585492228
3, 64, LR, LR, 0.0, 0.0, 52.46761153718232, 16.125020345052082, 0, 0, 0, 82.4742268041237, 84.5360824742268
3, 65, LR, LR, 0.0, 0.0, 31.447303184918205, 8.907811482747396, 0, 0, 0, 82.56410256410255, 84.61538461538461
4, 1, LR, LR, 0.0, 0.0, 5.146651814757217, 1.6544733683268231, 0, 0, 0, 82.6530612244898, 84.6938775510204
4, 2, LR, LR, 0.0, 0.0, 5.740481251602517, 2.100666681925456, 0, 0, 0, 82.74111675126903, 84.77157360406092
4, 3, LR, LR, 0.0, 0.0, 13.482138188366426, 5.1390533447265625, 0, 0, 0, 82.82828282828282, 84.84848484848484
4, 4, LR, LR, 0.0, 0.0, 7.746273465619883, 3.2851353963216146, 0, 0, 0, 82.91457286432161, 84.92462311557789
4, 5, LR, LR, 0.0, 0.0, 5.309813390830484, 2.644749959309896, 0, 0, 0, 83.0, 85.0
4, 6, LR, LR, 0.0, 0.0, 5.632036072528798, 2.0727116902669267, 0, 0, 0, 83.08457711442786, 85.07462686567165
