Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,difference_of_RMSE,difference_of_MAE,,,,,,,,,,,
9,73, LR, LR,18.42269234,3.437218899,46.78409519,16.11460805,0,0,0,84.78488982,85.72927597,28.36140285,12.67738915,,,,,,,,,,,
9,74, LR, LR,36.27338076,10.27470661,45.00643681,16.23094194,0,0,0,84.80083857,85.7442348,8.733056041,5.956235334,,,,,,,,,,,
9,75, LR, LR,0.737988057,0.410460292,74.53792786,21.6818724,0,0,0,84.81675393,85.7591623,73.7999398,21.27141211,,,,,,,,,,,
9,76, LR, LR,0,0,187.4604834,34.83814318,0,0,0,84.83263598,85.77405858,187.4604834,34.83814318,,,,,,,,,,,
9,77, LR, LR,0,0,180.2566671,37.87490958,0,0,0,84.84848485,85.78892372,180.2566671,37.87490958,,,,,,,,,,,
9,78, LR, LR,0,0,199.1385644,38.64665169,0,0,0,84.86430063,85.80375783,199.1385644,38.64665169,,,,,,,,,,,
9,79, LR, LR,0.46259825,0.159050226,154.937767,26.68990331,0,0,0,84.88008342,85.818561,154.4751688,26.53085309,,,,,,,,,,,
9,80, LR, LR,5.679694607,1.876063317,131.5554494,21.90209445,0,0,0,84.89583333,85.83333333,125.8757548,20.02603113,,,,,,,,,,,
9,81, LR, LR,28.70905144,9.780444456,92.0856073,30.18691327,0,0,0,84.91155047,85.84807492,63.37655587,20.40646882,,,,,,,,,,,
9,82, LR, LR,24.05390139,4.701473718,130.5883755,29.73962812,0,0,0,84.92723493,85.86278586,106.5344741,25.0381544,,,,,,,,,,,
9,83, LR, LR,18.88832714,7.025354348,112.8898577,30.72757183,0,0,0,84.94288681,85.87746625,94.00153054,23.70221749,,,,,,,,,,,
9,84, LR, LR,160.4869394,29.45107128,126.2818423,32.4979239,1,0,0,84.85477178,85.89211618,-34.20509706,3.046852618,,,,,,,,,,,
9,85, LR, LR,865.9927933,122.3062108,172.9676484,45.08623767,21,13,13,84.76683938,85.80310881,-693.0251449,-77.21997315,,,,,,,,,,,
9,86, LR, LR,569.7963075,118.3264903,269.1350867,51.6601397,13,8,7,84.67908903,85.71428571,-300.6612208,-66.66635061,,,,,,,,,,,
9,87, LR, LR,51.37107659,15.65261419,260.2614722,46.52705823,0,0,0,84.69493278,85.72905895,208.8903956,30.87444404,,,,,,,,,,,
9,88, LR, LR,87.2743322,18.75560421,263.5102401,63.25689156,0,0,0,84.7107438,85.74380165,176.2359079,44.50128736,,,,,,,,,,,
9,89, LR, LR,174.2653843,45.40189554,285.6088573,75.00794409,0,0,0,84.72652219,85.75851393,111.343473,29.60604855,,,,,,,,,,,
9,90, LR, LR,169.5781562,37.69294022,168.6936867,47.66575142,1,0,0,84.63917526,85.77319588,-0.884469509,9.972811193,,,,,,,,,,,
9,91, LR, LR,69.3024891,20.51150529,143.3948037,45.15686118,0,0,0,84.65499485,85.78784758,74.09231459,24.64535589,,,,,,,,,,,
9,92, LR, LR,88.6533005,36.62889719,159.5071166,61.48769996,0,0,0,84.67078189,85.80246914,70.85381606,24.85880277,,,,,,,,,,,
9,93, LR, LR,237.6570419,49.31749146,141.9398452,32.10872105,6,2,2,84.58376156,85.71428571,-95.7171967,-17.2087704,,,,,,,,,,,
9,94, LR, LR,352.2458516,64.73355328,114.5167569,39.63976252,11,7,6,84.49691992,85.62628337,-237.7290947,-25.09379076,,,,,,,,,,,
9,95, LR, LR,359.8173465,80.97888028,209.56844,59.60220232,5,2,2,84.41025641,85.53846154,-150.2489065,-21.37667796,,,,,,,,,,,
9,96, LR, LR,349.9191631,72.75478896,236.7785738,65.19285974,2,2,2,84.32377049,85.45081967,-113.1405893,-7.561929225,,,,,,,,,,,
9,97, LR, LR,390.3390136,111.2451754,215.6554359,51.61424117,9,13,9,84.23746162,85.36335722,-174.6835777,-59.6309342,,,,,,,,,,,
9,98, LR, LR,240.4451771,64.88810848,237.2055537,54.80284563,1,1,1,84.15132924,85.27607362,-3.239623407,-10.08526285,,,,,,,,,,,
9,99, LR, LR,253.0098423,79.21612057,219.2278695,62.27733257,3,4,2,84.06537283,85.18896834,-33.78197275,-16.93878801,,,,,,,,,,,
9,100, LR, LR,209.0367903,36.72751379,159.0853802,38.26300305,1,0,0,83.97959184,85.20408163,-49.95141006,1.535489264,,,,,,,,,,,
9,101, LR, LR,43.26748069,9.249988403,174.3097561,41.33618164,0,0,0,83.99592253,85.21916412,131.0422754,32.08619324,,,,,,,,,,,
9,102, LR, LR,12.03097909,2.509073048,208.7763431,50.68471216,0,0,0,84.01221996,85.23421589,196.745364,48.17563911,,,,,,,,,,,
9,103, LR, LR,0.299219837,0.131826421,171.597858,50.73427037,0,0,0,84.02848423,85.24923703,171.2986381,50.60244395,,,,,,,,,,,
9,104, LR, LR,0,0,185.2656876,32.54802632,0,0,0,84.04471545,85.26422764,185.2656876,32.54802632,,,,,,,,,,,
9,105, LR, LR,0,0,82.15870693,19.58604431,0,0,0,84.06091371,85.27918782,82.15870693,19.58604431,,,,,,,,,,,
9,106, LR, LR,0,0,84.23709023,14.96554057,0,0,0,84.07707911,85.29411765,84.23709023,14.96554057,,,,,,,,,,,
9,107, LR, LR,0,0,114.3315279,33.27116447,0,0,0,84.09321175,85.30901722,114.3315279,33.27116447,,,,,,,,,,,
9,108, LR, LR,0,0,133.57605,39.01812479,0,0,0,84.10931174,85.32388664,133.57605,39.01812479,,,,,,,,,,,
9,109, LR, LR,0,0,98.4218119,32.61670441,0,0,0,84.12537917,85.33872599,98.4218119,32.61670441,,,,,,,,,,,
9,110, LR, LR,0,0,59.26933237,18.98902702,0,0,0,84.14141414,85.35353535,59.26933237,18.98902702,,,,,,,,,,,
10,1, LR, LR,0,0,5.216260057,1.739846635,0,0,0,84.15741675,85.36831483,5.216260057,1.739846635,,,,,,,,,,,
10,2, LR, LR,0,0,3.557046077,1.482273795,0,0,0,84.1733871,85.38306452,3.557046077,1.482273795,,,,,,,,,,,
10,3, LR, LR,0,0,3.218967236,1.362517422,0,0,0,84.18932528,85.39778449,3.218967236,1.362517422,,,,,,,,,,,
10,4, LR, LR,0,0,2.864230565,1.358920656,0,0,0,84.20523139,85.41247485,2.864230565,1.358920656,,,,,,,,,,,
10,5, LR, LR,0,0,3.116407489,1.386997223,0,0,0,84.22110553,85.42713568,3.116407489,1.386997223,,,,,,,,,,,
10,6, LR, LR,0,0,3.745303838,1.636345511,0,0,0,84.23694779,85.44176707,3.745303838,1.636345511,,,,,,,,,,,
10,7, LR, LR,0,0,3.762405661,1.740749448,0,0,0,84.25275827,85.45636911,3.762405661,1.740749448,,,,,,,,,,,
10,8, LR, LR,0,0,3.031419887,1.561992645,0,0,0,84.26853707,85.47094188,3.031419887,1.561992645,,,,,,,,,,,
10,9, LR, LR,0,0,3.130195848,1.552593994,0,0,0,84.28428428,85.48548549,3.130195848,1.552593994,,,,,,,,,,,
10,10, LR, LR,0,0,2.799632519,1.247977754,0,0,0,84.3,85.5,2.799632519,1.247977754,,,,,,,,,,,
10,11, LR, LR,0,0,2.962294975,1.265266048,0,0,0,84.31568432,85.51448551,2.962294975,1.265266048,,,,,,,,,,,
10,12, LR, LR,0,0,2.54429252,0.997659257,0,0,0,84.33133733,85.52894212,2.54429252,0.997659257,,,,,,,,,,,
10,13, LR, LR,0,0,1.706053622,0.66252521,0,0,0,84.34695912,85.54336989,1.706053622,0.66252521,,,,,,,,,,,
10,14, LR, LR,0,0,1.444792045,0.679512417,0,0,0,84.3625498,85.55776892,1.444792045,0.679512417,,,,,,,,,,,
10,15, LR, LR,0,0,1.603513313,0.464427442,0,0,0,84.37810945,85.5721393,1.603513313,0.464427442,,,,,,,,,,,
10,16, LR, LR,0,0,1.471676706,0.506610471,0,0,0,84.39363817,85.58648111,1.471676706,0.506610471,,,,,,,,,,,
10,17, LR, LR,0,0,0.867844258,0.303486391,0,0,0,84.40913605,85.60079444,0.867844258,0.303486391,,,,,,,,,,,
10,18, LR, LR,0,0,0.828972286,0.249494176,0,0,0,84.42460317,85.61507937,0.828972286,0.249494176,,,,,,,,,,,
10,19, LR, LR,0,0,1.395009461,0.553697328,0,0,0,84.44003964,85.62933598,1.395009461,0.553697328,,,,,,,,,,,
10,20, LR, LR,0,0,1.207456031,0.558817239,0,0,0,84.45544554,85.64356436,1.207456031,0.558817239,,,,,,,,,,,
10,21, LR, LR,0,0,1.320417988,0.479490234,0,0,0,84.47082097,85.65776459,1.320417988,0.479490234,,,,,,,,,,,
10,22, LR, LR,0,0,1.103270364,0.354350936,0,0,0,84.48616601,85.67193676,1.103270364,0.354350936,,,,,,,,,,,
10,23, LR, LR,0,0,0.614381017,0.150418173,0,0,0,84.50148075,85.68608095,0.614381017,0.150418173,,,,,,,,,,,
10,24, LR, LR,0,0,0.122444326,0.052833332,0,0,0,84.51676529,85.70019724,0.122444326,0.052833332,,,,,,,,,,,
10,25, LR, LR,0,0,4.022411849,2.132659219,0,0,0,84.5320197,85.71428571,4.022411849,2.132659219,,,,,,,,,,,
10,26, LR, LR,0,0,0.052385587,0.027033336,0,0,0,84.54724409,85.72834646,0.052385587,0.027033336,,,,,,,,,,,
10,27, LR, LR,0,0,0.362540622,0.190916657,0,0,0,84.56243854,85.74237955,0.362540622,0.190916657,,,,,,,,,,,
10,28, LR, LR,0,0,0.499235443,0.183999995,0,0,0,84.57760314,85.75638507,0.499235443,0.183999995,,,,,,,,,,,
10,29, LR, LR,0,0,0.022290469,0.012783334,0,0,0,84.59273798,85.7703631,0.022290469,0.012783334,,,,,,,,,,,
10,30, LR, LR,0,0,0.44885208,0.239475012,0,0,0,84.60784314,85.78431373,0.44885208,0.239475012,,,,,,,,,,,
10,31, LR, LR,0,0,7.244672869,3.07770559,0,0,0,84.62291871,85.79823702,7.244672869,3.07770559,,,,,,,,,,,
10,32, LR, LR,0,0,19.8770946,4.467322634,0,0,0,84.63796477,85.81213307,19.8770946,4.467322634,,,,,,,,,,,
10,33, LR, LR,0,0,87.05115279,23.18584305,0,0,0,84.65298143,85.82600196,87.05115279,23.18584305,,,,,,,,,,,
10,34, LR, LR,0,0,161.7439285,72.95225233,0,0,0,84.66796875,85.83984375,161.7439285,72.95225233,,,,,,,,,,,
10,35, LR, LR,0,0,238.8296299,75.64714249,0,0,0,84.68292683,85.85365854,238.8296299,75.64714249,,,,,,,,,,,
10,36, LR, LR,0,0,195.2217385,71.90269356,0,0,0,84.69785575,85.86744639,195.2217385,71.90269356,,,,,,,,,,,
10,37, LR, LR,0,0,136.3116354,54.24852058,0,0,0,84.7127556,85.8812074,136.3116354,54.24852058,,,,,,,,,,,
10,38, LR, LR,0,0,122.0512424,46.32530799,0,0,0,84.72762646,85.89494163,122.0512424,46.32530799,,,,,,,,,,,
10,39, LR, LR,0,0,93.50726562,39.79458452,0,0,0,84.74246842,85.90864917,93.50726562,39.79458452,,,,,,,,,,,
10,40, LR, LR,0.213375558,0.027546666,105.6805661,33.34054866,0,0,0,84.75728155,85.9223301,105.4671905,33.313002,,,,,,,,,,,
10,41, LR, LR,1.653092902,1.602584766,41.82075791,16.16166408,0,0,0,84.77206596,85.93598448,40.16766501,14.55907931,,,,,,,,,,,
10,42, LR, LR,145.8132135,30.77045974,101.6467441,32.00442078,5,0,0,84.68992248,85.9496124,-44.1664694,1.23396104,,,,,,,,,,,
10,43, LR, LR,186.7938837,49.08081891,145.6364873,59.44198916,4,0,0,84.60793804,85.96321394,-41.15739636,10.36117025,,,,,,,,,,,
10,44, LR, LR,122.8221241,42.88688016,196.2497512,80.29195063,0,0,0,84.62282398,85.97678917,73.4276271,37.40507048,,,,,,,,,,,
10,45, LR, LR,224.3861586,80.277559,338.520715,119.6742012,0,0,0,84.63768116,85.99033816,114.1345564,39.39664219,,,,,,,,,,,
10,46, LR, LR,493.7725979,179.4292366,584.4592128,212.4554967,0,0,0,84.65250965,86.003861,90.68661489,33.02626009,,,,,,,,,,,
10,47, LR, LR,185.8392624,109.9666155,538.1787657,229.5455729,0,0,0,84.66730955,86.01735776,352.3395033,119.5789574,,,,,,,,,,,
10,48, LR, LR,245.7672512,103.4678336,607.6206087,222.594029,0,0,0,84.68208092,86.03082852,361.8533575,119.1261954,,,,,,,,,,,
10,49, LR, LR,378.3537428,118.0160422,526.0003802,191.6026593,0,0,0,84.69682387,86.04427334,147.6466374,73.58661707,,,,,,,,,,,
10,50, LR, LR,363.0247378,118.5624197,484.1551004,164.929971,0,0,0,84.71153846,86.05769231,121.1303627,46.36755134,,,,,,,,,,,
10,51, LR, LR,222.7744509,76.49877796,249.388684,72.51156796,0,1,0,84.72622478,85.97502402,26.61423311,-3.987210004,,,,,,,,,,,
10,52, LR, LR,74.71264862,18.26298407,269.4915421,70.4327155,0,0,0,84.74088292,85.98848369,194.7788935,52.16973143,,,,,,,,,,,
10,53, LR, LR,440.1691533,106.8090434,194.3782164,57.33339593,19,14,14,84.65963567,85.90604027,-245.7909369,-49.47564747,,,,,,,,,,,
10,54, LR, LR,198.5614178,40.86114203,153.41117,50.77273595,1,0,0,84.57854406,85.91954023,-45.15024782,9.911593912,,,,,,,,,,,
10,55, LR, LR,104.9194172,22.68016157,228.3182882,61.85252771,0,0,0,84.59330144,85.93301435,123.3988711,39.17236614,,,,,,,,,,,
10,56, LR, LR,22.14016118,8.075187415,128.0506463,47.80679392,0,0,0,84.60803059,85.94646272,105.9104851,39.73160651,,,,,,,,,,,
10,57, LR, LR,465.2043531,72.8235847,185.6783509,54.82669567,21,10,10,84.52722063,85.8643744,-279.5260022,-17.99688903,,,,,,,,,,,
10,58, LR, LR,197.246077,57.08059824,213.6602717,57.86028753,0,0,0,84.54198473,85.8778626,16.41419469,0.779689281,,,,,,,,,,,
10,59, LR, LR,212.4151,61.64910542,178.6878489,56.89113921,1,1,1,84.4613918,85.79599619,-33.7272511,-4.757966214,,,,,,,,,,,
10,60, LR, LR,349.4962435,75.06155049,121.5557133,36.58781576,20,19,19,84.38095238,85.71428571,-227.9405302,-38.47373473,,,,,,,,,,,
10,61, LR, LR,259.6370119,57.35378518,58.63246146,19.29732629,17,17,17,84.30066603,85.63273073,-201.0045505,-38.05645889,,,,,,,,,,,
10,62, LR, LR,136.5084524,42.44138309,114.703506,36.35275539,6,7,5,84.22053232,85.5513308,-21.80494639,-6.088627702,,,,,,,,,,,
10,63, LR, LR,401.4356355,96.14286251,195.6499487,61.10598085,22,14,14,84.14055081,85.47008547,-205.7856868,-35.03688166,,,,,,,,,,,
10,64, LR, LR,203.1060161,65.49427753,254.3983514,57.09599313,0,1,0,84.15559772,85.38899431,51.29233535,-8.398284399,,,,,,,,,,,
10,65, LR, LR,632.198006,102.6238517,112.0761911,36.26181873,19,18,18,84.07582938,85.30805687,-520.1218149,-66.36203292,,,,,,,,,,,
10,66, LR, LR,57.28026985,20.81959624,163.3211989,35.99114757,0,0,0,84.09090909,85.3219697,106.0409291,15.17155133,,,,,,,,,,,
10,67, LR, LR,105.1217055,20.66915777,94.10528973,26.20112462,2,0,0,84.01135289,85.3358562,-11.01641576,5.531966855,,,,,,,,,,,
10,68, LR, LR,76.58296964,14.94952001,616.1369916,94.01843799,0,0,0,84.02646503,85.34971645,539.554022,79.06891798,,,,,,,,,,,
10,69, LR, LR,12.01274744,6.38732078,1023.955194,169.4982557,0,0,0,84.04154863,85.36355052,1011.942447,163.1109349,,,,,,,,,,,
10,70, LR, LR,84.78340947,23.88782221,231.3051791,60.50740927,0,0,0,84.05660377,85.37735849,146.5217697,36.61958706,,,,,,,,,,,
10,71, LR, LR,100.9141187,24.03246337,87.44405083,36.73783623,1,0,0,83.97737983,85.39114043,-13.47006792,12.70537286,,,,,,,,,,,
10,72, LR, LR,50.46790636,12.67322866,95.68768669,33.06669755,0,0,0,83.99246704,85.40489642,45.21978033,20.39346889,,,,,,,,,,,
10,73, LR, LR,90.65125129,29.92735497,129.9660538,46.35471413,0,0,0,84.00752587,85.41862653,39.31480255,16.42735916,,,,,,,,,,,
10,74, LR, LR,27.25227978,11.83206495,52.02512505,19.7796106,0,0,0,84.02255639,85.43233083,24.77284527,7.947545644,,,,,,,,,,,
10,75, LR, LR,41.92523877,15.18276004,55.36492702,25.12719464,0,0,0,84.03755869,85.44600939,13.43968825,9.944434599,,,,,,,,,,,
10,76, LR, LR,37.45558667,8.618689269,47.01441933,20.19110107,0,0,0,84.05253283,85.45966229,9.558832665,11.57241181,,,,,,,,,,,
10,77, LR, LR,5.416437787,1.747715222,63.21171209,22.32811081,0,0,0,84.06747891,85.4732896,57.79527431,20.58039558,,,,,,,,,,,
10,78, LR, LR,5.667777334,3.113759956,175.1434167,56.90937251,0,0,0,84.082397,85.48689139,169.4756394,53.79561256,,,,,,,,,,,
10,79, LR, LR,41.69985112,6.90061723,203.4878723,46.9440786,0,0,0,84.09728718,85.50046773,161.7880212,40.04346137,,,,,,,,,,,
10,80, LR, LR,307.025672,65.79419607,151.6099919,43.24001515,11,7,6,84.01869159,85.42056075,-155.4156801,-22.55418092,,,,,,,,,,,
10,81, LR, LR,71.01476571,26.34472584,127.7577482,40.117709,0,0,0,84.03361345,85.43417367,56.7429825,13.77298316,,,,,,,,,,,
10,82, LR, LR,401.7907215,96.50138392,112.128764,30.24710193,18,12,12,83.95522388,85.35447761,-289.6619576,-66.25428199,,,,,,,,,,,
10,83, LR, LR,43.75957112,17.0696255,133.5467941,29.63784513,0,0,0,83.97017707,85.36812675,89.78722297,12.56821962,,,,,,,,,,,
10,84, LR, LR,191.7968454,38.65944834,157.1056836,37.39743652,1,1,1,83.89199255,85.2886406,-34.6911618,-1.262011815,,,,,,,,,,,
10,85, LR, LR,62.46432772,15.58823048,175.8385106,44.03586107,0,0,0,83.90697674,85.30232558,113.3741829,28.44763059,,,,,,,,,,,
10,86, LR, LR,349.4628099,57.72901712,199.1154253,34.12256701,6,1,1,83.82899628,85.22304833,-150.3473846,-23.60645011,,,,,,,,,,,
10,87, LR, LR,538.1967438,81.85280965,382.1433591,79.21513367,10,1,1,83.75116063,85.14391829,-156.0533847,-2.637675982,,,,,,,,,,,
10,88, LR, LR,563.9712248,127.1727617,433.9336507,100.4957467,10,5,5,83.67346939,85.06493506,-130.0375741,-26.67701498,,,,,,,,,,,
10,89, LR, LR,81.94683782,25.81220683,329.6043305,86.48409806,0,0,0,83.68860056,85.07877665,247.6574927,60.67189123,,,,,,,,,,,
10,90, LR, LR,259.827926,75.89293984,348.4929753,87.10440956,0,0,0,83.7037037,85.09259259,88.66504937,11.21146972,,,,,,,,,,,
10,91, LR, LR,1255.384331,283.6080628,295.9680877,112.1370668,24,24,24,83.62627197,85.01387604,-959.4162434,-171.470996,,,,,,,,,,,
10,92, LR, LR,366.254983,97.00380458,449.224669,161.8071529,0,0,0,83.64140481,85.02772643,82.96968608,64.80334834,,,,,,,,,,,
10,93, LR, LR,211.7756641,73.27013558,254.8242558,66.93303571,0,1,0,83.6565097,84.94921514,43.04859171,-6.337099866,,,,,,,,,,,
10,94, LR, LR,67.41254094,33.50136487,308.1048278,86.84265034,0,0,0,83.67158672,84.96309963,240.6922868,53.34128547,,,,,,,,,,,
10,95, LR, LR,629.7767514,100.7632034,284.9758064,70.87298358,18,4,4,83.59447005,84.88479263,-344.800945,-29.89021984,,,,,,,,,,,
10,96, LR, LR,15.82022319,8.244327515,248.5825911,62.4518504,0,0,0,83.60957643,84.89871087,232.7623679,54.20752288,,,,,,,,,,,
10,97, LR, LR,398.0765527,73.10908319,313.7261921,68.60279143,4,1,1,83.53265869,84.82060718,-84.35036065,-4.506291755,,,,,,,,,,,
10,98, LR, LR,362.9167817,98.19322562,221.9841819,60.7793979,8,10,7,83.45588235,84.74264706,-140.9325998,-37.41382772,,,,,,,,,,,
10,99, LR, LR,146.3296908,36.39767247,171.5581701,48.89375745,0,0,0,83.47107438,84.75665748,25.22847929,12.49608498,,,,,,,,,,,
10,100, LR, LR,65.98690262,17.92235464,139.438505,35.14985615,0,0,0,83.48623853,84.7706422,73.45160241,17.22750151,,,,,,,,,,,
10,101, LR, LR,101.2652713,17.63999872,111.72432,26.51069593,0,0,0,83.50137489,84.78460128,10.45904869,8.870697214,,,,,,,,,,,
10,102, LR, LR,7.625687495,1.921540561,126.5483376,39.87912022,0,0,0,83.51648352,84.7985348,118.9226501,37.95757965,,,,,,,,,,,
10,103, LR, LR,2.777346036,0.472772048,276.2140163,57.46142578,0,0,0,83.5315645,84.81244282,273.4366703,56.98865373,,,,,,,,,,,
10,104, LR, LR,0,0,262.553164,58.81197725,0,0,0,83.54661792,84.82632541,262.553164,58.81197725,,,,,,,,,,,
10,105, LR, LR,0,0,166.9093887,46.27374752,0,0,0,83.56164384,84.84018265,166.9093887,46.27374752,,,,,,,,,,,
10,106, LR, LR,0,0,148.8406701,31.63429113,0,0,0,83.57664234,84.8540146,148.8406701,31.63429113,,,,,,,,,,,
10,107, LR, LR,0,0,133.5522013,38.08809662,0,0,0,83.59161349,84.86782133,133.5522013,38.08809662,,,,,,,,,,,
10,108, LR, LR,0,0,163.6564709,41.78994606,0,0,0,83.60655738,84.88160291,163.6564709,41.78994606,,,,,,,,,,,
10,109, LR, LR,0,0,89.2496892,22.42615843,0,0,0,83.62147407,84.89535942,89.2496892,22.42615843,,,,,,,,,,,
10,110, LR, LR,0,0,76.11053578,20.27834728,0,0,0,83.63636364,84.90909091,76.11053578,20.27834728,,,,,,,,,,,
11,1, LR, LR,0,0,4.062524992,1.617600954,0,0,0,83.65122616,84.92279746,4.062524992,1.617600954,,,,,,,,,,,
11,2, LR, LR,0,0,3.082772673,1.510977976,0,0,0,83.66606171,84.93647913,3.082772673,1.510977976,,,,,,,,,,,
11,3, LR, LR,0,0,3.107606318,1.535135443,0,0,0,83.68087035,84.95013599,3.107606318,1.535135443,,,,,,,,,,,
11,4, LR, LR,0,0,3.3157439,1.546205648,0,0,0,83.69565217,84.96376812,3.3157439,1.546205648,,,,,,,,,,,
11,5, LR, LR,0,0,4.087046109,1.757126694,0,0,0,83.71040724,84.97737557,4.087046109,1.757126694,,,,,,,,,,,
11,6, LR, LR,0,0,4.736981469,1.890544994,0,0,0,83.72513562,84.99095841,4.736981469,1.890544994,,,,,,,,,,,
11,7, LR, LR,0,0,3.741270531,1.665694645,0,0,0,83.7398374,85.00451671,3.741270531,1.665694645,,,,,,,,,,,
11,8, LR, LR,0,0,3.588317105,1.663472704,0,0,0,83.75451264,85.01805054,3.588317105,1.663472704,,,,,,,,,,,
11,9, LR, LR,0,0,3.936816472,1.947308069,0,0,0,83.76916141,85.03155996,3.936816472,1.947308069,,,,,,,,,,,
11,10, LR, LR,0,0,3.407579056,1.354671155,0,0,0,83.78378378,85.04504505,3.407579056,1.354671155,,,,,,,,,,,
11,11, LR, LR,0,0,2.688193518,1.128085763,0,0,0,83.79837984,85.05850585,2.688193518,1.128085763,,,,,,,,,,,
11,12, LR, LR,0,0,1.908590572,0.838951481,0,0,0,83.81294964,85.07194245,1.908590572,0.838951481,,,,,,,,,,,
11,13, LR, LR,0,0,1.571583281,0.725812983,0,0,0,83.82749326,85.0853549,1.571583281,0.725812983,,,,,,,,,,,
11,14, LR, LR,0,0,1.814827176,0.636894823,0,0,0,83.84201077,85.09874327,1.814827176,0.636894823,,,,,,,,,,,
11,15, LR, LR,0,0,1.478930801,0.511116209,0,0,0,83.85650224,85.11210762,1.478930801,0.511116209,,,,,,,,,,,
11,16, LR, LR,0,0,1.51969965,0.358395946,0,0,0,83.87096774,85.12544803,1.51969965,0.358395946,,,,,,,,,,,
11,17, LR, LR,0,0,1.025715555,0.3750573,0,0,0,83.88540734,85.13876455,1.025715555,0.3750573,,,,,,,,,,,
11,18, LR, LR,0,0,1.04089061,0.467308781,0,0,0,83.89982111,85.15205725,1.04089061,0.467308781,,,,,,,,,,,
11,19, LR, LR,0,0,1.483619971,0.573349953,0,0,0,83.91420912,85.16532618,1.483619971,0.573349953,,,,,,,,,,,
11,20, LR, LR,0,0,0.705027148,0.343162507,0,0,0,83.92857143,85.17857143,0.705027148,0.343162507,,,,,,,,,,,
11,21, LR, LR,0,0,0.389851691,0.149936734,0,0,0,83.94290812,85.19179304,0.389851691,0.149936734,,,,,,,,,,,
11,22, LR, LR,0,0,0.458836194,0.124609761,0,0,0,83.95721925,85.20499109,0.458836194,0.124609761,,,,,,,,,,,
11,23, LR, LR,0,0,0.38277519,0.097082456,0,0,0,83.9715049,85.21816563,0.38277519,0.097082456,,,,,,,,,,,
11,24, LR, LR,0,0,0.010600472,0.0094,0,0,0,83.98576512,85.23131673,0.010600472,0.0094,,,,,,,,,,,
11,25, LR, LR,0,0,0.048235256,0.02872,0,0,0,84,85.24444444,0.048235256,0.02872,,,,,,,,,,,
11,26, LR, LR,0,0,0.185979386,0.014943478,0,0,0,84.01420959,85.25754885,0.185979386,0.014943478,,,,,,,,,,,
11,27, LR, LR,0,0,0.018101547,0.01074,0,0,0,84.02839397,85.27062999,0.018101547,0.01074,,,,,,,,,,,
11,28, LR, LR,0,0,0.036726831,0.021800001,0,0,0,84.04255319,85.28368794,0.036726831,0.021800001,,,,,,,,,,,
11,29, LR, LR,0,0,0.091712192,0.065050006,0,0,0,84.05668733,85.29672276,0.091712192,0.065050006,,,,,,,,,,,
11,30, LR, LR,0,0,1.218520538,0.846064295,0,0,0,84.07079646,85.30973451,1.218520538,0.846064295,,,,,,,,,,,
11,31, LR, LR,0,0,3.50226193,0.738766607,0,0,0,84.08488064,85.32272325,3.50226193,0.738766607,,,,,,,,,,,
11,32, LR, LR,0,0,24.97172736,8.55470728,0,0,0,84.09893993,85.33568905,24.97172736,8.55470728,,,,,,,,,,,
11,33, LR, LR,0,0,111.8226318,27.92477319,0,0,0,84.1129744,85.34863195,111.8226318,27.92477319,,,,,,,,,,,
11,34, LR, LR,0,0,191.8787096,67.54155335,0,0,0,84.12698413,85.36155203,191.8787096,67.54155335,,,,,,,,,,,
11,35, LR, LR,0,0,156.5868591,51.92492224,0,0,0,84.14096916,85.37444934,156.5868591,51.92492224,,,,,,,,,,,
11,36, LR, LR,0,0,122.6698337,46.07767918,0,0,0,84.15492958,85.38732394,122.6698337,46.07767918,,,,,,,,,,,
11,37, LR, LR,0,0,130.2167638,45.98395245,0,0,0,84.16886544,85.4001759,130.2167638,45.98395245,,,,,,,,,,,
11,38, LR, LR,0,0,105.9087695,43.91724077,0,0,0,84.1827768,85.41300527,105.9087695,43.91724077,,,,,,,,,,,
11,39, LR, LR,1.411018189,0.182161665,121.7850043,51.46808594,0,0,0,84.19666374,85.42581212,120.3739861,51.28592427,,,,,,,,,,,
11,40, LR, LR,11.29017393,2.686720568,289.5827509,86.52758789,0,0,0,84.21052632,85.43859649,278.292577,83.84086732,,,,,,,,,,,
11,41, LR, LR,24.15831477,7.185843019,307.9551812,88.06402162,0,0,0,84.22436459,85.45135846,283.7968664,80.8781786,,,,,,,,,,,
11,42, LR, LR,150.1598197,39.15554589,216.1684745,70.875354,0,0,0,84.23817863,85.46409807,66.00865486,31.71980812,,,,,,,,,,,
11,43, LR, LR,200.7165209,63.20534119,242.0473402,88.36580577,0,0,0,84.2519685,85.4768154,41.3308193,25.16046458,,,,,,,,,,,
11,44, LR, LR,380.1886826,113.0899145,298.8942191,123.8273305,2,0,0,84.17832168,85.48951049,-81.29446343,10.73741603,,,,,,,,,,,
11,45, LR, LR,321.2574495,121.1631344,357.3392515,147.2848206,0,0,0,84.19213974,85.50218341,36.08180199,26.12168618,,,,,,,,,,,
11,46, LR, LR,143.1211251,88.30925929,497.7041927,223.7393595,0,0,0,84.20593368,85.51483421,354.5830675,135.4301003,,,,,,,,,,,
