   0.03210,   0.00000,   0.00000,   0.00000,   0.16250,   0.00000,   0.00880,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   5.72770,   0.00000,   0.01790,   0.00000,   5.23090,   0.00000,   0.00120,   0.04720,   0.00000,   0.00010,   1.95600,   0.20030,   0.01230,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00080,   0.00000,   0.00000,   0.15040,   0.00000,   0.00870,   0.31050,   0.00180,   3.47540,   0.06640,   0.00000,   0.00000,   0.04160,   0.23420,   0.04000,   0.31510,   0.00030,   0.01650,   0.00000,   0.00000
   7.70820,   3.13520,   3.06850,   7.05150,  20.03980,   5.68060,   0.74710,  13.44360,   7.20080,  39.37560,  43.98950,  12.65560,  41.07930,   1.61220,  18.07380,  15.17980,  16.99640,   5.28360,  13.65110,   6.19060,   5.59100,  14.94310, 115.77250,   4.27020,  13.44630, 278.62631,   1.12110,  21.65760,   0.70400,  19.30240,  53.17220,   4.60950,   1.95860,  78.16850,   1.43720,  81.93880, 100.56540,  86.18430, 145.00529,  38.77420, 139.73061, 112.58440,  41.29260,  54.13340,  34.10940,  59.46650, 181.52550,   1.57420,  38.97490,   4.37370,   0.00000
  35.56510,  61.89860,  58.06050,  44.42420,  39.06280,  21.12890,  27.63110,  60.90680,  58.76900, 523.58240, 151.33949,   8.25700, 544.41919,  79.70580,  82.23500,  52.40890, 301.05609,  91.94730, 176.38220, 472.64029,   8.74450, 687.84851,  24.49520, 376.62500, 138.78391, 731.65680,  23.28270,  64.34650,   2.55810,  31.09780, 245.59570,  19.54280,  32.91600, 233.03200,  12.51870, 290.12961,  21.33440,  59.60020, 385.74570, 245.88870, 578.42932, 265.06680, 157.74850,  13.99670,  16.54250,  14.60530, 346.54239,   3.63180, 177.52080,  12.35860,   0.00000
 133.40280, 353.49850, 680.75897, 279.29568, 238.82651, 149.17419, 316.51770, 312.10760, 336.73831, 753.09290, 125.46170,  47.06200, 765.26471, 161.30730, 729.77301, 366.63959, 501.50220, 598.84210, 305.79330, 830.83429,   0.46420,1690.94800,   1.54910, 861.97729, 239.37500,  57.15800,  52.07290,  85.68410,   2.24550,  85.07580, 146.30730,  39.84870, 105.35880, 221.49420,  52.45310, 124.67690,   1.55860,  13.07910, 220.23370, 690.52161, 196.23241, 141.57610,  62.26440,   0.06540,   3.66050,   3.55410,  64.07250,   0.26890,  36.54290,  10.48890,   0.00000
  18.03430, 121.22240, 612.57959,  87.53270, 149.50230,  25.24670, 211.32390, 245.05560, 163.01060,  11.06300,   4.88020,   3.63300, 326.45459,  13.52070, 704.56482, 423.52380,  98.75480, 350.90121,  41.76830,  79.60400,   0.55390, 151.32001,  60.08300, 246.02271,  42.32240,  63.81700,  48.18090,   8.42480,   0.00990,   3.07890,  49.30880, 151.51331,  16.52010,  11.18040,  93.98490,   7.28770,  11.83540,  71.28450,  97.21780, 192.31940, 104.34750,  13.27860,  72.44540,   1.36500,   3.09710,  67.79760,  52.91040,   0.02620,   4.40650,   0.00000,   0.00000
   0.03250,   3.07020,  38.64330,   0.78360,   4.11320,   4.50530,   3.83040,  16.71970,  11.41580,  15.57490,   3.04650,   4.47550, 194.01390,   0.25910,  16.77230,   3.36550,  79.09160,   6.97570,   0.21860,  15.38550,   2.71560,  12.56190,  37.39910,  26.13420,   8.51880, 171.19360,  54.21610,  37.27280,   1.09000,  57.37920,  39.48230,  30.28090,  26.64500,  52.25210,   6.71790,  11.39870,   4.12840,  86.07170,  60.52760, 149.43910,  91.69630,  42.39160,  17.04090,   0.42190,  29.92830,  32.78300,  51.38700,   0.16730,   3.35900,   0.07750,   0.00000
   0.02220,   0.00000,   0.00020,   0.00030,   0.06210,   0.00330,   0.12430,   1.57290,   0.02230,  26.45990,   0.00010,   0.00040,  35.89570,   0.21370,   0.18830,   0.00000,  51.17800,   0.14970,   4.33830,  29.49430,   8.91920,   1.25650,  61.83180,  35.18660,   1.53210, 182.74789,   0.10140,   5.33660,  17.68830,  21.74120,   0.26030,  15.33810,   5.86420,  10.84410,   8.44690,   0.00640,   9.94590,  76.55030,   0.12650,  42.97970,  47.29960,   0.19510,   0.37160,   0.06740,  13.55490,   5.52280, 115.27660,   2.20840,   1.08550,   2.81200,   0.00000
   0.12310,   0.05890,   0.00000,   0.00010,   0.04850,   0.73910,   0.34410,   0.00130,   0.07880,  13.34300,   0.00000,   0.00000,   9.79620,   0.00000,   0.00000,   0.00000,  34.13980,   0.00000,  24.24570,  19.75020,  26.03380,   0.12070,   4.71840,  86.31450,  33.51570,  75.27200,   0.00200,  24.50460,  33.16720,  16.54440,   0.63010,   8.82920,   0.20300,  11.68120,   3.39910,   0.00000,   4.53320,  96.57980,   0.00060,  57.36980,  64.30880,   0.00600,   1.24970,   3.00650,   0.10480,   0.01400,  56.86200,  17.04280,   0.14740,   2.25490,   0.00000
   4.96540,   3.71700,   0.00000,  43.04740,   2.42340,  14.51310,   0.17940,   0.00000,   5.28500,   0.62550,   0.00000,   0.09860,  51.67090,   0.15580,   4.15010,   0.00700, 138.03650,   0.00000,  92.02090, 187.90311,   0.37860,   6.62620,   0.07280,  30.17440,  78.45210,  47.48030,   0.13240,   0.21640,   3.18130,   0.30940,  29.21480,   0.00610,   0.00420,   2.85040,   0.00000,   0.00000,   0.58410,  66.01260,   5.10010,  41.11840,  85.22380,   1.31200,  27.01750,  25.32040,   0.01970,   1.90330,  60.08870,   0.16290,  18.60420,   0.00000,   0.00000
  44.45920, 109.96800,   4.55570, 117.09870, 109.39560, 103.74260,   3.03700,   0.00000,  65.76150,   0.89860,   0.15500,  57.31220,  56.41770,  14.97790,   7.39550,  10.37790, 227.54480,   0.00000, 140.65691, 197.43961,   0.00300,  46.90030,   0.02300,  58.69580, 129.62379,  17.73520,   3.25940,   0.00000,   7.16180,   0.00000, 107.77120,   0.00000,   0.97220,   2.14050,   0.00000,   0.04800,   0.00000,  16.17490,  41.13070,  46.37820,  14.74710,   6.08780,  57.50180,  29.69690,  14.39300,  21.66040,  17.91100,   0.46090, 111.04640,   0.00000,   0.00000
