0,1.51386,10.56998,0.00018,0.00036,0.13011,8.22208,15.10147,41.27984,6.27966,28.01036,14.59048,58.23355,3.62769,0.41131,41.52753,33.94164,3.60352,25.97641,11.60927,27.54434,60.27036,1.65206,1.20114,40.7857
0.0054,28.3746,239.21829,94.4476,46.1214,69.882,128.8902,323.4722,224.56439,448.0928,1034.73523,49.5369,288.84,276.45761,1036.52344,111.8218,158.1987,427.49451,907.63464,27.223,188.0585,194.78101,320.2081,641.25305,109.8787
0.0163,6.2198,41.2752,5.7063,190.8842,3.4172,42.845,83.1368,85.77361,198.10341,150.97211,124.7336,16.2215,234.05571,477.0954,48.4692,32.0762,204.5871,79.08141,52.8548,10.9275,26.8916,152.7439,259.8793,44.7814
0.025,0.05615,8.67495,6.3209,4.11525,2.1389,18.29215,85.85345,233.02631,256.00375,634.22028,59.0628,112.03365,94.30711,414.50034,51.507,176.44785,117.3102,480.28165,44.62525,22.4867,231.52275,95.7632,236.7562,58.1467
0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253
0.0289,0.0289,3.01855,0.02708,0.02867,0.0289,0.0289,0.872,4.5769,4.3858,0.64935,2.9788,21.51047,1.92695,1.83768,5.3862,1.61897,1.07853,1.35413,0.43542,1.8526,19.42745,2.59198,0.39405,5.4089
0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325
0.0327,0.0306,0.0327,0.0158,0.0327,0.0327,0.0327,0.2898,2.9054,0.0458,0.2821,4.795,0.3393,0.1722,1.0667,0.0297,4.7689,0.0028,0.7502,14.4776,18.6133,0.0538,2.3815,5.8561,0.0296
0.0347,7.3874,0.0407,0.0347,0.0178,0.0335,2.8985,30.3789,253.3093,41.7172,77.1108,87.88,56.9716,54.1821,109.8605,18.7434,132.64841,5.4559,50.6649,33.1928,43.7139,19.4125,40.5435,55.8451,18.4498
0.038,0.038,0.038,0.038,0.038,0.0379,0.9429,0.0334,0.0334,0.0309,0.0353,0.0334,0.0352,0.0361,0.0334,0.0334,0.0333,0.0334,0.0333,0.0334,0.0334,0.0334,0.0334,0.0334,0.0334
0.0424,63.3276,32.7729,112.40231,25.9705,238.75119,88.32121,39.3564,68.9651,5.4192,89.703,45.7034,38.5103,42.2672,35.9239,112.0443,55.1305,10.1863,53.1825,37.433,25.8437,41.7369,48.2722,13.6913,94.7966
0.0452,13.9826,23.2787,15.3285,12.2067,6.4521,0.2621,0.3847,6.3753,0.4847,66.9137,0.0268,1.2953,0.3294,1.4337,0.7419,1.3449,0.155,46.2666,0.0518,0.0679,0.2365,0.2424,0.2207,0.7419
0.0462,0.0462,0.0462,0.0462,0.0462,0.0462,0.0462,0.0462,0.1308,0.0278,0.0444,0.0369,0.0138,0.0453,0.0396,0.0462,0.0462,0.0462,0.0462,0.0462,0.0462,0.0462,0.0462,0.0462,0.0462
0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501
0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052
0.0578,4.9696,40.7451,0.2955,0.2346,0.0561,1.8726,0.1465,22.8609,1.341,28.661,1.3391,3.808,0.0258,0.0571,0.377,38.1191,0.1917,14.4441,0.0434,0.0574,9.4671,0.0578,0.0551,0.3924
0.0579,0.0579,0.0978,0.0579,0.0579,0.0579,0.0579,0.0579,0.0574,0.0579,0.0579,0.0579,0.0507,0.0579,0.0579,0.0579,0.0579,0.0579,0.0579,0.0579,0.0579,0.0579,0.0579,0.0579,0.0579
0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597,0.0597
0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0613,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615
0.0616,0.0616,0.0616,0.0616,0.0616,0.0616,0.0616,0.0616,0.0585,0.0302,0.0614,0.0525,0.0403,0.061,0.0441,0.0616,0.0616,0.0616,0.0616,0.0616,0.0616,0.0616,0.0616,0.0616,0.0616
0.0651,0.0651,0.0651,0.0651,0.0651,0.0651,0.0651,0.0651,0.0163,0.0651,0.0651,0.058,0.065,0.0701,0.0627,0.0651,0.0651,0.0651,0.0651,0.0651,0.0651,0.0651,0.0651,0.0651,0.0651
0.0655,0.0655,0.0568,0.0621,0.0634,0.0575,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655
0.0693,23.9326,20.67765,24.8201,30.73055,82.4071,1.1521,23.68795,5.0256,41.36525,56.8306,25.13855,41.66995,2.3242,44.126,23.5177,2.6701,26.55545,62.95735,9.00855,18.8541,31.505,6.05765,10.0501,23.2869
0.0732,0.0732,0.0807,0.0732,0.0125,0.073,0.0732,1.2115,2.9534,0.1934,2.3129,2.3462,7.1587,2.5115,4.0334,1.2461,4.1313,0.2646,0.4654,0.339,0.0729,5.6351,0.4468,7.6055,0.6555
0.0741,1.1212,3.8067,9.6246,266.55789,1.8886,103.7507,18.4844,59.1167,38.5721,31.5603,124.104,24.1074,66.4374,710.44159,0.0741,7.7085,37.8601,5.0511,44.9148,2.4103,16.5941,28.7826,431.13211,0.0657
0.0751,0.0103,23.1233,9.9361,0.0479,138.7408,51.2166,149.5985,23.9681,474.6329,523.33423,0.549,209.7256,49.5738,0.5736,261.8717,42.7978,501.9118,441.0361,7.0609,53.2227,185.38989,107.3781,0.0046,282.58398
0.0771,0.0771,0.0771,0.0771,0.0771,0.0771,0.96115,0.07625,0.05555,0.2175,0.06725,0.06545,0.5879,0.0737,0.05265,0.0764,0.0771,0.0656,0.0771,0.06715,0.0771,0.1146,0.0771,0.06255,0.0771
0.0814,0.3564,0.0504,0.0814,0.0814,0.0715,0.0814,0.0814,0.0814,0.0814,0.0814,0.0814,0.0812,0.0814,0.0814,0.0814,0.0814,0.0814,0.0814,0.0814,0.0814,0.0814,0.0814,0.0814,0.0814
0.0867,0.0867,0.0867,0.0867,0.0867,0.0867,0.0867,0.0386,3.1604,2.9153,0.2525,0.5922,2.2769,2.9958,0.9848,0.0793,1.0353,0.0867,0.0172,0.0535,0.0867,0.0867,6.0755,0.1235,0.0795
0.0905,1.4177,1304.17188,383.59369,3272.14795,442.07889,258.89828,225.235,1390.37842,0.236,222.7735,1684.78271,205.08501,247.41161,1414.28613,50.6019,621.14148,1.0231,218.98759,938.81067,4.3572,281.62869,239.4361,1116.45422,60.8318
0.0925,0.0925,0.0925,0.0925,0.0925,0.0925,0.0925,0.0925,0.0925,0.0865,0.0844,0.0925,0.0799,0.0747,0.0925,0.0925,0.0925,0.0925,0.0925,0.0925,0.0925,0.0925,0.0925,0.0925,0.0925
0.0982,6.3667,1.7118,7.7919,14.8723,1.2778,0.1047,5.595,21.4509,22.1368,18.8282,3.8578,17.7932,4.1387,6.0879,0.9365,8.7202,19.5423,21.0248,1.1097,96.3179,15.6697,0.6791,2.0108,0.8481
0.1021,0.1021,9.232,1.2132,34.1875,0.5635,10.399,91.551,1261.48242,99.6594,127.72601,649.3858,195.11911,195.17311,790.30908,59.3257,150.2303,77.3111,76.5624,121.5172,21.9843,87.9043,96.2145,251.4268,59.3595
0.1059,0.0507,0.1059,0.0978,0.0129,0.1059,0.1059,0.1059,0.1059,0.1059,0.1059,0.1059,0.1048,0.1059,0.1059,0.1059,0.1059,0.1059,0.1059,0.1059,0.1059,0.1034,0.1059,0.1059,0.1059
0.1137,0.1137,0.1137,0.1137,0.1137,0.1137,0.1137,0.1137,0.1131,0.1089,0.1137,0.1134,0.1113,0.1137,0.1137,0.1137,0.1137,0.1137,0.1137,0.1137,0.1137,0.1137,0.1137,0.1137,0.1137
0.1156,0.1156,0.1156,0.1156,0.1156,0.1156,0.1156,0.1156,0.0233,1.1116,0.3172,0.4251,0.8905,0.4429,0.5039,0.1156,0.1156,0.1156,0.1156,0.114,0.1152,0.1156,0.1156,0.1156,0.1156
0.1175,2816.02612,2118.74927,3157.31323,1177.97229,3649.7793,2153.83032,501.55151,1202.4386,291.45941,133.40471,938.87878,544.43652,657.56702,770.62439,589.45508,773.28082,293.9382,222.09001,550.48163,411.2005,546.73022,610.60461,529.23749,463.02652
0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193,0.1193
0.1356,0.1356,0.1356,0.1356,0.1356,0.1356,0.1098,0.1452,2.7704,0.4164,1.2616,2.7134,0.2976,1.7989,1.7586,0.2379,0.15,0.1641,0.1434,0.1806,0.3965,0.1068,0.2385,0.1119,0.2379
0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.0082,0.141,0.0492,0.0953,0.1409,0.0171,0.105,0.1408,0.1267,0.0247,0.0154,0.0216,0.0283,0.0023,0.0079,0.0108,0.0074,0.1237
0.1522,0.1519,0.1473,0.1359,0.1522,0.1522,0.1522,0.015,0.8325,0.1208,0.0158,0.0253,0.1205,0.1301,0.0251,0.0509,0.4722,0.0146,0.2356,0.0143,0.0147,0.0145,0.0548,0.0141,1.6734
0.1555,0.1555,0.1555,0.1555,0.1438,0.1555,0.1555,0.1555,0.1555,0.1429,0.1555,0.1555,0.1452,0.1552,0.1555,0.1555,0.1555,0.1555,0.1555,0.1555,0.1555,0.1555,0.1555,0.1555,0.1555
