Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw, s3m01, s3m02, s3m03, s3m04, s3m05, s3m06, s3m07, s3m08, s3m09, s3m10, s3m11, s3m12, s3m13, s3m14, s3m15, 
7,52,1507.721778,1760.675923,1016.619906,1654.774641,1431.084014,1281.78492,1699.472375,1233.753044,1486.448736,1685.007462,675.4130622,1154.302912,1108.963656,1606.815075,771.0678,1070.175551,2269.801464,1744.073473,656.3927594,1626.486935,1394.667209,926.2098094,820.7547746,321.7636129, ,,,,,,,,,,,,,,,
7,53,2210.980597,1939.594985,1173.851211,1703.853237,1819.511773,1343.366138,2055.377121,946.4349502,1495.811813,1398.979124,1030.529342,1314.456094,1321.775517,1891.631095,982.742737,1418.300237,2832.898269,1364.998214,1156.812999,1471.944999,1461.598018,2161.111037,1493.235939,668.3602963, ,,,,,,,,,,,,,,,
7,54,2112.50104,1538.072602,1817.918103,1835.729828,2198.220135,2046.711953,2285.201899,2223.519078,1877.859862,2492.658668,1063.370813,1595.308678,2365.186803,2501.245829,1839.146245,1744.214087,2923.691609,2133.604009,1795.319377,2176.674842,1663.32987,2355.869665,1318.575318,1454.968041, ,,,,,,,,,,,,,,,
7,55,1407.541355,1790.584833,1225.971452,1655.73501,1708.110521,2208.62678,1538.194081,1273.912627,1780.855974,2356.191809,1665.48116,1756.547156,2071.224395,2905.986851,964.9478625,1235.928801,2090.184483,2091.883791,2269.274659,2811.729983,2003.33081,1833.14563,1795.761564,1190.097836, ,,,,,,,,,,,,,,,
7,56,1070.2502,966.0820541,572.7959902,649.0099273,966.1032022,1041.852976,948.9226128,1561.757046,1173.115955,1660.383223,2214.386313,899.1211642,1408.114062,1373.637405,1245.629114,775.8060998,2076.417905,1190.167093,1477.347043,1921.154884,849.0231211,1268.879918,1108.879855,1758.769464, ,,,,,,,,,,,,,,,
7,57,1221.761035,922.0429025,930.6519466,843.3871132,897.5181502,1316.414746,1222.195604,1012.299428,1430.121248,1180.350231,1306.441098,988.137795,1512.982784,1098.573878,899.2420025,1877.450903,2768.525962,1815.150916,1346.062631,952.7019948,923.9712986,1469.22556,940.7511964,1197.378298, ,,,,,,,,,,,,,,,
7,58,868.5708168,1037.029745,958.6788987,932.9083351,993.7878626,767.2011503,1221.580537,1009.872025,1368.116541,1209.563658,744.0312988,704.4368416,861.8020824,1016.779298,982.5519004,1288.670081,1539.977862,1112.149489,735.5080091,1375.374505,782.9732287,1262.841389,791.757377,636.1197151, ,,,,,,,,,,,,,,,
7,59,1997.728553,743.9506524,621.8893189,1081.714825,750.1061258,702.078388,1034.057103,1916.658296,1360.149035,1823.972827,2103.893734,1010.905659,1179.314993,834.6540946,1554.92297,2478.47414,1876.613725,1794.701125,2511.931654,2422.567956,700.4708586,2548.20553,1015.291738,637.8980512, ,,,,,,,,,,,,,,,
7,60,822.7350689,707.6808852,1069.015699,923.3472998,375.3767367,722.973398,712.0679109,1247.733172,1188.796039,1053.20682,838.2392976,390.0771458,1252.252528,462.0824226,675.2666923,765.9760339,1197.709456,2505.476023,476.8475393,1592.031319,789.0688505,1266.390772,574.1221648,876.9115881, ,,,,,,,,,,,,,,,
7,61,905.262802,767.7847481,930.9942179,1453.590152,1684.99339,639.3759457,1888.397177,1537.157302,1354.776752,1616.047029,1566.263855,411.6784206,1497.340018,1410.962738,422.7917243,890.0131794,2159.811249,1223.561436,1200.803963,1242.330182,754.1365691,1356.378242,2416.190127,575.6458127, ,,,,,,,,,,,,,,,
7,62,1407.409734,454.2524252,995.036657,1988.252898,1509.189652,632.4435153,2377.041025,2026.490195,1753.658479,2490.764718,2061.049886,858.0724595,1687.356715,1944.86005,1453.64438,1637.349077,1893.308014,2352.777278,1560.44582,1321.649544,1239.958601,2392.65981,2883.664539,1271.658868, ,,,,,,,,,,,,,,,
7,63,499.9172447,1134.795045,1158.62836,2150.247765,2185.241334,1767.782847,1542.633523,936.6302811,1585.180925,1608.546159,493.81256,1553.07679,1435.691889,2069.300923,2017.041415,1096.25058,1472.627511,2818.213022,2766.902099,933.8403585,2613.638306,1530.935247,2041.03026,1051.631875, ,,,,,,,,,,,,,,,
7,64,2278.280937,1246.733394,643.6412044,1475.298075,1296.956698,1689.24183,2194.902843,1259.739135,1098.439202,2708.086096,2304.519106,1324.909143,1137.0459,1526.464056,1182.089703,1647.288383,2853.85289,1936.542028,2273.928984,2732.804293,1358.161502,832.0358655,847.9320299,590.251286, ,,,,,,,,,,,,,,,
7,65,1920.942027,1146.400605,1012.668321,2143.959249,1186.621088,1733.99959,1737.530144,1445.628617,1795.419049,1325.611434,1866.865147,1637.92655,936.427393,3831.32691,480.962671,1274.532922,1956.88279,1331.23186,1397.16618,1775.840253,2122.269424,1000.50814,1572.458059,522.8910743, ,,,,,,,,,,,,,,,
7,66,939.1052808,674.7043898,2397.570094,1667.551064,2481.314839,1693.767059,4615.740683,1107.028177,2095.069634,1937.679936,1644.711186,2107.487349,1707.124366,3135.615706,621.5699776,1009.406756,2041.699932,1670.746365,1012.604095,833.93377,3641.460461,1754.556956,2189.397596,1128.024769, ,,,,,,,,,,,,,,,
8,0,108.3770971,104.1024795,129.1654565,104.7376928,118.7616742,121.6710988,40.36847293,54.51543933,15.21795375,8.913394645,37.30929036,41.59841911,58.14027804,64.09667787,37.78221663,57.67387752,23.16324813,6.865829474,33.21881615,20.40705614,39.97541427,37.2478772,47.23567027,33.08830743, ,,,,,,,,,,,,,,,
8,1,108.9300498,117.5466082,126.6040646,105.7201856,132.851111,103.0393592,24.17504134,43.49188703,26.88502549,24.48644651,22.63224119,38.60742405,41.14041029,33.95476924,43.80775767,34.95325586,24.04936089,30.90258828,35.26282682,26.76332441,40.41344969,29.84741068,24.93016607,44.24724304, ,,,,,,,,,,,,,,,
8,2,98.48804554,95.27940612,105.4838451,111.1464331,111.2890959,97.56852965,24.16836465,36.60301535,42.17249654,18.742703,17.24819881,26.63973463,24.76790342,42.69380581,33.24729858,31.5056117,36.02770683,14.89518484,25.27175925,10.90962382,23.57306954,14.68476581,33.38305382,30.24528631, ,,,,,,,,,,,,,,,
8,3,96.83028413,105.3518227,93.74127232,112.7351344,114.5269299,97.72392178,16.29668689,34.7446597,16.57438945,13.98168106,25.71804487,23.44490734,22.16736424,27.58143141,24.80771731,26.86052986,19.91413976,11.5601362,21.47604952,14.96241498,17.51558798,14.94105336,23.39349531,16.52447378, ,,,,,,,,,,,,,,,
8,4,91.97743806,100.4407828,111.3531363,124.4364647,101.2531831,91.83471597,19.01773286,27.88228916,13.38501162,14.71351293,28.23869331,22.61231612,22.345664,28.65908381,22.80633356,22.3561461,13.12698701,13.1394612,23.28636501,13.84920607,25.65823946,16.34772342,20.12572891,11.64104998, ,,,,,,,,,,,,,,,
8,5,94.51146447,93.125682,103.6902193,101.2506416,107.0233513,98.97807144,17.45696478,20.92162517,14.54272145,17.59645035,22.43234756,23.71622787,20.84108803,24.88988989,22.87157509,23.27300236,12.8129659,15.28535135,17.87123437,14.4107801,18.24797978,15.38315097,18.16083588,14.25353219, ,,,,,,,,,,,,,,,
8,6,81.26182496,93.85626925,91.70420344,94.03365615,98.35344907,91.53560751,8.981005292,15.82863545,15.43589547,10.38922826,14.55836026,23.32599215,11.94401481,17.30477916,24.91984841,15.14970027,7.116818915,9.165816481,16.32905827,8.353329609,15.7947228,9.491508861,12.3753635,9.36651499, ,,,,,,,,,,,,,,,
8,7,69.23721216,75.25658052,72.88589909,76.82141299,87.61375259,77.95444862,6.37878155,11.18246637,15.11976704,11.91889809,10.18131522,21.28466094,9.116717915,15.85745045,23.11727508,10.16517262,6.683943043,10.67020332,9.37659393,8.07242493,6.528673922,7.668450609,10.38942415,6.264864135, ,,,,,,,,,,,,,,,
8,8,64.73402751,65.68547187,70.08840155,65.86247035,78.70913517,67.65770141,6.186152242,11.73835048,18.88028154,8.914070945,12.04288013,20.20770817,13.20759404,12.98149611,25.68616937,8.298676454,8.594449194,7.564997526,8.700372123,10.19520757,7.608882638,8.034271449,8.356247904,5.900298645, ,,,,,,,,,,,,,,,
8,9,60.52480415,60.14748418,65.04486097,62.60666196,67.65917446,75.75910709,8.7430477,13.05504368,18.85898619,9.385628604,14.54642078,20.67949698,12.10048436,13.71151753,27.94558789,8.645516126,9.506648776,8.580908497,10.00135054,9.599831916,8.381290278,7.376750272,10.24993277,7.18905964, ,,,,,,,,,,,,,,,
8,10,43.66638562,44.07513167,48.24996114,57.50606325,43.61687945,42.28164495,6.107156726,8.513517206,18.4813815,8.553527752,9.924670125,16.84826956,7.782386041,24.3301671,19.41607905,5.884904123,10.99777513,8.529845351,6.108007787,6.127559495,7.021158035,7.239533348,19.06567735,7.324861872, ,,,,,,,,,,,,,,,
8,11,34.6731349,32.92606418,37.86338224,35.7052706,32.56298554,32.81042851,1.442031083,2.803710268,10.85932859,4.954311311,3.969843426,11.16648909,3.26612355,11.18669051,3.803764343,1.34871757,4.277444197,4.945080347,1.803604535,1.001800341,3.604853724,2.935097267,5.792527168,1.161651243, ,,,,,,,,,,,,,,,
8,12,32.48833013,30.74565719,33.85003303,31.72651599,35.83489203,30.3139932,3.151442885,4.688524997,4.829602798,5.467369164,1.284346428,6.03352469,7.863891547,5.886730246,1.821695741,0.872384894,0.862621466,3.560590623,0.754060106,1.151860002,0.78145119,7.048836961,1.449145804,0.99381729, ,,,,,,,,,,,,,,,
8,13,11.18422894,6.519000977,24.41625026,7.047728636,33.06092752,7.071011641,29.06345933,33.71652671,13.50174036,29.53495623,58.89662956,7.015458885,26.94333715,82.29468771,22.89481617,17.38546363,24.26991803,15.02452613,20.79159432,31.171429,23.48806228,18.61723832,24.19890499,10.37884181, ,,,,,,,,,,,,,,,
8,14,4.716712562,10.95246714,7.764460254,6.590807949,9.036543149,7.872590274,40.30147772,53.23079466,59.58451193,58.69895971,19.61604286,17.42573294,40.70083176,203.6425586,14.90864679,12.30537393,58.3705227,36.23179962,5.758235507,12.39861472,44.97704927,34.02446091,77.5421644,11.12111536, ,,,,,,,,,,,,,,,
8,15,32.3895778,31.30604761,27.58334052,28.11354878,28.93314405,22.71023154,3.403948823,0.291944206,2.938062864,7.629211146,0.237318903,1.028950352,40.47039018,237.8182173,0.945642427,5.085046638,9.12230536,9.294148979,0.246333846,0.926095901,6.93803225,11.58838622,84.6577867,0.773395021, ,,,,,,,,,,,,,,,
8,16,36.03146278,44.89146218,29.48083356,39.224236,28.06308088,27.56017304,1.279542043,1.516199848,3.561034855,3.850789228,2.557735424,11.29000651,5.726265553,209.959959,0.78348974,0.084753075,1.454115782,2.534751072,0.048458731,0.288999694,3.418314077,2.23160009,19.52196264,0.344673758, ,,,,,,,,,,,,,,,
8,17,55.26777853,129.343406,8.607527624,113.3903906,42.0512389,24.60583804,0.383431942,0.01529116,3.082734938,0.95296258,1.260311448,38.06036529,4.228711234,112.2855435,0.046129529,0.067852024,2.063271195,0.890415234,1.337100008,0.232789206,12.91068011,0.834895164,11.98765183,0.006063827, ,,,,,,,,,,,,,,,
8,18,223.3055642,229.1735395,71.98168712,175.166687,172.3733774,236.4488126,28.01227083,15.13362519,2.654739145,22.16568274,12.41034465,224.4850797,4.56444435,213.5343064,89.35941188,27.51917326,8.127115485,30.44240703,21.81818981,59.36554906,177.0904045,12.27931627,61.44934398,144.7373391, ,,,,,,,,,,,,,,,
8,19,770.7703113,419.304438,349.2614169,529.4145107,756.0580432,409.5593267,263.7311605,430.9546531,341.438135,289.170349,353.3038463,536.7481751,91.50567478,327.605016,601.9332081,355.1303526,250.3216681,204.795499,308.1105483,434.3595328,496.6871752,180.2599204,285.2965394,464.7710411, ,,,,,,,,,,,,,,,
8,20,742.593204,614.7949443,609.7753424,806.4014037,845.874575,754.7255074,910.9833057,1306.386811,837.432196,607.6254201,584.0384854,508.8164917,1175.058661,873.3211539,1006.728047,740.3163473,945.0719745,561.0394169,624.7984766,790.1897507,480.3790571,494.5763229,504.9244529,872.6612554, ,,,,,,,,,,,,,,,
8,21,1227.209083,1668.351597,768.5676356,552.7812682,907.5066241,970.9157619,1357.355044,1514.906584,914.0446483,1877.505766,1219.014419,1264.931858,975.1771121,1445.266976,1522.786026,2136.816773,874.2362901,1486.9629,614.8764358,1410.819082,1722.203797,845.2392561,571.0058111,1732.418623, ,,,,,,,,,,,,,,,
8,22,983.8255323,930.7268782,1101.111727,1337.679348,1143.210475,1085.649635,828.805888,2340.22414,1542.430405,1274.039109,2051.533622,738.2684091,1378.511089,1027.994871,1269.720977,2552.309899,703.8035948,1568.468659,1420.069063,1391.784885,676.8634463,1482.542897,904.2766702,1240.56767, ,,,,,,,,,,,,,,,
8,23,1166.129953,761.5511297,1767.977708,1156.845791,627.2906822,664.4603466,1032.236917,1635.307769,1110.415506,883.9891292,1530.659534,516.06221,915.0697085,1129.670467,1895.303478,1970.175554,629.5009739,1225.413765,1566.008339,884.5568759,480.3911167,964.193151,382.4154435,2058.628544, ,,,,,,,,,,,,,,,
8,24,381.8654868,444.5824258,1240.198121,500.2799216,615.8209199,889.5448433,645.8637627,1314.942111,344.2293578,742.5171981,1890.927158,343.6087083,364.2513368,499.0357976,724.4944556,1138.344462,343.0592113,1531.601107,1147.831604,405.1522722,856.7730662,858.182524,336.1890391,801.5785988, ,,,,,,,,,,,,,,,
8,25,1396.092041,1197.710077,1354.817155,1169.298106,1494.776167,1101.624384,1778.421955,2313.812979,1216.928025,1476.300286,1537.488602,1712.053971,1947.095234,1771.505198,1873.274902,2250.695254,1546.050217,1697.523163,2619.170537,1619.077145,1674.678156,1916.315383,1867.141375,1934.76253, ,,,,,,,,,,,,,,,
8,26,1624.691864,1746.97015,1760.153095,1648.304242,1655.240841,1618.22568,2219.086232,2242.383095,1673.456178,1735.625408,2085.305944,1883.661976,2122.645615,1828.294269,2391.058544,2514.715794,1967.942938,2092.600842,2144.629457,2021.163032,2212.250911,2180.83348,2141.400256,2230.440187, ,,,,,,,,,,,,,,,
8,27,2245.71339,2401.42209,2887.297592,2931.598944,2790.953434,2300.318722,3016.901038,2118.984474,1797.666361,1949.416003,2077.003743,1890.615274,2392.771973,2714.298766,3130.670781,2225.490453,2389.211103,2402.208259,2328.036267,2168.483614,2284.197306,3144.692553,2754.741291,2957.847034, ,,,,,,,,,,,,,,,
8,28,2519.592147,2725.9886,2360.220837,3127.545018,3096.974868,1908.778285,1938.180054,3075.326257,3306.697163,2404.509338,3017.271078,3032.233993,3360.870859,3548.719917,2384.221776,2069.018503,2882.551722,1902.207948,2496.175043,3249.217565,1614.194134,2975.487411,2448.07172,2596.737663, ,,,,,,,,,,,,,,,
8,29,2476.346772,1634.346554,722.4039078,2562.129471,2590.256416,1082.243579,1758.604276,2531.744139,1121.050032,1434.136449,2761.284131,1763.299364,1870.068373,1454.08207,2669.882311,1458.23331,1534.730686,1024.515398,1469.99889,1210.420671,1866.455417,1008.376517,1148.131741,3362.414176, ,,,,,,,,,,,,,,,
8,30,1080.559394,1775.077033,1365.779128,1475.510889,1593.29431,617.3651825,661.5583952,2059.827067,424.5439584,2280.071673,1995.906832,1937.065419,499.2670504,1015.811006,1223.147839,1157.226083,414.442244,1801.382326,1001.408699,524.4860706,1977.849296,360.9565159,427.1543578,771.6878665, ,,,,,,,,,,,,,,,
8,31,1094.111512,1421.439188,1379.073009,1767.405913,1059.214736,972.1973394,1309.377569,2028.097707,1161.373588,1386.046745,2065.083632,2023.207641,1267.050173,1558.254439,2269.42424,1377.449459,1363.293491,1415.462871,1846.222741,1181.08351,1652.695253,1399.12458,1272.009565,1546.851122, ,,,,,,,,,,,,,,,
8,32,1198.800035,827.2494445,864.510886,899.303936,1147.947049,902.9592267,1084.19559,1704.034629,850.4384141,942.6427634,2886.697917,1504.492415,1020.853673,1619.522739,1097.396232,970.2334003,1173.277843,846.1906252,2007.93482,890.9980255,1006.777722,1017.512821,1166.833592,831.7466093, ,,,,,,,,,,,,,,,
8,33,1873.589284,1473.804078,1695.336602,1383.753762,1654.131718,2315.75131,2221.896135,1880.391449,931.9660433,1818.642252,1369.25294,1168.139063,1071.25389,1878.54601,907.9510511,1292.42578,1650.827671,1961.91565,1465.032423,1618.960607,1304.837246,1278.428623,1735.936265,1137.079756, ,,,,,,,,,,,,,,,
8,34,2347.964342,1140.2987,1960.727439,1532.033738,1959.783425,2786.19309,1810.596695,1465.72063,1871.168378,2483.508118,1451.163565,1068.219269,1287.999224,836.9904847,1732.609244,1421.141985,3611.10051,2657.880011,1192.504511,1664.42449,904.8784804,2567.275189,1497.419761,1594.594994, ,,,,,,,,,,,,,,,
8,35,2541.050465,2327.401188,2391.078015,1950.836062,2014.962007,1998.232108,2238.734285,2709.519943,3142.210804,2927.542944,2066.83243,1855.303583,2146.884639,2383.063174,2421.999236,2658.06558,2175.985665,2057.27972,2242.994031,2152.402307,1735.662344,2358.828041,2157.590602,2481.557803, ,,,,,,,,,,,,,,,
8,36,2766.658635,3156.8528,2179.541126,2185.497045,2411.225746,2349.135794,2476.912513,2588.987733,3440.360291,3637.422624,2371.549577,1776.212237,2505.741977,2309.7072,2492.702224,2478.160306,2399.517202,2667.060223,2472.288402,2764.868838,2416.813467,2572.65228,2316.055581,2639.026972, ,,,,,,,,,,,,,,,
8,37,2523.79455,2503.850029,2429.020495,2480.820061,2502.004522,2450.518839,3977.143749,2751.299405,2260.152964,3450.570521,2543.543178,3398.359512,3408.395908,2506.534674,3851.243795,2880.122781,2540.437249,2902.826157,3886.543852,3524.626644,3773.489985,2855.568356,4722.814895,3687.621921, ,,,,,,,,,,,,,,,
8,38,2694.8454,2248.044203,2563.617795,2260.942656,2342.791325,2138.436634,2180.814761,3456.785128,2237.095459,2409.941127,3368.3594,2827.602824,2367.489463,3030.52538,2983.582079,3317.128954,2704.841303,2769.406836,3250.736532,3307.622683,4015.58636,2549.073487,4394.838508,3158.231881, ,,,,,,,,,,,,,,,
8,39,2558.040772,2068.53709,2469.772243,2621.947775,2348.99184,2432.325906,2707.498926,2254.407484,2142.521531,2279.166216,2431.22746,3157.532441,2291.892487,2224.387075,2934.500298,2745.393356,2652.058563,2623.497406,2653.406077,2980.596426,2592.813805,2772.804813,2390.9995,2980.925245, ,,,,,,,,,,,,,,,
8,40,3126.111678,2150.501897,2511.301749,2375.102949,2604.845364,2368.519549,2882.032111,2519.957997,2400.532644,2625.492026,2609.736622,1773.516916,2555.683747,2551.179304,2584.593585,2675.728708,2947.083247,2784.351121,2979.123553,2739.68894,2584.660189,2788.098789,2659.168618,2749.511043, ,,,,,,,,,,,,,,,
8,41,1975.55952,1885.887339,1854.422474,2163.53936,1780.208798,1487.085046,1453.275298,1435.637171,2453.244783,1493.286478,1682.067559,2384.13142,1520.115539,1469.527815,1647.173241,1651.777225,2884.671828,1776.023093,1787.579151,1600.247131,1683.31565,1613.639999,1620.802161,1707.58256, ,,,,,,,,,,,,,,,
8,42,1237.653676,1355.443251,1214.091236,1584.952753,1147.060423,1208.287289,1363.794237,1137.214209,2661.504164,1237.783758,1765.748555,1710.912931,1155.352361,1832.217169,1269.521835,1286.593731,1586.02011,1645.683598,1630.827406,1336.365968,1615.236301,1205.187891,1568.376404,1322.276144, ,,,,,,,,,,,,,,,
8,43,1279.892476,1427.276791,1203.408918,1253.011813,1184.903803,1376.36076,1534.542792,1269.955278,2058.32718,1831.419464,1658.534436,1224.485724,1290.35554,1617.81427,1556.786377,1375.604347,1440.37422,2152.913331,1556.580257,1479.039283,1469.854874,1430.800747,1699.094642,1565.063699, ,,,,,,,,,,,,,,,
8,44,1170.826757,1452.433611,1118.44989,1633.587015,1178.820756,1262.477133,1476.260004,1263.635624,1190.949306,2950.883705,1626.172603,1258.712291,1299.12275,1594.32832,1338.830379,1398.417977,1553.906303,2100.447735,1629.21891,1505.510698,1713.140753,1485.08778,1511.204333,1468.036046, ,,,,,,,,,,,,,,,
8,45,822.597548,820.3561616,1094.250265,1476.122472,1101.347357,793.3232249,487.92655,832.5519177,557.1670464,1724.040183,1020.81437,664.6699529,894.5442764,1510.049536,637.3629884,636.2437935,723.9466994,863.8048101,1071.71674,734.1143264,1031.266784,934.9935417,862.7172691,544.6290151, ,,,,,,,,,,,,,,,
8,46,319.732113,819.563931,1378.530871,1750.37115,939.649774,1083.658378,614.8763561,712.1750358,979.4569622,1152.775454,1040.172328,1462.119846,1114.88311,1038.233634,648.6578857,749.338839,1046.049616,1202.978984,1226.381686,650.8789554,1211.60161,923.0657565,737.6037885,688.3097761, ,,,,,,,,,,,,,,,
8,47,548.706751,1702.587434,608.4008955,1033.608755,553.754378,400.4316788,605.2561835,421.9045032,1632.12234,1327.210711,793.4076687,713.715516,820.6208481,1430.961817,1281.582909,409.0397006,1472.093538,1224.28188,698.3713128,620.0342373,781.5052413,565.1040359,927.5203874,414.5680271, ,,,,,,,,,,,,,,,
8,48,1401.106393,801.4559413,803.8132927,1599.964275,794.6603001,754.6208695,979.3193214,1036.497125,1666.241839,1409.136938,605.7161349,2204.196426,1119.341235,2039.34841,925.1181399,1285.011276,1966.050435,1648.39692,757.4904489,2253.619641,733.2831434,802.0507805,1959.17785,661.4985221, ,,,,,,,,,,,,,,,
8,49,1313.199339,1225.392363,677.8110404,1952.006754,954.8866466,1022.559994,1692.703739,619.5461739,1134.25458,1553.554621,362.0384465,1018.715706,1053.158129,2408.923571,506.105793,893.0691312,1600.146457,1914.365851,1145.967135,1831.850804,1410.390017,566.1186976,2066.558782,586.9740455, ,,,,,,,,,,,,,,,
8,50,1957.797324,1565.784149,852.727346,1636.423499,1256.199758,721.5007249,1689.236824,1008.099743,2181.45304,1253.104163,556.4936657,1073.298878,926.4840492,953.4085278,718.2996758,907.7655259,2932.826623,2071.327759,922.4279937,1773.62158,1584.246315,1320.656666,1625.701197,739.6426531, ,,,,,,,,,,,,,,,
8,51,1611.264398,1403.568801,1224.757018,1767.988387,1834.069186,1857.030735,1283.070191,1465.279787,1569.796966,1235.109712,1100.945533,787.5273572,1134.39744,1195.575484,674.9835152,1237.30962,2257.628784,1799.228222,519.4402313,2259.683195,1917.491619,1560.446398,2020.124065,813.8654241, ,,,,,,,,,,,,,,,
8,52,1812.775908,1318.046116,1853.063145,2084.188091,2527.53198,1448.152102,1707.004285,994.1651918,1712.641889,1558.298729,870.0110344,882.1871739,1154.568941,1999.861329,821.8693597,1064.158483,2027.052276,1628.471731,921.1229396,2393.686602,1383.336042,1557.670497,1904.633903,993.3661355, ,,,,,,,,,,,,,,,
8,53,1642.109555,2051.191193,2510.863079,2350.448468,1684.32391,1975.701157,1431.886209,1280.999129,1733.721867,1937.537785,1005.200691,1229.393138,1258.189385,2158.579503,1175.745431,1585.986256,1984.419661,1866.530942,1519.983459,1653.927649,1889.66702,1762.221494,2122.560299,1162.830559, ,,,,,,,,,,,,,,,
8,54,1748.257438,1802.01814,2568.059665,2377.520803,2449.329756,2289.878395,2100.577159,1939.277966,2116.813525,2237.260622,1959.064704,1411.250352,2193.468339,2841.096017,2117.98658,1857.723232,2472.334804,2259.026247,1518.813932,1695.71224,1859.983354,2783.203871,2550.797102,2138.747618, ,,,,,,,,,,,,,,,
8,55,1360.970454,1108.562743,1472.710082,1241.355866,800.07037,1364.193159,1472.753024,900.1259171,2171.845991,1480.023661,982.5319244,1418.319867,1123.06709,1441.925087,572.9288909,1184.6486,2234.68662,1389.860369,802.3267528,907.4982595,1364.784619,1291.745982,1501.36228,775.5168792, ,,,,,,,,,,,,,,,
8,56,1827.585035,1088.446368,1109.914602,1128.800929,1085.725837,1909.553313,2322.957502,2167.07413,1921.805455,1978.708704,1901.800567,1714.73581,1023.764689,3400.92644,958.4362627,2345.310214,2250.984402,1804.000541,2265.735642,2271.153937,2030.47432,1775.459951,1734.405973,891.3296248, ,,,,,,,,,,,,,,,
8,57,1505.614841,1107.117457,1517.088284,1412.946283,1198.964564,1163.589502,1338.853288,2726.391429,2268.692668,2300.396653,1284.938843,1357.179391,1673.348821,1715.90346,1674.777989,1490.586566,2333.656058,2346.769127,2423.549624,1393.109225,1544.130615,2058.449589,1194.210744,1797.295483, ,,,,,,,,,,,,,,,
8,58,842.8954017,1241.898403,766.4245824,776.2243926,648.2924251,1963.108375,1199.169602,1646.635519,1757.387397,2377.963564,1464.51375,1113.521971,2617.751401,1251.508905,1558.318355,1767.782935,1757.173944,2136.413516,2123.937204,1513.801027,1032.381501,1454.180485,910.4216322,1485.777692, ,,,,,,,,,,,,,,,
8,59,1291.703308,1180.110353,495.2722471,547.2929428,402.6632308,1462.014432,933.1560886,2060.096957,831.7724345,2062.031467,597.4523503,1740.431607,908.2465476,481.0668477,1594.759928,1424.532398,2143.479399,2315.769194,2453.876096,2077.528481,857.4063214,942.5996949,451.8119078,1913.424259, ,,,,,,,,,,,,,,,
8,60,1165.985899,931.4417822,607.248837,414.4165929,266.8074358,1047.023064,1171.90016,770.5761983,2243.758465,1434.692272,942.7932494,1793.550668,649.8618289,659.4605423,1095.877609,1131.591772,2417.464457,1870.360163,2431.458847,1102.818562,1433.354443,1392.216949,891.2103387,1102.350408, ,,,,,,,,,,,,,,,
8,61,509.9096124,1369.2607,1250.372921,782.5531376,1024.533336,675.0430006,872.6997111,1731.00259,2151.15384,1135.751837,941.1607512,1481.163012,783.7563853,1765.508581,1284.365316,782.4267013,1722.274654,1417.849377,2591.65684,741.4849965,2376.259918,1166.691432,1070.69865,1052.25049, ,,,,,,,,,,,,,,,
8,62,945.8796839,1805.504111,904.6987421,1433.814833,2004.193544,306.1470132,1964.422122,1220.100011,2184.486729,1856.626588,2325.946402,848.9933716,1530.493068,1025.154068,704.4961366,1325.563911,2514.325964,2198.646995,1267.986489,1300.138695,1376.915232,875.7967184,1353.356692,281.1550836, ,,,,,,,,,,,,,,,
8,63,1193.280012,1277.063007,1009.924902,2388.33047,2026.66118,413.0620927,1983.200108,1553.808449,2105.297854,1957.217657,1551.783157,592.7332914,1525.235618,1524.287399,581.8243594,1529.695141,2299.861106,2690.518311,1213.086027,1808.661921,884.5020791,1856.35256,2384.179939,766.9533404, ,,,,,,,,,,,,,,,
8,64,1767.294611,1232.430064,533.1613383,1736.486166,1807.679661,709.8374943,2269.253311,996.4409666,2352.41852,2555.577254,2006.540061,1637.499435,1556.531257,1188.105739,862.0528393,1036.623274,3312.963155,1264.282553,1696.349939,2148.138851,1788.548462,1167.744748,1784.589943,973.1965352, ,,,,,,,,,,,,,,,
8,65,1901.29903,1201.654328,752.2743625,1269.681122,2509.247339,1331.350433,2330.200945,1079.926521,2138.222219,1342.8085,2106.795809,1025.851414,838.9728477,1658.924594,1244.675486,948.6330638,2802.348059,1828.378853,2212.575821,2377.835732,2118.008828,1227.614052,865.4155071,877.8224807, ,,,,,,,,,,,,,,,
8,66,1752.371405,851.9918309,1014.265958,1347.959843,1551.709482,1721.499712,3690.229261,1440.372071,1019.457949,3926.73589,1302.700348,1774.49689,812.2971012,4327.746296,548.5400087,1710.840025,4242.038646,3218.737019,1308.687925,2169.363567,2209.944796,1401.459425,2478.844501,940.5476978, ,,,,,,,,,,,,,,,
9,0,102.5265954,116.0462509,135.5590001,127.7477409,130.7864016,122.4526536,32.98926881,54.34123442,34.24626913,44.60522277,25.04309909,23.89507036,63.71261402,67.6515918,58.18935312,50.96397012,50.23431593,36.99431685,43.76853098,29.63038961,29.27351937,45.57087807,49.12511556,41.40679349, ,,,,,,,,,,,,,,,
