0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 , ,0.64074412, , , , 
52.17200611, , , , , , 
373.5939977, , , , , , 
782.5610529, , , , , , 
 ,1228.527991, , , , , 
880.4749143, , , , , , 
 ,1111.983933, , , , , 
 ,552.2605275, , , , , 
 , ,50.06418985, , , , 
 ,167.9931716, , , , , 
333.9360564, , , , , , 
 ,213.7494347, , , , , 
 ,462.4374971, , , , , 
453.1855543, , , , , , 
 , , , , ,181.1029725, 
21.5969972, , , , , , 
 , , , , ,61.06530323, 
 , ,19.98133956, , , , 
 , ,55.41152351, , , , 
 , , ,72.14121245, , , 
 , , , , ,16.95834501, 
 , , ,3.13530244, , , 
0,0,0,0,0,0,0
 , , ,0.336379103, , , 
 , , ,14.28334131, , , 
 , ,68.47277316, , , , 
 , ,15.56765122, , , , 
 ,314.0786028, , , , , 
 , ,28.47823839, , , , 
 , ,28.27511506, , , , 
 , ,22.6501591, , , , 
 , , ,87.07987888, , , 
 , , , ,8.99901564, , 
 , , ,3.850890068, , , 
 , , , ,12.86589759, , 
 , ,97.35670342, , , , 
 , , , ,1.317562267, , 
 , , ,0, , , 
 , , ,0, , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 ,11.62534202, , , , , 
 ,220.2058613, , , , , 
 ,584.5858223, , , , , 
 , , , , ,1047.534741, 
 ,1162.155944, , , , , 
 ,871.8239813, , , , , 
 ,1190.517897, , , , , 
 , , , , ,810.6871529, 
471.9844701, , , , , , 
487.4317452, , , , , , 
 , , , , , ,848.5302547
 , , , , , ,486.6741505
 , , , , , ,507.0721185
 , , , , , ,230.6999856
 , , , , , ,1004.832689
 , , , , ,1050.550016, 
 , , , , ,335.6610164, 
 , , , , ,33.02551751, 
 ,178.2492286, , , , , 
 ,132.2507603, , , , , 
 , , , , , ,151.4224017
 , , ,96.79895081, , , 
 , , , , ,20.96664831, 
 , ,21.88129668, , , , 
 , ,69.03614947, , , , 
 , ,19.34837584, , , , 
 , , , , , ,109.6254935
 ,36.75009044, , , , , 
 ,53.70635187, , , , , 
 , , ,75.50514919, , , 
 ,240.7885417, , , , , 
 ,479.1198094, , , , , 
 , ,26.39662596, , , , 
 , ,17.68855602, , , , 
 , , , ,4.718531429, , 
 , , , ,1.979337509, , 
 , , ,0.04655, , , 
 , , ,0, , , 
 , , ,0, , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 , , ,0, , , 
 , ,144.1073249, , , , 
 ,269.4295812, , , , , 
 ,840.6239251, , , , , 
840.0160932, , , , , , 
 , , ,943.7726078, , , 
640.2174782, , , , , , 
 , , , , , ,669.6328845
 , , , , , ,536.5098011
447.3993573, , , , , , 
 , , , , , ,1272.170219
 , , , , , ,1089.409381
1445.858407, , , , , , 
1619.994657, , , , , , 
1126.264068, , , , , , 
 , , , , , ,967.6310936
2075.58549, , , , , , 
 , , , , , ,929.6136473
 , , , , ,264.6116327, 
356.9544085, , , , , , 
 ,301.1033799, , , , , 
 ,137.0984598, , , , , 
 , , , , , ,312.3602603
 , , , , , ,278.5695289
 ,87.91021127, , , , , 
 ,49.15849518, , , , , 
 , ,37.43387591, , , , 
 ,105.8743156, , , , , 
 , , , , , ,40.19802149
 ,41.41317379, , , , , 
 ,194.1469858, , , , , 
386.0140149, , , , , , 
351.6189684, , , , , , 
 , ,50.23329132, , , , 
 , ,39.80638414, , , , 
 , , , ,4.311907413, , 
 , , , ,0.416410413, , 
 , , , ,0.043194892, , 
 , , ,0.094474976, , , 
 , , ,0, , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 , , ,0, , , 
 , , ,0, , , 
 , ,1.908187394, , , , 
 ,47.65016727, , , , , 
804.7874838, , , , , , 
 ,1509.612086, , , , , 
 , , ,1367.767764, , , 
 , , ,998.2015323, , , 
 , , ,456.3419308, , , 
 , , , , , ,268.229395
 , , ,684.3456472, , , 
 , , ,709.4120446, , , 
 , , , , , ,1021.162181
999.5126378, , , , , , 
1595.043237, , , , , , 
1788.089208, , , , , , 
2298.982477, , , , , , 
 ,1805.754677, , , , , 
 ,1876.234673, , , , , 
1990.144352, , , , , , 
872.7684099, , , , , , 
721.6709249, , , , , , 
 , , , , , ,909.6317936
 , , , , , ,533.6521339
 , , , , , ,484.380324
 , , , , , ,637.664289
264.216114, , , , , , 
 ,218.2103061, , , , , 
 ,108.2700224, , , , , 
 ,286.6599396, , , , , 
 ,153.1213076, , , , , 
 , , ,22.22193443, , , 
 ,282.8182125, , , , , 
 , ,154.0316081, , , , 
175.9669889, , , , , , 
 , , ,156.9092499, , , 
 , ,45.28961411, , , , 
 , ,38.53941792, , , , 
 , , ,19.30494432, , , 
 , , , ,0.070948262, , 
 , , ,0, , , 
 , , ,0, , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 , , ,0, , , 
 ,7.645747131, , , , , 
 ,3.122082035, , , , , 
 , , , ,1.668350154, , 
 , ,9.538339437, , , , 
 , ,124.6282877, , , , 
 ,490.6278637, , , , , 
1011.309173, , , , , , 
 ,840.1135149, , , , , 
 , , , , ,628.2615544, 
 , , ,159.0139965, , , 
 , , , , ,107.1925737, 
 , ,397.9782676, , , , 
332.9367888, , , , , , 
 ,537.5790337, , , , , 
 , , , , , ,950.5430728
1136.143939, , , , , , 
1629.389242, , , , , , 
2233.006345, , , , , , 
2010.318841, , , , , , 
 , , , , , ,1318.800415
1272.54973, , , , , , 
678.2545996, , , , , , 
705.7696685, , , , , , 
 , , , , , ,971.5190511
 , , , , , ,506.1547194
205.1584932, , , , , , 
 , , , , , ,579.0465162
532.0223843, , , , , , 
326.204026, , , , , , 
 , , , , , ,104.3736864
395.0344096, , , , , , 
423.1123149, , , , , , 
 ,264.214925, , , , , 
 ,354.6221383, , , , , 
 , , ,280.2634059, , , 
 , ,44.2596833, , , , 
 ,97.53936506, , , , , 
193.7349514, , , , , , 
 , ,29.06082614, , , , 
 , , , ,1.446821303, , 
 , , ,0.080549997, , , 
 ,0, , , , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 , , , ,0.365721867, , 
 , ,3.065419927, , , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
35.86148299, , , , , , 
 ,68.86962672, , , , , 
 ,95.30250797, , , , , 
 ,28.76902227, , , , , 
 , ,57.20835097, , , , 
 ,115.1473663, , , , , 
586.5981478, , , , , , 
 , , , , ,1022.586288, 
 , , ,802.9571521, , , 
563.6603478, , , , , , 
 , , , , ,226.0126208, 
 , ,298.0176173, , , , 
410.0370485, , , , , , 
488.040038, , , , , , 
 ,628.9528063, , , , , 
619.3203074, , , , , , 
799.4070642, , , , , , 
946.4279241, , , , , , 
1696.896558, , , , , , 
 , , , , , ,2604.357989
1394.54055, , , , , , 
 ,940.0842452, , , , , 
646.8946387, , , , , , 
713.6603492, , , , , , 
 , , , , , ,875.1151543
 , , , , , ,800.8676961
370.5001883, , , , , , 
 , , , , , ,561.255544
464.1313127, , , , , , 
 , , , , , ,533.0806358
 , , , , , ,516.8040172
509.0131195, , , , , , 
282.0768333, , , , , , 
463.623187, , , , , , 
 ,326.0453198, , , , , 
 , ,246.7290306, , , , 
 , ,128.9436785, , , , 
269.4863527, , , , , , 
 ,68.04132652, , , , , 
 ,1.082705345, , , , , 
 , , , ,0.054166985, , 
 ,0.383709359, , , , , 
 , ,0.039932457, , , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 , , ,0, , , 
 , ,13.39225872, , , , 
 , , , ,8.22770414, , 
 , , , , ,0.154630904, 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 , , ,0, , , 
 ,1.196448037, , , , , 
151.9137841, , , , , , 
 ,292.8240778, , , , , 
 , , , , , ,137.2744832
385.6397037, , , , , , 
112.4448679, , , , , , 
 ,91.91694768, , , , , 
 ,254.5611368, , , , , 
 ,596.8420238, , , , , 
222.4564271, , , , , , 
 , , , , ,922.3107139, 
1109.029166, , , , , , 
 , , ,877.7860376, , , 
 ,374.8913724, , , , , 
 ,442.8707763, , , , , 
523.9565106, , , , , , 
506.8587868, , , , , , 
 ,431.0369045, , , , , 
 ,352.8577323, , , , , 
925.6927755, , , , , , 
1268.465967, , , , , , 
1609.748025, , , , , , 
1542.958219, , , , , , 
607.4358319, , , , , , 
 ,161.9016976, , , , , 
 ,76.20670317, , , , , 
 ,171.7064569, , , , , 
490.206631, , , , , , 
969.1017268, , , , , , 
 , , , , , ,869.5503734
 , , , , , ,473.0115145
 , , , , , ,1055.858752
 , , , , , ,612.1478134
 ,481.8190619, , , , , 
 ,203.8529379, , , , , 
260.1652301, , , , , , 
625.0795396, , , , , , 
 , , , , , ,311.6855347
 , , , , , ,635.0527234
 , , , , , ,71.8647183
 , ,20.70076133, , , , 
 , , , ,0.084687288, , 
 , , ,0.085657483, , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
25.16256437, , , , , , 
 , , ,9.34692266, , , 
 , , , ,1.90629196, , 
 ,0.231551951, , , , , 
 ,0, , , , , 
 , , , ,0.050385153, , 
 , , ,0.097082779, , , 
 , , , ,2.524158347, , 
 ,44.30763828, , , , , 
132.3131901, , , , , , 
362.2389299, , , , , , 
271.9597376, , , , , , 
 ,79.13034765, , , , , 
 , ,116.0541034, , , , 
 , , , , , ,338.7071006
 ,233.5084838, , , , , 
 , , , , , ,380.6954303
366.6202499, , , , , , 
752.6797507, , , , , , 
 ,492.4414126, , , , , 
 ,881.1187629, , , , , 
 ,973.7783513, , , , , 
 ,495.1052464, , , , , 
 ,341.0180137, , , , , 
 , , , , , ,633.0847032
 ,491.9105113, , , , , 
469.4648503, , , , , , 
600.3272477, , , , , , 
1395.877698, , , , , , 
1315.719209, , , , , , 
1177.526161, , , , , , 
 ,238.6123693, , , , , 
 , ,61.22965372, , , , 
 , , ,114.27777, , , 
283.8134862, , , , , , 
470.075209, , , , , , 
 , , , , , ,659.3329692
257.31266, , , , , , 
 , , , , , ,259.8757356
 , , , , , ,676.6167439
859.3134674, , , , , , 
1002.705015, , , , , , 
107.1253982, , , , , , 
310.2438123, , , , , , 
1161.632797, , , , , , 
 , , , , , ,830.0726625
650.0353532, , , , , , 
 , ,25.91365253, , , , 
 , , , ,1.115230151, , 
 ,0.091828437, , , , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.575187897, , , , , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 ,0.005486726, , , , , 
 , , ,0, , , 
 , , , ,0.698323671, , 
 , , ,0, , , 
 , , ,0, , , 
 , , , ,0.127138425, , 
 , , ,0, , , 
 , ,21.81616386, , , , 
 ,30.72525788, , , , , 
338.5658721, , , , , , 
166.5106849, , , , , , 
209.949709, , , , , , 
 , , , ,10.14361013, , 
 , ,22.17296187, , , , 
 , , , , , ,108.1175575
158.3891682, , , , , , 
 ,591.6153938, , , , , 
1162.264043, , , , , , 
937.1040179, , , , , , 
 ,1529.33495, , , , , 
 ,1404.758576, , , , , 
 ,1296.473221, , , , , 
 ,897.6681041, , , , , 
 ,616.6758267, , , , , 
 ,409.7571456, , , , , 
458.5877485, , , , , , 
500.5646141, , , , , , 
441.4321137, , , , , , 
589.4825944, , , , , , 
1206.711589, , , , , , 
891.3133542, , , , , , 
340.8148568, , , , , , 
189.9408295, , , , , , 
 ,54.70778254, , , , , 
 , , ,250.5479924, , , 
211.444018, , , , , , 
293.6860954, , , , , , 
 ,187.225985, , , , , 
 ,158.4973219, , , , , 
228.4072094, , , , , , 
519.1417721, , , , , , 
 , , , , , ,670.6962353
 , , , , , ,819.1660513
232.7915617, , , , , , 
565.4472405, , , , , , 
600.1143037, , , , , , 
 ,139.5619624, , , , , 
 ,0.221930025, , , , , 
10.44637234, , , , , , 
 , , , ,2.537594825, , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 , , , ,0.334236306, , 
 , , ,0, , , 
 ,0.035695995, , , , , 
 , , ,0, , , 
0.021522144, , , , , , 
 , , ,0, , , 
 , , ,0.02423, , , 
 , , ,0, , , 
 ,0, , , , , 
 , , , , ,0.058463382, 
 , , , ,3.037765154, , 
 ,27.93275993, , , , , 
425.4209723, , , , , , 
199.8704714, , , , , , 
6.906588613, , , , , , 
 , , , ,5.454253924, , 
 , , ,0, , , 
12.60923131, , , , , , 
 , , , , , ,254.1016465
531.4333052, , , , , , 
 ,1124.890416, , , , , 
2004.338723, , , , , , 
1737.057608, , , , , , 
 ,1805.458065, , , , , 
 , , , , , ,1690.960878
1312.516863, , , , , , 
1531.675977, , , , , , 
 , , , , , ,595.919031
 , , , , , ,411.5787937
396.9641327, , , , , , 
360.4720411, , , , , , 
887.9346121, , , , , , 
660.9839693, , , , , , 
584.5252652, , , , , , 
219.0628208, , , , , , 
606.0274993, , , , , , 
581.5896132, , , , , , 
556.3877137, , , , , , 
698.7938898, , , , , , 
463.4610612, , , , , , 
405.0158792, , , , , , 
97.199645, , , , , , 
 ,95.42938972, , , , , 
216.0972897, , , , , , 
 , , , , , ,356.9285902
 , , , , , ,708.6786003
775.4498577, , , , , , 
383.8275636, , , , , , 
 ,256.6700765, , , , , 
 ,51.65171399, , , , , 
 , , , ,2.60055867, , 
 , , , ,0.517026432, , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 , , ,0, , , 
 , , ,0, , , 
 , , ,0, , , 
 , , ,0, , , 
 , , ,0, , , 
 , , ,0.00686809, , , 
 , , ,0, , , 
 , , ,0.085787378, , , 
 , , ,0, , , 
 ,0, , , , , 
 ,0, , , , , 
 , , ,4.71167843, , , 
 , , , ,3.572677388, , 
 ,23.76232564, , , , , 
70.73794094, , , , , , 
195.4137048, , , , , , 
28.36704797, , , , , , 
23.59444861, , , , , , 
 , , , ,0.281393162, , 
 , , , ,0.454168449, , 
 , ,54.92561728, , , , 
 , ,229.1943629, , , , 
 ,794.5130571, , , , , 
 ,1092.271152, , , , , 
 ,1434.604381, , , , , 
2263.046046, , , , , , 
1858.693387, , , , , , 
1168.890619, , , , , , 
1393.137604, , , , , , 
1457.809054, , , , , , 
 , , , , , ,636.8357689
 ,698.806777, , , , , 
349.9436372, , , , , , 
 ,530.4882552, , , , , 
 ,443.8930644, , , , , 
 ,598.2901361, , , , , 
 , , ,551.8187922, , , 
628.6826109, , , , , , 
1135.78134, , , , , , 
912.6313001, , , , , , 
609.5758543, , , , , , 
456.9333994, , , , , , 
174.925272, , , , , , 
359.4324999, , , , , , 
352.918025, , , , , , 
253.1371805, , , , , , 
 ,121.4156993, , , , , 
661.716145, , , , , , 
370.7520786, , , , , , 
691.8069932, , , , , , 
 ,182.872218, , , , , 
 ,127.9694081, , , , , 
 , , , ,1.321064085, , 
 , , , ,5.080632242, , 
 , , ,0.000387298, , , 
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
 , , ,0, , , 
 , , ,0, , , 
 , , ,0, , , 
 , , ,0, , , 
 , , ,0.345224815, , , 
 , , ,0, , , 
 ,0.034301724, , , , , 
 , , ,0, , , 
 , , , ,0.028933388, , 
 , , ,0, , , 
 , , ,0.001226445, , , 
 , , ,0, , , 
 , , , ,2.073575391, , 
 , ,12.39570192, , , , 
145.7853178, , , , , , 
133.89118, , , , , , 
372.5325164, , , , , , 
 , , , , , ,156.9133484
 ,51.59850861, , , , , 
 , ,26.92660691, , , , 
 , , ,20.30798962, , , 
 , ,20.45055015, , , , 
 , ,81.66470687, , , , 
 ,662.0152787, , , , , 
