-167.91075, -11.11432,   5.59495,   6.44325,   0.51801,   0.00000
-167.18191, -10.89477,   5.36859,   7.20864,  -0.00803,   0.00000
 -81.46912,  -5.98476, -25.10913,  27.12316, -10.80878,   0.00000
 124.00256,  27.81226, -36.86211,  21.30298, -13.80811,   0.00000
 274.84465, -32.88689, -44.53313,  94.10607, -42.90342,   0.00000
 187.54573,  57.56604, -41.33474,  -3.35778,  10.36749,   0.00000
 128.55736, 134.99812, -77.54169,  36.30778, -10.58675,   0.00000
  40.74405, 111.66817,  -8.34075,  35.99776, -12.68382,   0.00000
 -51.86191,  -2.70574,  11.74683,   6.34850,  -3.64853,   0.00000
 -17.53734,  12.45967,  15.73729,  19.24921, -14.90140,   0.00000
-167.91075, -11.11432,   5.59495,   6.44325,   0.51801,   0.00000
-167.90919, -11.11170,   5.59451,   6.44120,   0.51785,   0.00000
-161.07034,  -1.22097,   3.58799,  -0.00176,  -0.92388,   0.00000
 -12.28956, 175.57376, -25.76648, -65.98473, -40.07127,   0.00000
 141.38344,  72.35276,  17.13794,  17.59236, -32.29706,   0.00000
 -30.54929, -13.49418, -28.36806,  19.64023,  55.86001,   0.00000
 -95.90313,   0.18331,   0.81869,  43.01329,  -5.78761,   0.00000
-122.05393,  -8.28409,  -9.25633,  13.66230,  25.56224,   0.00000
 -75.97053,  38.21180, -12.38221,  19.75492,  -3.49486,   0.00000
 140.96059,  89.35031,  48.43997, 143.47565, -24.11230,   0.00000
-139.47843,  -0.42376,  11.20746,  -0.40166,   4.20024,   0.00000
  44.84898,  12.47560,  95.17926, -62.36161,  -1.16629,   0.00000
 265.58298, -28.01658, 154.63004, -45.28485,   3.81085,   0.00000
 166.55976, -10.05666, -68.12415,  -4.99420,   2.27611,   0.00000
 255.68435,  19.33212,  -6.22790,  92.49704, -80.58980,   0.00000
  94.14569,  23.18886, -51.49693,  -6.37359,   5.66656,   0.00000
 -65.61127,  14.15153, -24.64712, -32.75490,  -5.73578,   0.00000
 -50.41618, -15.83706,   6.43697, -15.02840,  -2.02614,   0.00000
  68.07744, -11.94125,  12.01372, -28.78775,  12.54855,   0.00000
 186.84207,  65.07862, -21.08826, -34.93588,  34.39548,   0.00000
-133.54537,  -9.77529,   2.62113,  -1.46772,   6.84413,   0.00000
   6.71493,  11.76904,  11.62814,  -3.40504,  -4.64153,   0.00000
 301.46852,  45.32548,  61.26426,  -1.76934,  63.55262,   0.00000
 341.19940, -14.54228, -61.76812,  25.34018,  26.48658,   0.00000
 197.85415,  20.70545, -45.09658,  28.90829,  -7.29152,   0.00000
 137.06265, -52.68636,  11.29659,  -1.82715,  18.03653,   0.00000
  22.01886, -32.50717,  97.87271,  14.53698,  16.83321,   0.00000
  -3.85449,  23.03346,  -4.81566, -20.48610,  20.92362,   0.00000
 106.66716,   3.45556,  30.73550, -29.99762, -23.82164,   0.00000
  87.21461, -24.43643,  73.78315,  14.13944,  -2.20861,   0.00000
-124.18241,  -9.33571,  12.24949,   7.13979,  13.04098,   0.00000
 185.47721,-131.33903,-122.18140, -43.62958, -64.40148,   0.00000
 262.32824, -29.58226,  15.55953,  -9.04279, -23.39107,   0.00000
  91.14205, -35.08197, -31.46736,  -6.88202, -23.89480,   0.00000
  83.68450, -19.51621, -35.28206, -42.85374, -29.29958,   0.00000
  60.81334, -64.72106,  16.02127, -17.19028, -34.66238,   0.00000
  -8.42084,  -8.59208, -13.27051,  -5.63170,  -3.38406,   0.00000
 -39.17854,  12.69175, -14.18351,  -6.94632,   0.68906,   0.00000
  17.24501,  -2.78137,  -2.14807,   1.21547,   7.20200,   0.00000
  62.33061,  51.22510, -22.75318,   1.44875,  -6.87188,   0.00000
 -94.11152,  -4.29229,  -3.66694,  11.62227,   6.25673,   0.00000
 113.76278,  77.88177, -54.64257, -65.17922, -14.08151,   0.00000
 284.45968, -12.54951,  37.91212, -38.52577,  27.86866,   0.00000
 161.21943, -14.11384,  -9.25221,  44.98536,  90.41650,   0.00000
 159.92658, -13.08497, -25.34279, -14.49900,  27.95878,   0.00000
  43.87648, -16.54743,   5.74612,   1.12204,  39.46805,   0.00000
 -77.46908,  14.54788,  21.80880,  34.38013, -22.33460,   0.00000
 -44.36140,   3.16297,   7.24442,   2.32708,   4.17984,   0.00000
  51.79542,  63.78645, -26.30844, -48.80777,  -3.00710,   0.00000
  72.80865, -31.61937,  32.50609, -35.92899,  17.65401,   0.00000
-166.90175, -11.81020,   5.08755,   6.47428,  -0.16225,   0.00000
 -80.70514, -17.40794,  18.31813,  10.28921, -25.97184,   0.00000
 259.60673, -97.74845,  12.90214, -85.62787, -58.20822,   0.00000
 199.46960,-114.62846,  55.99282,   3.21886, -24.18812,   0.00000
  40.96264, -60.70861,  39.28780,  37.73688, -38.05641,   0.00000
 -32.31001,  46.81057, -11.06422,  21.55513,   2.68339,   0.00000
 -58.33925,  35.25720, -31.24275, -27.47304,  -1.41415,   0.00000
  -7.75115, -68.12630,  19.63628, -31.52967, -14.83471,   0.00000
  25.98604,  -6.24696,  45.22019,   2.83115, -21.24403,   0.00000
  42.73598,  33.87494, -31.55067, -60.26106,  28.62098,   0.00000
-167.71941, -11.36253,   5.36673,   6.33399,   0.33302,   0.00000
-158.32219, -16.77659,   2.69586,   0.83541,  -3.82687,   0.00000
-126.90201,   3.80103,   8.17733, -17.70966,  -5.66759,   0.00000
 -20.44143,  39.96930,  28.92820, -25.95708, -33.34101,   0.00000
  62.25990,  39.59170,  -9.62738,   9.23221,  48.53244,   0.00000
  -9.01163, -24.88676, -25.52555, -17.70861,  16.84689,   0.00000
 -44.19380, -69.10907, -60.46576,  -8.50006, -44.93480,   0.00000
 -70.84312,  -3.47581, -32.65803,  16.78052,  32.61109,   0.00000
 -88.12993, -38.75989, -34.18287,  -2.17749, -13.61724,   0.00000
  38.30097, -34.14367, -47.52103,  28.53759,   1.02050,   0.00000
