1715.95483, 374.88229,   0.01520, 790.50500,  40.97390,   0.00000,   0.00000,   0.00000,   0.00000,1199.02759, 188.29620,   0.02480, 248.31020,   1.13960,   0.00000,   0.00000,   0.00000,   0.00000, 944.99188,   0.07810,   0.00000, 465.36780,   0.00110,   0.00000,   0.00020,   0.00000,   0.00000, 698.32501,  18.01360,   0.00000, 672.58838,   8.72400,   0.00000,   0.07070,   0.00000,   0.00000,1058.05078,  18.55330,   0.00000, 307.76080,   2.00550,   0.00000,   0.00000,   0.00000,   0.00000, 725.53339,   4.69820,   0.00000, 308.97391,   1.42100,   0.00000,   0.02050,   0.00000,   0.00000, 649.82599,  74.23740,   1.29860, 358.96161,  12.72950,   0.01220,   0.00890,   0.00000,   0.00000,1401.68591, 240.45799,   2.37760, 218.77769,   1.02470,   1.04320,   0.35350,   0.08400,   0.03160, 894.02118, 128.61020,  23.04350, 466.12781,  69.61690,  11.94940,   9.32650,   5.64590,   3.85520, 757.66602, 337.39960,  15.37840, 305.54529,   5.45590,   0.13630,   0.56950,   0.28590,   0.14420,1015.17902,  85.32530,   1.06250, 727.56708,  28.40320,   0.18560,   0.11650,   0.00140,   0.01920,1002.63788, 535.45221,  29.07890, 281.29889,  20.66630,   1.94580,   4.95180,   6.29480,   4.27480, 640.63049,  13.78570,   0.25210, 422.92731,   8.50710,   0.16240,   1.45950,   0.15220,   0.01050, 826.63330, 283.47079,   1.48900, 862.01721,  36.10710,   0.51190,   2.43490,   0.10950,   0.06050, 980.93768,  80.76510,   2.29900, 102.70520,   4.79010,   0.02500,   0.00000,   0.00000,   0.00000, 761.58618,  61.72940,   0.11840, 183.49440,   1.20350,   0.00480,   0.05210,   0.00000,   0.00000, 769.69702,  71.59990,  16.21940, 330.71069,  16.93900,   2.77050,   0.14100,   0.00000,   0.00170, 647.58740, 194.09500,   6.15750, 274.94781,   3.68130,   0.33820,   0.56070,   0.00000,   0.00870, 544.08459,  22.70140,   0.19560, 424.99139,   8.03000,   0.00000,   0.00000,   0.00000,   0.00000,1269.13904, 254.55820,  16.90550, 521.86700,  44.53640,   3.10580,   0.01700,   0.00000,   0.03280, 926.07928, 338.19330,   9.80940, 191.92371,   5.08190,   0.02390,   0.00000,   0.00000,   0.00000, 555.53101,  14.86330,   0.23270, 353.56671,   3.38530,   0.00300,   0.32280,   0.00000,   0.00000, 474.20630,  77.14830,   0.56610, 567.77979,  21.29520,   0.00100,   0.76070,   0.00000,   0.00000,  16.12060
3959.07275,2540.66040, 260.89569,1152.35571, 720.73108,  53.33840,   8.24500,   0.83260,   0.01610,2847.61841, 746.69922,  74.12200, 867.13879,  61.64420,   0.09740,   0.00000,   0.00000,   0.00000,5171.09033, 938.38953,   5.07620,1498.98254,  44.89830,   0.38540, 506.97101,   5.51300,   0.00000,2579.14795,  89.99860,   0.00800,1374.87598,  39.49540,   0.00740, 172.43640,   0.26090,   0.00000,3216.82983, 448.59720,  32.74040,1475.85132,  59.43120,   0.04860,   0.02950,   0.00000,   0.00000,3538.83276, 313.12320,  63.01350,1793.29541,  97.40650,   0.00280,   2.77220,   0.00000,   0.00000,2476.95874, 216.45790,  89.35420,1072.44202,  64.92740,   0.09310,   2.20680,   0.00000,   0.00000,2007.00964, 168.70441,   0.00130, 373.74249,  44.39900,   0.00000,   0.00000,   0.00000,   0.00000,4195.69043,2390.81104, 899.38300,1715.47021, 517.69012,  99.58700, 166.78380,  11.57150,   0.05360,3658.48389, 811.04541, 462.90659,1543.14441, 180.55521,  14.17820,  29.08900,   5.16970,   0.00180,1413.68311, 418.11050,  44.35200, 641.59058, 301.02829,   0.07090,   0.00000,   0.00000,   0.00000,2784.95605, 913.17371, 176.32060, 429.59760,  99.59290,   5.31870,   2.18720,   0.00930,   0.00000,3349.12036,1060.27222, 306.91251,1515.13599, 214.46519,  11.57890, 293.16040,  27.81670,   0.01490,1682.17505, 271.68301,  11.92350,1227.45239, 262.55359,   0.24330,  96.52600,   1.55390,   0.00000,2896.64355, 669.76721, 103.31940, 542.84680,  19.78050,   0.08120,   0.00000,   0.00000,   0.00000,2057.34106,  38.96080,   0.00000, 447.11899,   5.94340,   0.00000,   0.00470,   0.00000,   0.00000,4059.39233,1764.67883, 590.81219,1377.66211, 241.99071,  32.05880,  50.42550,   0.55350,   0.00000,3523.58350, 496.91879, 318.05399,1369.71631,  88.14780,   3.15250,   6.53200,   0.00570,   0.00000,1769.98425, 197.49850,   6.32630, 569.31421,  81.46870,   0.01260,   0.82370,   0.00000,   0.00000,3561.72803,1947.10217, 510.58881, 820.00861, 597.87000, 100.08700,   4.85450,   0.00120,   0.00000,2562.41650, 517.99658,  64.24390, 211.64000,  11.12590,   0.00460,   0.00000,   0.00000,   0.00000,3652.55811, 807.45020, 102.78700,1346.07568,  56.87460,   1.63460, 260.13669,   1.93750,   0.00000,1766.06494,  95.84110,   5.27070,1120.32617,  74.49550,   0.54850,  64.71870,   1.14510,   0.00000, 433.49939
1700.06641,2916.49951,3179.65747,2878.01123,2861.33740, 894.48468, 237.48160, 460.42419, 286.79260,2804.87012,1999.21594, 928.86011, 591.61102, 414.50781, 269.11801,   0.00030,   0.00000,   0.00000,2794.23901,4820.12158,2285.34814,1522.13904,1726.31055,1542.14514,1563.19312, 880.99982, 481.57419,4712.87793,2077.35303,  16.61320,1582.16479, 573.21881, 114.34550,1037.82349, 232.46440, 104.65560,3527.06470,1762.07544, 892.04962,2268.76367,1149.21191, 573.94781, 117.71980,   4.15420,   5.27140,2941.07300,1990.82178,1149.59216,2219.19800,1327.77856,1006.01550, 221.65041,  29.06250,  10.18080,2528.65332,1467.50439,2301.69482,1891.61755,1041.94116, 917.73370, 162.59720,  30.59320,   1.71020,1363.81995, 311.50861, 344.37570, 569.08728, 282.54330, 108.08760,  11.85090,   0.99760,   0.00000,3558.12036,3754.55908,3081.93115,3016.48413,2954.08472,2670.66455,1237.90881, 988.22601, 521.18860,2051.72510,2674.26807,2602.45264,1610.75085,1658.04810,2090.23901, 328.60629, 185.96370,  54.94400,1572.00903,1274.23340,2099.80981, 964.25232, 638.91119, 552.54700,   5.69600,   0.19390,   6.53350,2838.73340,1742.45935,1109.87695, 780.04340, 595.32483, 277.66599,   9.09430,  20.68690,   1.04170,2397.54834,2532.59302,2715.24609,1411.41150,1582.28662,1901.00977,1199.77515, 796.44360, 260.38031,1828.99304,3320.23999, 202.38290, 667.92322, 647.36780, 413.51611, 265.94760, 222.34140,  84.53400,2328.55298,2103.76660,1950.15735, 554.19440, 435.64581, 275.10611,   0.03670,   0.03410,   0.00000,1592.09644, 323.33521, 318.27100, 626.43158, 279.43771,  53.25220,  23.46540,   0.67780,   0.00000,3222.45703,3380.38672,2378.83252,2826.48267,2550.48633,2159.78369,1157.49731, 861.09088, 402.94220,1886.57043,2566.86353,2946.46021,1589.49084,1689.72437,1942.63855, 393.62970, 116.88340,  17.32150,1772.36243,1096.66602,1361.80945, 991.88849, 606.13690, 220.06050,  66.09680,   3.22680,   3.15580,1770.12061,2358.70996,2510.07373,1952.52637,3071.06665,1113.49854,  63.20290, 346.71381, 163.03619,2575.45703,1229.70898, 814.93390, 578.06219, 220.46880, 106.80530,   0.07360,   0.05440,   0.00000,2679.67090,2565.13965,2618.37891,1337.14404,1487.24341,2037.70703,1282.14978, 720.23077, 169.39580,2538.08325,2482.82324,  93.97910,1024.00342, 487.23581, 186.34010, 440.26041, 210.64110,  20.79260,1265.75696
 131.10220, 341.31149,1830.52014, 456.85361, 589.30121,1366.36340, 569.99158,1775.97314,1051.55225, 490.56549, 634.01489,1448.09814, 170.24510, 336.25400, 294.57501,   0.57050,   0.00370,   3.21160, 164.36459,1852.65503,3491.76685, 280.24640,1009.99481,3842.71680, 735.29089, 702.62921,2849.26318,1096.52673,3275.94727,2113.28662, 366.52240,1279.38538, 495.95621, 147.75690, 694.03650,1242.63403, 735.13550,1312.52002,1458.51123, 855.89502,1095.47681,1250.76587, 206.06480, 207.49870, 146.18420, 313.76010,1411.51440,1914.91577, 418.11020, 564.81348,1036.76953, 312.68451, 112.78810, 405.77240, 277.32639, 844.82123,1134.26367, 772.56879, 714.02960, 775.14819, 515.11401, 440.37469, 421.10840, 185.02380,  82.45110,  86.89990, 310.03159, 161.10760, 435.24731, 144.38519,  80.23110,  34.52320,  43.41050,1129.07520,3790.54834,1028.74390,1319.58777,2355.16260,1899.21643,1555.44116,2282.04907, 209.62981, 538.27118,1061.82642, 889.37701, 990.31958,2303.76904,1141.14636, 820.27332,1452.13086, 351.50351, 383.67929,2947.35669,1003.42340, 509.81659,1616.80811, 443.09030, 238.49690,1049.31848, 711.44397,1212.64624, 606.94379, 608.17242, 350.46552, 319.71811,  13.84130,  67.81760, 105.26450,  47.21420, 755.08258,3323.30859, 211.75000, 763.54797,2205.24487, 968.07922,1055.03662,2617.91382,  51.63390,1578.54407,3067.07178,  16.07090,1061.44043,2819.50586, 365.97800, 846.69122,2817.50171, 748.58020,1646.39185,1592.89294, 455.96960, 647.23383,1131.65332,   1.29340,  11.56900,  26.04790, 236.85310, 155.59151, 283.59921, 353.18481, 153.36560, 153.52499,  99.78020,  52.54910,  33.83960,  71.29710, 579.67841,3248.68994,1173.01514, 968.47717,2384.20044,2419.45068,1327.66797,2488.20068, 262.99600, 427.70081,1386.61084, 780.21442,1020.68982,2339.96704,1084.32031, 805.76251,1521.08618, 504.85980,1032.99353,2889.30127,1215.57715, 420.53720,1631.16541, 486.90881,  37.96320, 658.52258,  52.71180, 274.61459,1357.02539, 672.90460,1074.64343, 476.21561, 523.22400,1965.48901,1237.13428, 717.09009, 879.53101, 458.56860, 578.56000, 138.15950, 181.41350,   7.23850,   1.87180,  12.70300, 125.42100, 794.30078,2650.45850, 420.93860, 806.13141,1994.88977,1010.29718,1444.70361,2117.51660, 167.87810,2146.94824,2551.35742, 183.95441,1260.61499,2458.78247, 332.32300, 806.69000,2211.76611, 164.66870
  45.18000, 162.41409, 392.75729,  20.41740, 187.12280,1057.38147,  51.57590, 729.20660,1038.77832,  31.12580, 363.04761, 596.04028,  63.36990, 243.40041, 621.51801,   2.44080,   0.77320,  37.92060,  59.90740,  54.11850, 167.54849,  59.77150, 216.88480, 445.59821, 306.61801, 320.08749,2016.18506, 143.34489,1052.74878,3675.99683, 131.63940,1216.10742,2096.76782,  29.54040, 326.94040,2549.46167,  63.71910, 182.06490, 286.81979,  47.90140, 583.79858, 670.81219,  38.77250, 251.10950, 700.52661, 123.94280,1017.64709,1231.76477, 494.23361, 927.43811,1526.23303, 866.15131, 666.67828, 766.94080,  60.97490, 458.16360,1014.50018, 450.18820, 366.94629,1404.17993,1019.61932,1146.27344, 669.65558,  13.54730,  93.60180,  28.03910,  40.52930, 407.25360, 519.53052,  79.41200, 384.34619, 312.87741,  19.26370,  29.39190,1328.98340, 596.03638, 856.17682,2820.09668,1717.66479,1550.99634,1996.96143,   6.22020, 160.29060, 736.73578, 176.45560, 357.11340,2023.52124, 713.31958, 646.53082, 911.53552,   1.36660, 121.40410, 668.02399, 844.02039,1001.18121,1089.48376,1591.32751,1548.44177,1568.92224,  96.59140, 165.94800, 608.99597, 590.34088, 469.93240, 471.92419,  30.25000, 367.22141, 261.85400,   1.82570,   2.68710, 371.67551, 107.17640, 145.11729, 826.21808, 420.62360, 345.28329,1362.73914,  16.97680, 313.83670, 575.58490,  19.85330, 298.10699,1415.20959, 128.36130, 557.65778,1967.22424,  23.31460, 142.29581,1170.04248,  93.22720,1099.84680,1335.25281,   0.22150,  58.75520, 336.15921,  92.97880, 213.45590, 177.15430,  72.16580, 232.72369, 294.53760, 136.10350, 410.12991, 141.98540,   9.68660, 314.82730,1179.37292, 622.33679,1323.06104,2814.08105,1825.49316,1889.89856,2345.91260,   9.76590, 150.41710, 803.16412, 128.71820, 286.97699,1634.54102, 645.58862, 704.05841, 832.33270,  49.88120, 553.56598,2511.67090,1106.15698,1228.16443,2715.04150,1277.77686,1317.91504,1934.64966,   1.47100,  20.85230, 923.40100,  71.18420, 180.59930,1127.14209, 445.85461,1432.47217,1089.64880, 154.97501, 335.80109, 954.74689, 602.51331,1001.91711, 935.80829,   7.21630, 149.18500,  92.45790,   0.74720, 205.93201, 629.08301,  75.02880, 595.78302, 984.93042, 534.24182, 511.72360,1509.21240, 106.24980, 941.88208,1646.66541,  87.64370, 817.56500,1539.06982,  87.36090, 551.68652,2446.48926,  69.28530
   1.76100,   4.43430,  39.83610,   0.53570,  20.01240, 271.38831,   0.18540,  20.91960, 474.22809,   0.37100,  73.49860, 351.61020,   1.92210,  18.77570, 221.59419,   0.03680,   0.55460,  55.84950,   7.17190,  12.69620,  48.52520,  11.49780,  30.57210, 166.89360,  84.94900, 178.67780, 520.81543,  21.84570, 286.23639, 377.33521,  57.40920, 276.02139, 446.12460,  45.47980, 315.41980,1492.26416,   1.13350,  31.98290,  40.99710,   0.52930,  29.77540, 136.65440,   0.07300,  60.51370, 306.33670,  17.12970, 556.94061, 379.80011, 150.15840,1330.35010, 468.36761, 636.65521,1132.63293, 395.90610,   1.55380, 173.22720, 471.60220, 158.61121, 224.10271, 629.03857, 493.35941, 344.28671, 420.39041,   0.66810,  21.21930,  18.88810,   5.02680,  36.07370,  57.01790, 138.15331, 299.82281, 142.39160,   2.99450,   3.52640, 212.13510, 408.36630, 305.84180,1875.31958, 752.59259,1215.96021,2249.25195,   0.36260,   6.84400,  40.49350,  53.73530,  66.20200, 334.20441, 415.89709, 427.72421, 301.59698,   1.33620,  54.54190,  56.74930, 464.63010, 482.39740,  68.76720, 763.33380, 879.14398, 191.34480,   9.69810,  87.25300, 666.38861, 126.73910, 202.03661, 165.41090,  19.14720, 195.27921, 134.36530,   0.18080,   4.83110, 149.45270, 103.09000, 113.44530, 344.20670, 246.94240, 325.45541, 158.68790,  11.34660,  38.23990, 251.97220,  60.61950, 139.69540, 119.05330, 147.16100,  69.03740, 597.42548,   0.45070,   6.90930,  79.38860,   2.46670, 180.86890, 149.87219,   0.01750, 108.03000, 309.56281,   2.41840,  72.43210, 127.78280,  35.98510,  88.41490, 191.12650, 239.30800, 232.21181, 113.50960,   2.03890,   6.64520, 407.74820, 162.00140, 288.27649,2289.43188, 703.34869,1498.85132,2763.42480,   0.05380,   2.41080,  66.94830,  70.00220,  46.51230, 381.19629, 399.71780, 456.91180, 379.24609,  19.92400, 131.20171, 499.42090, 510.66299, 499.22339, 470.55679, 611.70142, 829.76801, 322.13919,   0.00050,   0.79690, 207.27620,  40.99460,  22.12230, 580.78003,  51.30080, 141.22110, 466.08960,   8.11340, 138.67999, 819.34979,  94.36640, 247.83051, 207.35899,   1.11510, 192.63071, 193.78960,   0.07420,  33.72590, 230.41650,  26.23470, 300.24841, 406.97269, 315.62439, 510.25009, 334.48621,  21.69090, 165.17191, 948.33142, 142.67360, 485.05960, 444.79919, 179.46539, 481.93381, 975.49377,   0.00000
   0.25700,   0.00010,   0.64980, 102.78370,   0.17640,   3.13210,   2.46830,   0.55330,  15.56720,   0.05750,  11.45560, 153.78310,   1.88410,   2.24720, 101.36850, 112.97840,  11.15630,   2.76750,   0.00000,   0.11410,  46.14320,   0.01670,   7.75040,  62.98970, 177.69110, 132.56461, 142.06551,   3.64220,  93.05130, 250.87500,   8.85600,  51.44430, 142.81931, 155.89160,  78.56300, 147.03140,   0.00000,   0.89870,  33.69890,   0.00000,   0.22920,  92.59740,  36.30830,   4.81100,  89.64040,   0.84880,  38.84390,1259.51843,   1.06950, 296.64081, 333.08929,   1.23150, 241.67740, 558.00922,   0.27110,  88.58100, 150.17480,  61.53870, 121.91200, 236.92101,  59.65770,  66.53690,  86.76000,   0.00000,  19.17480, 630.78131,  19.08980,   3.33790,   5.59870,  51.71460,   4.83890,   8.04310,   5.07280,   9.46440,  85.87800,  61.32870,  81.17410, 883.98352,  54.21650, 232.86620,1614.92456,  29.16170,   0.85110,   3.00980, 134.06200, 148.33929,  27.80170,  50.49750,  70.73860,  11.05760,   8.77020, 174.25011, 204.00349,  15.20060, 111.22640,  31.77500,  33.65560,  52.60670,  22.34840,  27.36420,   3.88900, 382.70331,   7.13490,  23.71240, 178.83920,  17.39170,  21.03450,  47.34510,  19.45920,   6.90470, 316.26840,   7.62310, 147.95940, 153.69240, 219.47971, 322.19241, 248.52440,  30.92090,  59.42490, 101.23590, 158.38280, 203.54781,  30.02920, 142.27879, 103.16120,  32.88960,   0.00000,   0.00440,   0.87630,   0.59210,  21.74090,  18.65970,   0.75230,  87.40180, 201.31230,   0.06150,  15.62410,  70.95770, 142.93170,  86.59690,  88.26280, 175.72380,  77.85410, 269.48511,   2.69840,  12.84820,  19.89040,  14.31050,  13.00740, 524.28101,  28.97090, 142.91600,1801.68396,   1.45140,   0.10150,   1.34070, 119.33580,  78.52110,  41.68430,  30.99700,  87.70020,  12.95800,  30.79970, 266.05951, 111.45470,  64.66160,  23.19390,  42.02200, 110.54080, 300.67560, 125.17800,   0.98980,   0.00000,   4.22950, 103.99230,   7.18530, 164.19411,  10.25150,  75.46850,  75.54270,   6.11600,   3.76700, 363.18420, 166.23869,  20.22700, 221.41670,  96.71160, 116.86420, 138.59261,   1.77980,  12.86210, 173.69501,   3.25510,  71.61830, 139.07780, 271.54099, 273.42020, 108.51440,   3.34800,  84.08210, 409.89551,  59.02070,  81.49980, 232.55020, 164.94240, 153.55470, 128.40930,  26.46340
   1.18330,   0.00000,   1.54470, 344.61899,  27.27940,  20.55420, 119.15920,  55.99620,   3.42110,  13.63020,   2.14270,   1.86130,  14.97340,  71.82560,   4.01680, 473.60019, 132.72760,  15.57600, 201.48410,   0.00000,  22.60670, 533.66461,   7.70560,  79.55200,  16.66910, 249.94279,  76.60630,   0.66220,   1.38940,  37.05630, 347.80609,   0.12460,  10.43140, 269.25021, 121.48230,   2.30710,   4.55130,   0.00000,   3.75290, 806.24969,   0.00000,   4.32220,1490.30029,  80.52320,   2.74910,  50.94870,   0.00000, 486.65799,  25.72310,   2.94000, 107.94500,  22.57010,  45.96080, 137.85660,   0.18410,   4.43550,   2.38940,   1.26460,   7.03020,  11.02390,  41.71650, 150.94800, 118.37280,   0.24140,   0.00000, 896.79718,  82.87630,   8.78550,  10.93540,  85.37360,  46.62270,  21.07200,   0.04890,   4.29720,   0.90870,   6.36280,   0.67710,   3.15590,  31.20230,  11.98750, 106.09920,   4.64010,   0.00010,   0.27240,  18.36690,   2.71960,   2.12540,  26.49390,   1.05910,   3.27110,   0.11510,   1.18860,  71.25110,   0.76940,  10.31000, 171.30811,   0.82580,  66.60980, 144.92140,  10.56430,   0.16480,   1.55960, 139.04311,  22.94680, 171.09700, 133.40590,  14.29170, 524.53558,  13.62250,   0.08670, 607.03632, 522.25519,   1.08720, 124.12900, 107.43200, 336.33209, 690.33557,   6.25200,   2.16450,   0.35100,   9.93650,  72.19600,  10.31630, 268.94839,  13.04800,  13.31350,   0.08370,   0.00000,   0.00000,  17.93210,   0.44800,   2.15060,  51.34770,  13.84360,  82.96390,   0.01980,   0.21710,  12.38140, 206.29330,  45.87320,  71.93240, 399.18811,  71.79660, 282.00470,   0.00000,   3.24700,   0.94710,   8.96110,   0.08690,  19.87100,   6.11420,  14.90230,  56.07980,   0.07810,   0.00000,   0.00050,   6.11380,   2.45100,   3.48350,  89.87460,   0.16240,   0.01310,   0.06020,   1.46090,  69.34540,   4.17320,  22.82850,   5.49280,  26.33680, 204.82339, 358.18939,   4.91520,   0.00000,   0.20190, 228.62190,   8.92180,   2.85300, 111.98920,  50.32320,  10.28620,   0.46750,   0.00350,   0.87030, 110.03820, 111.31250,  12.00370,  98.33140, 402.42670, 846.64569,  29.13490,   0.02360, 207.48750, 289.30081,   6.28660, 219.35880, 178.13319, 402.07840,  12.37750,   2.10920,   3.74200,  24.58950,   7.44530,   9.88130,   2.45340, 218.43739,   2.28330,  19.55960,  39.43140
   1.04140,   0.00000,   8.48940,  13.94510,   0.19880,   6.06270, 203.77260,  53.65160,   0.10700, 717.67871,   0.76850,   0.18720, 174.64070,   0.24360,   0.79660, 285.03119,  18.95340,   2.49960, 789.80420, 176.86771, 223.05020,  35.41930,   0.73580,  52.38150,   1.42270,   0.37620,  76.07000,  11.15360,   0.27080,   2.53210, 815.55981,   6.34840,   0.63350, 105.04390, 216.56180,   0.23730,  93.87300,  11.44490,   6.14600, 433.17960,  34.17510,   2.20270, 322.91571,2776.20312,  20.29500,   0.89650,   0.00000,  66.97340,  19.19260,   1.87480, 195.56039,   5.86940, 126.90390, 155.86040,   0.00000,   0.00000,   4.32840,   2.92550,   3.27870,  31.77550,  83.27370,  43.18470, 101.49090,   0.15940,   0.34460,   1.18190,   0.01970,   4.45040,  71.73990,  36.60540,  11.29480,  36.47090,  23.35970,   0.00050,   0.00340, 222.71519,  18.69260,   0.32860, 138.84230,   1.00450,   1.56180,   0.01680,   0.00000,   0.00270,  18.14880,   0.00000,   0.00370,  10.69190,   0.00220,  11.49650,   0.00000,   0.00000,  34.14890,   0.07640,   1.25560,  61.36070,  23.86150,   9.60510, 125.11500,  85.58310,   0.00870,   0.06420,  56.02800,   0.27730,  91.29790, 296.00580,   2.32580,   6.96070,   3.66750,   0.10240,   0.00200, 142.33479,  17.42770,   3.79320,  82.21020,  28.02710, 190.30940, 229.19341,   0.17280,   0.11880,  51.28430,  10.67530,  19.52640, 329.24640,  19.39520,   0.41000,  39.70520,   0.00000,   0.00000,  12.17190,   2.88340,   0.00000, 167.31020,   1.56890,   0.00000,   0.56070,  45.12040,  27.24820,  14.57130, 107.15270, 584.07721, 219.80270,  67.99410, 295.07339,  12.19900,   0.00000,   0.00000,  13.80310,   0.00320,   0.16180,  20.31660,   2.73940,   0.41530,   0.00000,   0.00000,   0.00000,   0.02850,   0.00000,   0.02840,   6.65770,   0.00000,   0.00850,   0.00000,   0.00000,   0.02760,   0.14840,  15.14660,   2.98960,  28.78140, 123.77060, 560.47260, 130.11070,   0.00000,   1.70480,   8.56200,   0.00000,   0.00320, 245.60960,   0.00660,   0.00190,   2.55060,   0.00000,   0.00710,   2.98470,   5.73670,  23.10980,  67.70930,  31.62330, 286.77600, 166.84850, 124.75800,  11.41770,  29.36840,   2.04810, 158.62450,  72.64760,  92.92090,  50.56370,   7.27830,   2.46150,   0.41430,   4.72330,   2.08460,  20.93960,  79.64040,   0.03550,   1.13140,   0.00000
   0.00000,   0.05950,   3.76770,   5.00280,   0.07490,   0.00000, 179.30991,  56.01580,   0.00000, 184.69920,   3.76540,   0.00000,  86.32610,   0.00410,   0.01800, 476.94699,   6.66470,   0.68910,   0.00000,   0.02120,   4.98300,   0.00000,   0.09700,   2.55420,   0.00000,   0.00000,   1.51340,   0.27310,   0.00000,   9.15350,   1.56740,   2.94580,   1.40090,   0.11200,   0.52030,   0.02210,   2.84440,  14.65620,  14.62370, 672.57678, 230.99980,  16.13590,  96.13680, 289.97461, 282.60629,   0.01730,   0.00000,   5.00950,   0.00000,   0.00000,  35.47580,   0.00000,   0.04790,   6.13120,   0.00000,   0.00000,   0.01420,   0.00000,   0.06630,   0.04150,   4.65750,   0.25880,   0.00020,  12.18380,   0.00000,   0.87110,   0.00000,   0.00460,  38.44150,   0.00040,   0.00560,   0.00000,   0.35090,   1.92330,   0.54220, 138.93060,  31.97270,   4.65040, 419.42639,  10.54330,   3.79050,   0.00570,   0.00000,   0.00000,   2.08260,   0.00790,   0.00000,  37.91640,   0.79750,   0.00000,   0.00000,   0.00000,   0.00020,   0.71840,   0.00000,   0.00460,   0.82450,   0.00000,   0.08370,   5.79120,   0.00070,   0.00000,   3.81000,   0.00060,   0.00000, 217.10840,  11.52470,   0.00000,   0.04380,   0.00220,   0.00040,   0.24310,   0.00110,   0.00170,   0.68240,   0.08670,   1.09790,   0.00400,   0.00370,   2.46170,   0.40830,   0.17690,   0.01470,   1.65360,  11.30350,   0.00020,  17.99170,   2.57130,   0.11040,   0.09780,   0.00000,   0.00000,  20.10860,   0.02140,   0.00000,   0.02120,   0.00000,   0.18610,   0.00000,   0.03310, 523.46930,   0.34950,   0.04680,  21.10230,   0.00010,   0.00000,   0.00000,   4.20790,   0.00000,   0.00000,  50.94980,   0.12470,   1.57210,   0.00000,   0.00000,   0.00000,   0.00980,   0.00000,   0.00000,   0.11010,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00080,   0.00000,   0.06970,   0.22100,   0.00160,   5.18410,   0.00000,   0.00000,   0.00000,   0.89270,   0.00000,   0.00000,   0.02370,   0.00000,   0.00000,   1.02810,   0.00000,   0.00000,   0.00010,   0.00000,   0.00000,  12.84130,   1.28510,   0.00000,   0.00000,  14.54520,  45.21860,   0.00000,   0.00000, 227.25650,   0.00080,   0.00090,   1.53240,   0.00000,   0.08880,   0.00290,   0.00000,   0.04560,   2.72390,   0.00390,   0.00000,   0.00080,   0.49250
